min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph;commentGraph
7;3;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];3;0;10;0;0;6;5;26;0;0;0;0;0.0;176.0;4.080114438701399;68.38931839721874;18.0;11.0;16.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;4;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];4;0;10;3;0;2;1;11;0;0;0;0;0.0;10.0;-6.2064892623716155;1.6592147532550023;18.0;14.0;18.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;5;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];5;0;10;1;0;3;1;27;0;0;3;0;116.0;0.0;0.0;29.289682539682538;1.0;18.0;17.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;6;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];6;0;10;0;0;6;5;16;0;0;0;0;0.0;272.0;52.51466445400942;27.848118706202115;18.0;7.0;3.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;7;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];7;0;10;1;0;5;3;40;0;0;1;0;0.0;560.0;55.440433813630065;13.769877344877344;18.0;1.0;1.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;8;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];8;0;10;0;0;4;2;96;0;0;0;0;0.0;618.0;25.74936360509116;20.40815018315018;18.0;3.0;3.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;9;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];9;10;0;1;0;4;2;20;0;0;0;0;0.0;0.0;12.015864230289875;39.97967373332425;18.0;18.0;13.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;10;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];10;1;9;1;0;2;2;34;0;0;1;0;0.0;26.0;8.549999999999999;21.599999999999998;18.0;14.0;13.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;11;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];11;0;10;0;0;5;4;32;0;0;0;0;0.0;0.0;18.741683540944994;64.45793001727738;18.0;18.0;8.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;12;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];12;10;0;2;0;3;2;43;0;0;3;0;0.0;0.0;1.2394257703081233;40.01411482852511;18.0;18.0;14.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;13;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];13;4;6;0;0;3;1;58;0;0;0;0;0.0;546.0;22.559568639135204;9.0;18.0;5.0;5.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;14;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];14;10;0;1;0;3;2;84;0;0;0;0;0.0;0.0;18.906140350877198;8.829352235311989;18.0;18.0;8.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;15;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];15;0;10;0;0;6;2;4;0;0;0;0;0.0;279.0;15.835648014893742;19.917624844420175;18.0;6.0;11.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;16;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];16;0;10;0;0;10;5;9;0;0;0;0;0.0;354.0;68.82096399840944;39.7696554758727;18.0;1.0;2.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;17;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];17;0;10;0;0;3;1;23;0;0;0;0;0.0;170.0;15.028003156264031;19.28968253968254;18.0;12.0;12.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;18;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];18;0;10;2;0;5;2;3;71;0;1;0;61.0;245.0;16.166666666666664;14.1744782994783;2.0;11.0;9.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
7;19;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];51;129;13;1;0;72;0;[];19;6;4;1;0;2;1;101;0;0;0;0;0.0;0.0;0.0;7.333333333333333;18.0;18.0;16.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 13 (id=104) items: { }, parents: { 45 } by Wall-e  2 (id=4) scores{ creativite 0.0 pertinence 10.0 persuasion -6.2064892623716155 adaptation 1.6592147532550023 };[];[];[]
8;2;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[[4:19:35:490:0:109:35:19:[[490:0:-1]:[514:0:0]:[539:0:0]]]];2;10;0;0;0;0;0;539;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;3;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];3;0;10;0;0;8;7;51;0;0;0;0;0.0;257.0;18.38325480098427;64.89906559446594;18.0;5.0;10.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;4;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];4;0;10;3;0;2;1;60;0;0;0;0;0.0;10.0;-6.2064892623716155;1.6592147532550023;18.0;14.0;18.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;5;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];5;0;10;1;0;5;3;0;0;0;3;0;116.0;40.0;2.643903318903318;34.3691671503591;1.0;13.0;16.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;6;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];6;0;10;0;0;8;7;37;0;0;0;0;0.0;0.0;56.1304134746365;16.42213845919687;18.0;18.0;3.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;7;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];7;0;10;1;0;5;3;100;0;0;1;0;0.0;560.0;55.440433813630065;13.769877344877344;18.0;1.0;1.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;8;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];8;10;0;0;0;5;3;58;0;0;0;0;0.0;0.0;34.0367545157534;34.9210367653251;18.0;18.0;5.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;9;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];9;10;0;1;0;4;2;80;0;0;0;0;0.0;0.0;12.015864230289875;39.97967373332425;18.0;18.0;13.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;10;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];10;2;8;1;0;4;4;4;5;0;1;0;2.0;83.0;24.668493649453403;27.09837148575539;3.0;10.0;5.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;11;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];11;10;0;0;0;6;5;49;0;0;0;0;0.0;0.0;42.536775174271924;61.97907145753646;18.0;18.0;4.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;12;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];12;0;10;2;0;4;3;34;0;0;3;0;0.0;0.0;9.643572750542061;36.464744962438616;18.0;18.0;14.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;13;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];13;0;10;0;0;4;2;14;0;0;0;0;0.0;456.0;21.81622062202993;14.017391453638217;18.0;4.0;7.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;14;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];14;9;1;1;0;4;3;38;0;0;0;0;0.0;0.0;20.425528572115514;7.593241124200878;18.0;18.0;9.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;15;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];15;0;10;0;0;6;2;64;0;0;0;0;0.0;279.0;15.835648014893742;19.917624844420175;18.0;6.0;11.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;16;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];16;0;10;0;0;12;7;33;0;0;0;0;0.0;64.0;68.52449687456627;45.17670317540777;18.0;13.0;3.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;17;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];17;0;10;0;0;4;1;34;0;0;0;0;0.0;340.0;14.834490186812928;19.28968253968254;18.0;4.0;11.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;18;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];18;0;10;2;0;7;4;29;71;0;1;0;61.0;0.0;2.151764901764898;36.44543034910277;2.0;18.0;16.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
8;19;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];57;123;13;1;0;93;0;[];19;6;4;1;0;5;1;25;0;0;0;0;0.0;84.0;10.471641963128032;7.333333333333333;18.0;9.0;14.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  17) (id=125): "value of 480" +0 by Wall-e  17 (id=19) scores{ creativite 0.0 pertinence 108.0 persuasion 12.29912734324499 adaptation 7.333333333333333 };[];[];[]
9;2;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];38;142;14;1;0;119;0;[[4:7:23:244:4:26:23:7:[[244:4:1]:[261:5:1]:[284:1:1]:[413:0:-1]:[439:0:-1]:[542:0:-1]:[566:0:-1]:[598:0:-1]]]];2;10;0;0;0;0;0;598;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e  5) (id=152): "value of 113" -0 by Wall-e  5 (id=7) scores{ creativite 0.0 pertinence 568.0 persuasion 79.1853357872992 adaptation 13.769877344877344 };[];[];[]
9;3;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];38;142;14;1;0;119;0;[];3;0;10;0;0;10;9;21;0;0;0;0;0.0;52.0;31.53712895012398;103.15101170159612;18.0;14.0;6.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e  5) (id=152): "value of 113" -0 by Wall-e  5 (id=7) scores{ creativite 0.0 pertinence 568.0 persuasion 79.1853357872992 adaptation 13.769877344877344 };[];[];[]
9;4;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];38;142;14;1;0;119;0;[];4;0;10;3;0;4;3;37;0;0;0;0;0.0;39.0;-8.859236971512901;21.45790889965496;18.0;14.0;18.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e  5) (id=152): "value of 113" -0 by Wall-e  5 (id=7) scores{ creativite 0.0 pertinence 568.0 persuasion 79.1853357872992 adaptation 13.769877344877344 };[];[];[]
9;5;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];38;142;14;1;0;119;0;[];5;0;10;1;0;5;3;59;0;0;3;0;116.0;40.0;2.643903318903318;34.3691671503591;1.0;13.0;16.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e  5) (id=152): "value of 113" -0 by Wall-e  5 (id=7) scores{ creativite 0.0 pertinence 568.0 persuasion 79.1853357872992 adaptation 13.769877344877344 };[];[];[]
9;6;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];38;142;14;1;0;119;0;[];6;0;10;0;0;10;9;54;0;0;0;0;0.0;192.0;75.33920823026781;19.40649345595017;18.0;8.0;2.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 4 (by Wall-e  5) (id=152): "value of 113" -0 by Wall-e  5 (id=7) scores{ creativite 0.0 pertinence 568.0 persuasion 79.1853357872992 adaptation 13.769877344877344 };[];[];[]
