min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph;commentGraph
6;18;18;143;37;23;4;11;0;18;10;0;2;0;0;0;92;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 19 (id=57) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;19;18;143;37;23;4;11;0;19;10;0;1;0;0;0;232;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 19 (id=57) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;22;18;143;37;23;4;11;0;22;5;5;1;0;1;1;17;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 19 (id=57) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;29;18;143;37;23;4;11;0;29;10;0;1;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 19 (id=57) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;37;18;143;37;23;4;11;0;37;8;2;0;0;1;1;4;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 19 (id=57) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
6;39;18;143;37;23;4;11;0;39;10;0;1;0;0;0;44;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 19 (id=57) items: { }, parents: { 1 } by Yousri (id=13) scores{ créativité 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;2;18;128;52;25;4;13;0;2;10;0;0;4;0;0;428;0;8;0;0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;3;18;128;52;25;4;13;0;3;0;10;1;0;2;2;218;0;0;0;0;0.0;30.0;0.0;0.0;16.0;1.0;16.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;8;18;128;52;25;4;13;0;8;3;7;2;0;2;2;36;0;0;0;0;12.0;8.0;4.0;0.0;1.0;2.0;1.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;9;18;128;52;25;4;13;0;9;10;0;2;0;0;0;69;0;0;0;0;2.0;0.0;0.0;0.0;5.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;10;18;128;52;25;4;13;0;10;4;6;3;0;2;1;108;11;0;2;0;5.0;0.0;0.0;0.0;4.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;11;18;128;52;25;4;13;0;11;2;8;0;0;3;3;79;0;0;0;0;0.0;0.0;0.0;4.0;18.0;18.0;18.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;12;18;128;52;25;4;13;0;12;0;10;6;0;1;1;5;10;0;0;0;6.0;0.0;0.0;0.0;2.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;13;18;128;52;25;4;13;0;13;10;0;3;0;0;0;55;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;14;18;128;52;25;4;13;0;14;10;0;0;0;0;0;375;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;15;18;128;52;25;4;13;0;15;10;0;1;0;0;0;137;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;16;18;128;52;25;4;13;0;16;6;4;0;0;1;1;79;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;17;18;128;52;25;4;13;0;17;10;0;1;0;0;0;251;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;18;18;128;52;25;4;13;0;18;10;0;2;0;0;0;147;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;19;18;128;52;25;4;13;0;19;10;0;1;0;0;0;287;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;22;18;128;52;25;4;13;0;22;5;5;1;0;1;1;72;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;29;18;128;52;25;4;13;0;29;10;0;1;0;0;0;56;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;37;18;128;52;25;4;13;0;37;8;2;0;0;1;1;59;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
7;39;18;128;52;25;4;13;0;39;10;0;1;0;0;0;99;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;idea 25 (id=61) items: { }, parents: { 20 } by Baptiste (id=10) scores{ créativité 5.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;2;18;121;59;27;4;15;0;2;10;0;0;4;0;0;496;0;8;0;0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;3;18;121;59;27;4;15;0;3;0;10;1;0;2;2;286;0;0;0;0;0.0;30.0;0.0;0.0;16.0;1.0;16.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;8;18;121;59;27;4;15;0;8;1;9;2;0;3;3;47;0;0;0;0;12.0;8.0;4.0;0.0;1.0;2.0;1.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;9;18;121;59;27;4;15;0;9;10;0;2;0;0;0;137;0;0;0;0;2.0;0.0;0.0;0.0;5.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;10;18;121;59;27;4;15;0;10;4;6;3;0;2;1;68;11;0;2;0;5.0;0.0;0.0;0.0;4.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;11;18;121;59;27;4;15;0;11;2;8;1;0;3;3;46;0;0;0;0;0.0;0.0;0.0;4.0;18.0;18.0;18.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;12;18;121;59;27;4;15;0;12;0;10;7;0;1;1;73;10;0;1;0;6.0;0.0;0.0;0.0;3.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;13;18;121;59;27;4;15;0;13;10;0;3;0;0;0;123;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;14;18;121;59;27;4;15;0;14;10;0;0;0;0;0;443;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;15;18;121;59;27;4;15;0;15;10;0;1;0;0;0;205;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;16;18;121;59;27;4;15;0;16;1;9;0;0;2;2;14;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;17;18;121;59;27;4;15;0;17;10;0;1;0;0;0;319;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;18;18;121;59;27;4;15;0;18;10;0;2;0;0;0;215;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;19;18;121;59;27;4;15;0;19;10;0;1;0;0;0;355;0;0;0;0;0.0;0.0;0.0;0.0;15.0;15.0;15.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;22;18;121;59;27;4;15;0;22;5;5;1;0;1;1;140;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;29;18;121;59;27;4;15;0;29;10;0;1;0;0;0;124;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;37;18;121;59;27;4;15;0;37;8;2;0;0;1;1;127;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
8;39;18;121;59;27;4;15;0;39;10;0;1;0;0;0;167;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;augmenter la pause de 12h (id=65) items: { }, parents: { 32 } by laetitia (id=12) scores{ créativité 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;2;19;107;83;29;4;25;0;2;10;0;0;4;0;0;566;0;9;0;0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;3;19;107;83;29;4;25;0;3;0;10;1;0;2;2;356;0;0;0;0;0.0;30.0;0.0;0.0;16.0;1.0;16.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;8;19;107;83;29;4;25;0;8;1;9;2;0;3;3;117;0;0;0;0;12.0;8.0;4.0;0.0;1.0;2.0;1.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;9;19;107;83;29;4;25;0;9;10;0;3;0;0;0;1;0;0;0;0;4.0;0.0;0.0;0.0;8.0;19.0;19.0;19.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;10;19;107;83;29;4;25;0;10;2;8;3;0;3;2;56;11;0;2;0;7.0;0.0;0.0;1.0;3.0;18.0;18.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;11;19;107;83;29;4;25;0;11;2;8;1;0;3;3;116;0;0;0;0;0.0;0.0;0.0;4.0;18.0;18.0;18.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;12;19;107;83;29;4;25;0;12;0;10;7;0;1;1;70;10;0;1;0;6.0;0.0;0.0;0.0;3.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;13;19;107;83;29;4;25;0;13;10;0;4;0;0;0;42;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;14;19;107;83;29;4;25;0;14;10;0;0;0;0;0;513;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
9;15;19;107;83;29;4;25;0;15;10;0;1;0;0;0;275;0;0;0;0;0.0;0.0;0.0;0.0;18.0;18.0;18.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on augmenter la pause de 12h (by Céline) (id=78): "" +2 by Céline (id=22) scores{ créativité 5.0 pertinence 10.0 persuasion 0.0 adaptation 0.0 };[];[];[]
