min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph
10;7;39;251;139;22;0;76;0;7;3;7;2;0;5;4;9;0;0;0;0;10.0;102.0;0.0;3.7333333333333334;5.0;8.0;38.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;8;39;251;139;22;0;76;0;8;0;10;1;0;2;2;42;0;0;0;0;0.0;313.0;0.0;0.0;39.0;1.0;38.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;9;39;251;139;22;0;76;0;9;7;3;0;0;3;2;13;0;0;0;0;0.0;30.0;0.0;0.0;39.0;18.0;38.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;10;39;251;139;22;0;76;0;10;2;8;0;0;9;9;117;0;0;0;0;0.0;0.0;0.0;-1.3222222222222222;38.0;38.0;36.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;11;39;251;139;22;0;76;0;11;4;6;2;0;3;3;8;0;0;0;0;3.0;26.0;0.0;0.0;9.0;20.0;38.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;12;39;251;139;22;0;76;0;12;10;0;0;0;0;0;583;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;13;39;251;139;22;0;76;0;13;10;0;0;0;0;0;579;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;14;39;251;139;22;0;76;0;14;7;3;1;0;1;1;107;0;0;0;0;0.0;57.0;7.016666666666667;1.35;38.0;13.0;2.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;15;39;251;139;22;0;76;0;15;10;0;1;0;0;0;190;0;0;1;0;0.0;0.0;0.0;0.0;38.0;38.0;38.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;16;39;251;139;22;0;76;0;16;7;3;0;0;2;2;144;0;0;0;0;0.0;7.0;0.0;1.2023809523809523;38.0;19.0;37.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;17;39;251;139;22;0;76;0;17;8;2;0;0;3;3;186;0;0;0;0;0.0;46.0;0.0;0.0;38.0;4.0;38.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;18;39;251;139;22;0;76;0;18;10;0;0;0;0;0;485;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;19;39;251;139;22;0;76;0;19;10;0;1;0;2;0;56;0;0;0;0;0.0;0.0;0.0;0.0;39.0;39.0;38.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;20;39;251;139;22;0;76;0;20;1;9;0;0;4;4;20;0;0;0;0;0.0;116.0;5.870310245310245;5.0;39.0;4.0;3.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;21;39;251;139;22;0;76;0;21;4;6;1;0;3;3;12;59;0;1;0;54.0;111.0;0.0;1.5855921855921853;1.0;5.0;38.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;22;39;251;139;22;0;76;0;22;10;0;0;0;0;0;433;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;23;39;251;139;22;0;76;0;23;3;7;2;0;3;3;11;0;0;0;0;0.0;67.0;2.5666666666666664;2.0416666666666665;39.0;15.0;6.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;24;39;251;139;22;0;76;0;24;4;6;1;0;1;1;109;0;0;0;0;0.0;0.0;0.0;5.145454545454545;38.0;38.0;37.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;25;39;251;139;22;0;76;0;25;1;9;1;0;3;3;8;0;0;3;0;14.0;102.0;0.0;4.857142857142857;3.0;8.0;38.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;26;39;251;139;22;0;76;0;26;8;2;0;0;1;1;193;0;0;0;0;0.0;0.0;0.0;0.0;38.0;38.0;38.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;27;39;251;139;22;0;76;0;27;10;0;0;0;0;0;427;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;28;39;251;139;22;0;76;0;28;0;10;1;0;3;2;77;12;0;0;0;10.0;70.0;0.0;0.0;4.0;9.0;37.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;29;39;251;139;22;0;76;0;29;5;5;1;0;2;2;5;0;0;0;0;0.0;136.0;0.0;0.0;39.0;3.0;38.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;30;39;251;139;22;0;76;0;30;0;10;0;0;5;5;19;0;0;0;0;0.0;188.0;0.0;2.0;39.0;2.0;38.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;31;39;251;139;22;0;76;0;31;10;0;0;0;0;0;418;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;32;39;251;139;22;0;76;0;32;10;0;0;0;0;0;418;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;35;39;251;139;22;0;76;0;35;3;7;0;0;6;5;0;0;0;0;0;0.0;76.0;-1.6666666666666665;0.0;39.0;10.0;39.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;37;39;251;139;22;0;76;0;37;7;3;0;0;3;2;157;0;0;0;0;0.0;43.0;0.0;-1.0;38.0;10.0;37.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;39;39;251;139;22;0;76;0;39;2;8;0;0;4;4;65;0;0;0;0;0.0;68.0;8.302597402597401;1.9166666666666667;39.0;13.0;1.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;40;39;251;139;22;0;76;0;40;1;9;0;0;4;4;70;0;0;0;0;0.0;68.0;2.0;4.967532467532468;39.0;14.0;7.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;42;39;251;139;22;0;76;0;42;7;3;2;0;2;2;110;0;0;0;0;2.0;0.0;0.0;2.0;7.0;38.0;36.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;44;39;251;139;22;0;76;0;44;10;0;0;0;0;0;260;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;45;39;251;139;22;0;76;0;45;7;3;1;0;2;2;13;0;0;1;0;0.0;2.0;0.0;-0.6666666666666666;39.0;21.0;38.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
10;115;39;251;139;22;0;76;0;115;10;0;0;0;0;0;76;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on RETARD (by 401ti) (id=138): "" +2 by 401ti (id=40) scores{ créativité 0.0 pertinence 68.0 persuasion 2.0 adaptation 4.967532467532468 };[];[]
11;2;39;236;154;31;0;85;0;2;10;0;4;0;0;0;411;0;0;10;0;0.0;0.0;0.0;0.0;33.0;33.0;33.0;33.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;3;39;236;154;31;0;85;0;3;10;0;0;0;0;0;677;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;4;39;236;154;31;0;85;0;4;10;0;0;0;0;0;676;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;5;39;236;154;31;0;85;0;5;10;0;0;0;0;0;671;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;6;39;236;154;31;0;85;0;6;10;0;0;0;0;0;668;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;7;39;236;154;31;0;85;0;7;2;8;3;0;6;5;32;0;0;0;0;10.0;117.0;0.0;4.733333333333333;6.0;5.0;38.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;8;39;236;154;31;0;85;0;8;0;10;1;0;2;2;107;0;0;0;0;0.0;313.0;0.0;0.0;39.0;1.0;38.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;9;39;236;154;31;0;85;0;9;7;3;0;0;3;2;78;0;0;0;0;0.0;30.0;0.0;0.0;39.0;18.0;38.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;10;39;236;154;31;0;85;0;10;2;8;0;0;9;9;182;0;0;0;0;0.0;0.0;0.0;-1.3222222222222222;38.0;38.0;36.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;11;39;236;154;31;0;85;0;11;4;6;2;0;3;3;73;0;0;0;0;3.0;26.0;0.0;0.0;9.0;20.0;38.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;12;39;236;154;31;0;85;0;12;10;0;0;0;0;0;648;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;13;39;236;154;31;0;85;0;13;10;0;0;0;0;0;644;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;14;39;236;154;31;0;85;0;14;7;3;1;0;1;1;172;0;0;2;0;0.0;57.0;7.016666666666667;1.35;38.0;13.0;2.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;15;39;236;154;31;0;85;0;15;8;2;1;0;1;1;255;0;0;1;0;17.0;0.0;0.0;0.0;2.0;39.0;38.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;16;39;236;154;31;0;85;0;16;5;5;0;0;3;3;35;0;0;0;0;0.0;41.0;0.0;1.2023809523809523;39.0;17.0;38.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;17;39;236;154;31;0;85;0;17;6;4;0;0;4;4;19;0;0;0;0;0.0;106.0;0.0;0.0;39.0;8.0;38.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
11;18;39;236;154;31;0;85;0;18;10;0;0;0;0;0;550;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on avoir un bus scolaire de Paris à Sceaux (by 402_aryles) (id=156): "" +2 by 402_aryles (id=15) scores{ créativité 17.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
