min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;persuasionGraph;tokenGraph
7;19;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];139;71;27;1;0;46;0;[];19;7;3;1;0;3;3;135;0;0;0;0;0.0;0.0;0.0;0.0;20.0;20.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
7;20;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];139;71;27;1;0;46;0;[];20;10;0;0;0;1;0;101;0;0;0;0;0.0;0.0;0.0;0.0;20.0;20.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
7;21;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];139;71;27;1;0;46;0;[];21;0;10;1;0;2;2;153;0;0;0;0;0.0;0.0;0.0;10.0;20.0;20.0;20.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
7;22;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];139;71;27;1;0;46;0;[];22;8;2;2;0;2;1;22;0;0;0;0;1.0;0.0;0.0;1.0;11.0;20.0;20.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
7;23;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];139;71;27;1;0;46;0;[];23;10;0;1;0;0;0;61;0;0;1;0;0.0;0.0;0.0;0.0;20.0;20.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
7;26;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];139;71;27;1;0;46;0;[];26;10;0;0;0;0;0;279;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
7;43;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];139;71;27;1;0;46;0;[];43;6;4;0;0;1;1;185;0;0;0;0;0.0;0.0;0.0;0.0;20.0;20.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;2;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[[4:11:78:538:0:112:78:11:[[538:0:1]]]];2;10;0;4;0;0;0;458;0;0;9;0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;4;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];4;0;10;5;0;6;4;10;0;0;5;0;12.0;7.0;2.0;0.8333333333333333;3.0;8.0;5.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;6;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];6;4;6;1;0;2;2;73;0;0;1;0;7.0;0.0;0.0;1.5;4.0;20.0;20.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;8;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];8;6;4;1;0;4;4;13;0;0;1;0;4.0;6.0;0.0;1.8333333333333333;7.0;9.0;20.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;9;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];9;3;7;2;0;4;4;25;0;0;0;0;3.0;18.0;0.0;1.0;8.0;2.0;20.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;11;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];11;6;4;1;0;8;3;29;0;0;0;0;1.0;8.0;10.0;3.0;12.0;7.0;2.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;12;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];12;3;7;5;0;5;4;16;6;0;3;0;22.0;12.0;2.1666666666666665;4.5;1.0;4.0;4.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;13;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];13;10;0;0;0;0;0;444;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;14;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];14;5;5;1;0;8;5;5;0;0;0;0;0.0;24.0;14.333333333333334;0.0;20.0;1.0;1.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;15;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];15;10;0;0;0;0;0;430;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;16;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];16;6;4;0;0;4;2;5;0;0;0;0;0.0;6.0;1.3333333333333333;3.1666666666666665;20.0;10.0;6.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;17;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];17;0;10;2;0;5;2;8;0;0;0;0;11.0;8.0;0.0;0.0;4.0;7.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;18;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];18;5;5;2;0;5;3;14;0;0;0;0;12.0;17.0;0.0;0.0;2.0;3.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;19;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];19;7;3;1;0;3;3;194;0;0;0;0;0.0;0.0;0.0;0.0;20.0;20.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;20;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];20;10;0;0;0;2;0;1;0;0;0;0;0.0;0.0;2.5;0.0;20.0;20.0;3.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;21;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];21;0;10;1;0;2;2;59;0;0;1;0;0.0;0.0;0.0;10.0;20.0;20.0;20.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;22;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];22;8;2;2;0;2;1;81;0;0;1;0;1.0;0.0;0.0;1.0;11.0;20.0;20.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;23;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];23;10;0;1;0;0;0;120;0;0;1;0;0.0;0.0;0.0;0.0;20.0;20.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;26;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];26;10;0;0;0;0;0;338;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
8;43;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];123;87;29;1;0;62;0;[];43;0;10;0;0;2;2;44;0;0;0;0;0.0;0.0;0.0;6.0;20.0;20.0;20.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;2;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[[4:23:62:595:2:120:62:23:[[595:2:0]]]];2;10;0;4;0;0;0;515;0;0;9;0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;4;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];4;0;10;5;0;7;4;44;0;0;5;0;12.0;7.0;2.0;0.8333333333333333;3.0;8.0;5.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;6;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];6;4;6;1;0;2;2;130;0;0;1;0;7.0;0.0;0.0;1.5;4.0;20.0;20.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;8;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];8;6;4;1;0;5;4;40;0;0;1;0;6.0;6.0;0.0;1.8333333333333333;7.0;10.0;20.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;9;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];9;3;7;2;0;4;4;82;0;0;0;0;3.0;18.0;0.0;1.0;8.0;2.0;20.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;11;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];11;6;4;1;0;8;3;57;0;0;0;0;1.0;8.0;10.0;3.0;12.0;7.0;2.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;12;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];12;3;7;5;0;5;4;73;6;0;3;0;22.0;12.0;2.1666666666666665;4.5;1.0;4.0;4.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;13;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];13;10;0;0;0;0;0;501;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;14;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];14;5;5;1;0;8;5;62;0;0;1;0;0.0;24.0;14.333333333333334;0.0;20.0;1.0;1.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;15;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];15;10;0;0;0;0;0;487;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;16;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];16;5;5;0;0;5;3;34;0;0;0;0;0.0;6.0;1.3333333333333333;3.1666666666666665;20.0;10.0;6.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;17;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];17;0;10;2;0;6;2;14;0;0;0;0;11.0;8.0;0.0;0.0;4.0;7.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;18;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];18;5;5;2;0;5;3;71;0;0;0;0;12.0;17.0;0.0;0.0;2.0;3.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;19;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];19;7;3;1;0;4;3;13;0;0;0;0;2.0;2.0;0.0;0.0;9.0;12.0;20.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;20;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];20;10;0;0;0;3;0;33;0;0;0;0;0.0;0.0;2.5;0.0;20.0;20.0;3.0;20.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;21;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];21;0;10;2;0;2;2;37;0;0;1;0;0.0;0.0;0.0;10.0;20.0;20.0;20.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;22;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];22;8;2;2;0;2;1;138;0;0;1;0;1.0;0.0;0.0;1.0;11.0;20.0;20.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;23;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];23;8;2;1;0;1;1;177;0;0;1;0;7.0;0.0;0.0;0.8999999999999999;6.0;20.0;19.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;26;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];26;10;0;0;0;0;0;395;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
9;43;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];43;0;10;0;0;2;2;101;0;0;0;0;0.0;0.0;0.0;6.0;20.0;20.0;20.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
10;2;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[[4:12:122:646:0:130:122:12:[[646:0:-1]]]];2;10;0;4;0;0;0;566;0;0;12;0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
10;4;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];4;0;10;6;0;7;4;31;0;0;5;0;12.0;7.0;2.0;0.8333333333333333;3.0;10.0;5.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
10;6;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];6;4;6;1;0;2;2;181;0;0;1;0;7.0;0.0;0.0;1.5;4.0;20.0;20.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
10;8;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];8;6;4;1;0;5;4;91;0;0;1;0;6.0;6.0;0.0;1.8333333333333333;7.0;10.0;20.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
10;9;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];9;3;7;2;0;4;4;133;0;0;0;0;3.0;18.0;0.0;1.0;8.0;2.0;20.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
10;11;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];11;6;4;1;0;8;3;108;0;0;0;0;1.0;8.0;10.0;3.0;12.0;7.0;2.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
10;12;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];12;3;7;5;0;7;4;46;6;0;4;0;26.0;20.0;2.833333333333333;4.5;1.0;3.0;6.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
10;13;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];13;10;0;0;0;0;0;552;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
10;14;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];14;4;6;1;0;10;6;5;0;0;1;0;0.0;28.0;14.904761904761905;1.0;20.0;1.0;1.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
10;15;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];15;10;0;0;0;0;0;538;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
