min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph
17;7;18;103;77;32;4;67;0;7;0;10;1;0;5;5;248;2;0;0;0;0.0;29.0;0.0;3.6;18.0;3.0;17.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;8;18;103;77;32;4;67;0;8;10;0;0;0;0;0;938;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;9;18;103;77;32;4;67;0;9;3;7;4;0;4;3;48;0;0;7;0;14.0;21.0;3.583333333333333;0.0;1.0;6.0;4.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;10;18;103;77;32;4;67;0;10;7;3;3;0;2;2;76;0;0;0;0;0.0;13.0;6.333333333333333;2.3333333333333335;18.0;9.0;2.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;11;18;103;77;32;4;67;0;11;3;7;4;0;4;3;32;11;0;0;0;8.0;16.0;0.0;6.0;4.0;7.0;16.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;12;18;103;77;32;4;67;0;12;4;6;5;0;3;2;37;7;0;6;0;13.0;45.0;0.0;1.6666666666666667;2.0;1.0;16.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;13;18;103;77;32;4;67;0;13;3;7;2;0;10;10;69;10;0;2;0;11.0;15.0;0.0;8.664468864468866;3.0;8.0;16.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;14;18;103;77;32;4;67;0;14;7;3;1;0;3;2;139;2;0;0;0;0.0;7.0;0.0;0.0;18.0;11.0;18.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;15;18;103;77;32;4;67;0;15;0;10;0;0;6;6;78;0;0;0;0;0.0;27.0;0.3698412698412694;0.33333333333333326;18.0;4.0;6.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;16;18;103;77;32;4;67;0;16;6;4;3;0;8;4;32;0;0;0;0;1.0;32.0;4.814865689865691;1.1;7.0;3.0;3.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;17;18;103;77;32;4;67;0;17;10;0;0;0;0;0;840;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;18;18;103;77;32;4;67;0;18;9;1;4;0;1;1;8;0;0;1;0;6.0;5.0;0.0;1.0;5.0;13.0;16.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;19;18;103;77;32;4;67;0;19;10;0;0;0;0;0;831;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;20;18;103;77;32;4;67;0;20;0;10;1;0;7;7;121;4;0;0;0;2.0;6.0;0.0;1.2071789321789321;6.0;13.0;17.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;21;18;103;77;32;4;67;0;21;6;4;0;0;3;3;193;0;0;0;0;0.0;10.0;0.0;0.4777777777777778;18.0;7.0;17.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;22;18;103;77;32;4;67;0;22;6;4;2;0;5;3;62;0;0;0;0;0.0;4.0;3.125;-0.023809523809523947;18.0;14.0;6.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
17;23;18;103;77;32;4;67;0;23;9;1;2;0;6;1;47;0;0;1;0;0.0;8.0;7.707575757575758;0.25;18.0;10.0;1.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on KEBAB (by tanguy) (id=122): "" +2 by tanguy (id=22) scores{ créativité 0.0 pertinence 4.0 persuasion 3.125 adaptation -0.023809523809523947 };[];[]
18;2;18;101;79;36;4;75;0;2;10;0;0;4;0;0;1106;0;7;0;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;7;18;101;79;36;4;75;0;7;8;2;1;0;9;9;21;2;0;0;0;0.0;0.0;0.0;1.2013888888888888;18.0;18.0;16.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;8;18;101;79;36;4;75;0;8;10;0;0;0;0;0;1001;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;9;18;101;79;36;4;75;0;9;0;10;5;0;5;4;47;0;0;7;0;15.0;23.0;3.6833333333333336;0.0;1.0;5.0;3.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;10;18;101;79;36;4;75;0;10;7;3;3;0;2;2;139;0;0;0;0;0.0;13.0;6.333333333333333;2.3333333333333335;18.0;9.0;2.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;11;18;101;79;36;4;75;0;11;3;7;5;0;4;3;8;11;0;1;0;13.0;16.0;0.0;6.0;3.0;6.0;16.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;12;18;101;79;36;4;75;0;12;4;6;5;0;3;2;100;7;0;6;0;13.0;45.0;0.0;1.6666666666666667;2.0;1.0;16.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;13;18;101;79;36;4;75;0;13;3;7;2;0;10;10;132;10;0;2;0;11.0;15.0;0.0;8.664468864468866;3.0;8.0;16.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;14;18;101;79;36;4;75;0;14;7;3;2;0;3;2;49;2;0;0;0;0.0;6.0;-1.0;0.0;18.0;12.0;18.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;15;18;101;79;36;4;75;0;15;0;10;0;0;6;6;141;0;0;0;0;0.0;27.0;0.3698412698412694;0.33333333333333326;18.0;4.0;6.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;16;18;101;79;36;4;75;0;16;6;4;4;0;8;4;3;0;0;0;0;1.0;26.0;-0.37263431013430903;1.1;7.0;4.0;17.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;17;18;101;79;36;4;75;0;17;10;0;0;0;0;0;903;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;18;18;101;79;36;4;75;0;18;4;6;4;0;2;2;34;0;0;1;0;9.0;5.0;0.0;-4.0;5.0;13.0;15.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;19;18;101;79;36;4;75;0;19;10;0;0;0;0;0;894;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;20;18;101;79;36;4;75;0;20;0;10;1;0;7;7;184;4;0;0;0;2.0;6.0;0.0;1.2071789321789321;6.0;13.0;17.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;21;18;101;79;36;4;75;0;21;4;6;0;0;5;5;0;0;0;0;0;0.0;26.0;0.0;0.9777777777777779;18.0;4.0;16.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;22;18;101;79;36;4;75;0;22;6;4;2;0;5;3;63;0;0;0;0;0.0;4.0;3.125;-0.023809523809523947;18.0;14.0;6.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
18;23;18;101;79;36;4;75;0;23;9;1;2;0;6;1;110;0;0;1;0;0.0;8.0;7.707575757575758;0.25;18.0;10.0;1.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Du temps pour manger (id=134) items: { 4 }, parents: { 1 } by Mehdi (id=9) scores{ créativité 15.0 pertinence 21.0 persuasion 3.583333333333333 adaptation 0.0 };[];[]
19;2;18;91;89;37;4;87;0;2;10;0;0;4;0;0;1163;0;7;0;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;7;18;91;89;37;4;87;0;7;5;5;1;0;10;10;29;2;0;0;0;0.0;0.0;0.0;4.201388888888889;18.0;18.0;15.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;8;18;91;89;37;4;87;0;8;10;0;0;0;0;0;1058;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;9;18;91;89;37;4;87;0;9;0;10;5;0;5;4;57;0;0;7;0;15.0;23.0;3.6833333333333336;0.0;1.0;5.0;3.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;10;18;91;89;37;4;87;0;10;7;3;4;0;2;2;9;0;0;1;0;0.0;15.0;6.3;2.3333333333333335;18.0;7.0;3.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;11;18;91;89;37;4;87;0;11;2;8;5;0;5;4;45;13;0;1;0;14.0;16.0;0.0;6.583333333333333;2.0;6.0;15.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;12;18;91;89;37;4;87;0;12;2;8;5;0;5;3;18;15;0;6;0;13.0;30.0;0.0;1.5563416975181683;3.0;3.0;15.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;13;18;91;89;37;4;87;0;13;3;7;2;0;10;10;189;10;0;2;0;11.0;15.0;0.0;8.664468864468866;3.0;8.0;16.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;14;18;91;89;37;4;87;0;14;5;5;2;0;4;3;16;3;0;0;0;1.0;4.0;-0.16666666666666663;0.0;8.0;13.0;16.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;15;18;91;89;37;4;87;0;15;0;10;0;0;6;6;198;0;0;0;0;0.0;27.0;0.3698412698412694;0.33333333333333326;18.0;4.0;6.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;16;18;91;89;37;4;87;0;16;5;5;4;0;9;5;12;0;0;0;0;1.0;28.0;-0.75498725131078;1.6;8.0;5.0;17.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;17;18;91;89;37;4;87;0;17;10;0;0;0;0;0;960;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;18;18;91;89;37;4;87;0;18;4;6;4;0;2;2;91;0;0;1;0;9.0;5.0;0.0;-4.0;5.0;13.0;15.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;19;18;91;89;37;4;87;0;19;10;0;0;0;0;0;951;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
19;20;18;91;89;37;4;87;0;20;0;10;1;0;9;9;23;4;0;0;0;2.0;9.0;-3.5;0.707178932178932;6.0;9.0;18.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Un espace pour les étudiants qui habite loin (by la menace !!!!!!) (id=147): "tres ingenieux" +0 by la menace !!!!!! (id=23) scores{ créativité 0.0 pertinence 7.0 persuasion 7.96142191142191 adaptation 0.25 };[];[]
