min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercr�ativit�;playerpertinence;playerpersuasion;playeradaptation;rankcr�ativit�;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;persuasionGraph;tokenGraph;commentGraph
17;65;42;186;234;40;1;294;0;65;2;8;0;0;12;4;44;0;0;0;0;0.0;50.0;-1.6833333333333331;0.1111111111111111;42.0;21.0;41.0;18.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;68;42;186;234;40;1;294;0;68;4;6;4;0;27;26;43;0;0;0;0;23.0;38.0;0.0;7.826190476190476;5.0;24.0;37.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;146;42;186;234;40;1;294;0;146;10;0;0;0;0;0;643;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;169;42;186;234;40;1;294;0;169;10;0;0;0;0;0;589;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;194;42;186;234;40;1;294;0;194;10;0;0;0;0;0;511;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;199;42;186;234;40;1;294;0;199;10;0;0;0;0;0;482;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;234;42;186;234;40;1;294;0;234;10;0;0;0;0;0;431;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;251;42;186;234;40;1;294;0;251;10;0;0;0;0;0;381;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;281;42;186;234;40;1;294;0;281;10;0;0;0;0;0;279;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
17;303;42;186;234;40;1;294;0;303;10;0;0;0;0;0;214;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;2;42;183;237;41;1;310;0;2;10;0;4;0;0;0;921;0;0;11;0;0.0;0.0;0.0;0.0;32.0;32.0;32.0;32.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;3;42;183;237;41;1;310;0;3;9;1;1;1;8;6;6;65;0;2;0;67.0;60.0;0.0;-0.8048245614035086;1.0;20.0;37.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;4;42;183;237;41;1;310;0;4;2;8;0;0;6;4;121;0;0;0;0;0.0;56.0;1.0;0.0;42.0;21.0;6.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;5;42;183;237;41;1;310;0;5;0;10;0;0;6;6;159;0;0;0;0;0.0;101.0;0.0;1.0;42.0;15.0;37.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;6;42;183;237;41;1;310;0;6;0;10;0;0;4;4;379;0;0;0;0;0.0;104.0;0.0;1.1666666666666665;40.0;15.0;37.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;7;42;183;237;41;1;310;0;7;2;8;2;0;6;6;139;15;0;1;0;16.0;178.0;0.0;1.3968253968253967;6.0;6.0;37.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;8;42;183;237;41;1;310;0;8;0;10;0;0;5;5;423;0;0;0;0;0.0;132.0;0.0;1.0;40.0;11.0;36.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;9;42;183;237;41;1;310;0;9;0;10;1;0;6;3;67;0;0;0;0;5.0;66.0;-1.1163863913863916;0.0;13.0;18.0;40.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;10;42;183;237;41;1;310;0;10;10;0;1;0;0;0;838;0;0;1;0;0.0;0.0;0.0;0.0;34.0;34.0;34.0;33.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;11;42;183;237;41;1;310;0;11;5;5;2;0;6;4;201;0;0;0;0;14.0;24.0;2.2306637806637806;0.8888888888888888;8.0;25.0;4.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;12;42;183;237;41;1;310;0;12;0;10;0;0;3;3;578;0;0;0;0;0.0;132.0;0.0;1.0;36.0;10.0;34.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;13;42;183;237;41;1;310;0;13;0;10;5;0;18;11;17;0;0;1;0;14.0;262.0;0.8238095238095238;0.5595238095238095;8.0;2.0;10.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;14;42;183;237;41;1;310;0;14;0;10;2;0;3;3;520;31;0;1;0;45.0;274.0;0.0;0.8;2.0;1.0;37.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;15;42;183;237;41;1;310;0;15;10;0;0;0;0;0;1067;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;16;42;183;237;41;1;310;0;16;0;10;1;0;12;11;148;0;0;0;0;8.0;86.0;4.166666666666667;-0.9813936063936066;11.0;17.0;2.0;39.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;17;42;183;237;41;1;310;0;17;0;10;0;0;25;25;51;0;0;0;0;0.0;91.0;0.0;3.625000000000001;42.0;14.0;37.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;18;42;183;237;41;1;310;0;18;0;10;2;0;15;10;176;16;0;0;0;11.0;16.0;3.216666666666667;2.066666666666667;9.0;26.0;3.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;19;42;183;237;41;1;310;0;19;1;9;4;0;26;11;3;0;0;1;0;27.0;30.0;-0.3404761904761906;4.365895215895216;3.0;24.0;39.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;20;42;183;237;41;1;310;0;20;0;10;1;0;19;13;130;0;0;0;0;2.0;12.0;14.312212379124142;-0.5035353535353535;17.0;27.0;1.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;21;42;183;237;41;1;310;0;21;10;0;1;0;0;0;904;0;0;1;0;0.0;0.0;0.0;0.0;32.0;32.0;32.0;32.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;22;42;183;237;41;1;310;0;22;0;10;0;0;3;3;20;0;0;0;0;0.0;147.0;0.9301587301587302;0.0;42.0;8.0;9.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;23;42;183;237;41;1;310;0;23;6;4;0;0;3;3;726;0;0;0;0;0.0;0.0;0.0;0.0;34.0;34.0;34.0;33.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;24;42;183;237;41;1;310;0;24;0;10;0;0;7;7;176;0;0;0;0;0.0;127.0;0.0;-1.8;42.0;11.0;37.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;25;42;183;237;41;1;310;0;25;2;8;0;0;11;9;44;0;0;0;0;0.0;149.0;2.2;0.4880952380952381;42.0;6.0;5.0;16.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;26;42;183;237;41;1;310;0;26;0;10;0;0;11;9;71;0;0;0;0;0.0;76.0;0.0;2.5428571428571427;42.0;17.0;37.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;27;42;183;237;41;1;310;0;27;0;10;1;0;14;11;56;0;0;1;0;6.0;98.0;0.9166666666666667;-4.5;12.0;12.0;9.0;42.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;28;42;183;237;41;1;310;0;28;1;9;1;0;18;16;61;0;0;2;0;0.0;87.0;-5.177380952380952;3.742763772175537;42.0;16.0;42.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;29;42;183;237;41;1;310;0;29;10;0;2;0;0;0;302;0;0;0;0;1.0;0.0;0.0;0.0;16.0;41.0;37.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;30;42;183;237;41;1;310;0;30;10;0;0;0;0;0;1026;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;31;42;183;237;41;1;310;0;31;0;10;1;0;12;9;57;0;0;0;0;2.0;143.0;-0.16666666666666669;2.833333333333333;17.0;9.0;38.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;null;null;null
18;33;42;183;237;41;1;310;0;33;10;0;0;0;0;0;960;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;35;42;183;237;41;1;310;0;35;1;9;5;0;21;14;2;0;0;3;0;12.0;239.0;0.0;-1.3693181818181817;9.0;3.0;37.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;65;42;183;237;41;1;310;0;65;2;8;0;0;13;4;43;0;0;0;0;0.0;45.0;-2.082142857142857;0.1111111111111111;42.0;21.0;41.0;17.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;68;42;183;237;41;1;310;0;68;2;8;4;0;29;28;29;0;0;0;0;23.0;37.0;0.0;7.787301587301587;5.0;23.0;37.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;146;42;183;237;41;1;310;0;146;10;0;0;0;0;0;702;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;169;42;183;237;41;1;310;0;169;10;0;0;0;0;0;648;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;194;42;183;237;41;1;310;0;194;10;0;0;0;0;0;570;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;199;42;183;237;41;1;310;0;199;10;0;0;0;0;0;541;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;234;42;183;237;41;1;310;0;234;10;0;0;0;0;0;490;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;251;42;183;237;41;1;310;0;251;10;0;0;0;0;0;440;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;281;42;183;237;41;1;310;0;281;10;0;0;0;0;0;338;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
18;303;42;183;237;41;1;310;0;303;10;0;0;0;0;0;273;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;2;42;175;245;41;1;325;0;2;10;0;4;0;0;0;979;0;0;11;0;0.0;0.0;0.0;0.0;32.0;32.0;32.0;32.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;3;42;175;245;41;1;325;0;3;2;8;1;1;10;8;24;71;0;2;0;67.0;60.0;0.0;-0.8048245614035086;1.0;20.0;37.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;4;42;175;245;41;1;325;0;4;0;10;0;0;7;5;31;0;0;0;0;0.0;61.0;1.5833333333333333;0.0;42.0;19.0;6.0;35.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;5;42;175;245;41;1;325;0;5;0;10;0;0;6;6;217;0;0;0;0;0.0;101.0;0.0;1.0;42.0;15.0;37.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;6;42;175;245;41;1;325;0;6;0;10;0;0;4;4;437;0;0;0;0;0.0;104.0;0.0;1.1666666666666665;40.0;15.0;37.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;7;42;175;245;41;1;325;0;7;2;8;2;0;6;6;197;15;0;1;0;16.0;178.0;0.0;1.3968253968253967;6.0;6.0;37.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;8;42;175;245;41;1;325;0;8;0;10;0;0;5;5;481;0;0;0;0;0.0;132.0;0.0;1.0;40.0;11.0;36.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;9;42;175;245;41;1;325;0;9;0;10;1;0;7;3;20;0;0;0;0;5.0;72.0;-1.1788863913863916;0.0;13.0;18.0;40.0;35.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;10;42;175;245;41;1;325;0;10;10;0;1;0;0;0;896;0;0;1;0;0.0;0.0;0.0;0.0;34.0;34.0;34.0;33.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;11;42;175;245;41;1;325;0;11;5;5;2;0;6;4;58;0;0;0;0;14.0;24.0;2.2306637806637806;0.8888888888888888;8.0;25.0;4.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;12;42;175;245;41;1;325;0;12;0;10;0;0;3;3;636;0;0;0;0;0.0;132.0;0.0;1.0;36.0;10.0;34.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;13;42;175;245;41;1;325;0;13;0;10;5;0;20;13;45;0;0;1;0;14.0;256.0;0.8238095238095238;-0.43685300207039335;8.0;2.0;9.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;14;42;175;245;41;1;325;0;14;0;10;2;0;3;3;578;31;0;1;0;45.0;274.0;0.0;0.8;2.0;1.0;37.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;15;42;175;245;41;1;325;0;15;10;0;0;0;0;0;1125;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;16;42;175;245;41;1;325;0;16;0;10;1;0;13;11;14;0;0;0;0;8.0;94.0;6.23452380952381;-0.9813936063936066;11.0;14.0;2.0;39.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;17;42;175;245;41;1;325;0;17;0;10;0;0;25;25;109;0;0;0;0;0.0;91.0;0.0;3.625000000000001;42.0;14.0;37.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;18;42;175;245;41;1;325;0;18;0;10;2;0;15;10;234;16;0;0;0;11.0;16.0;3.216666666666667;2.066666666666667;9.0;26.0;3.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;19;42;175;245;41;1;325;0;19;1;9;4;0;27;11;29;0;0;1;0;27.0;32.0;-0.17380952380952397;4.365895215895216;3.0;24.0;39.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;20;42;175;245;41;1;325;0;20;0;10;1;0;21;15;46;0;0;0;0;2.0;16.0;15.712528510361327;-0.7535353535353535;17.0;27.0;1.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;21;42;175;245;41;1;325;0;21;10;0;1;0;0;0;962;0;0;1;0;0.0;0.0;0.0;0.0;32.0;32.0;32.0;32.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;22;42;175;245;41;1;325;0;22;0;10;0;0;3;3;78;0;0;0;0;0.0;147.0;0.9301587301587302;0.0;42.0;8.0;9.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
19;23;42;175;245;41;1;325;0;23;6;4;0;0;3;3;784;0;0;0;0;0.0;0.0;0.0;0.0;34.0;34.0;34.0;33.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[];[]
