min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerOpinion;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaValue;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph
0;2;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[[2:39:58:[33]:9]:[6:9:39:58]:[5:39:33:58]];2;[0000];10;0;0;0;0;0;58;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[2]];[[2]]
0;3;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];3;[1101];10;0;0;0;0;0;52;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[3]:[3:4:1000:4]:[3:9:-1000:4:12]:[3:26:200:5]:[3:31:-400:5]:[3:5:400:5]:[3:6:-400:6]:[3:17:200:7]:[3:23:-114:12]:[3:27:114:12]:[3:29:-142:12]:[3:18:28:12]:[3:22:-28:12]:[3:9:-875:13]:[3:12:-125:13]:[3:28:71:19]];[[3]:[3:i42:10:3]:[3:i51:2:5]]
0;4;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];4;[1111];10;0;0;0;0;0;52;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[4]:[4:9:0:4:12]:[4:24:0:4]:[4:14:0:4]:[4:16:0:5]:[4:26:0:5]:[4:31:0:5]:[4:5:0:5]:[4:6:0:6]:[4:17:0:7]:[4:23:0:12]:[4:27:0:12]:[4:29:0:12]:[4:18:0:12]:[4:22:0:12]:[4:9:0:13]:[4:12:0:13]:[4:28:0:19]];[[4]]
0;5;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];5;[0101];10;0;0;0;0;0;52;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[5]:[5:20:-200:2]:[5:4:500:4]:[5:9:-500:4:12]:[5:28:-300:2:18]:[5:6:0:6]:[5:17:0:7]:[5:23:0:12]:[5:27:0:12]:[5:29:0:12]:[5:18:0:12]:[5:22:0:12]:[5:9:-500:13]:[5:12:0:13]:[5:8:0:18]:[5:28:-300:19]:[5:24:0:19]];[[5]:[5:i42:5:2]]
0;6;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];6;[0101];10;0;0;0;0;0;52;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[6]:[6:16:300:2:15]:[6:14:200:2]:[6:28:300:2:15]:[6:20:200:2:16]:[6:17:400:7]:[6:23:-133:12]:[6:27:133:12]:[6:29:-166:12]:[6:18:33:12:15]:[6:22:-33:12:15]:[6:9:642:13:16]:[6:12:-142:13]:[6:11:100:16]:[6:16:200:16]:[6:18:-67:16]:[6:22:167:16]:[6:28:200:16:18]:[6:32:-200:17]:[6:9:442:17]:[6:15:-100:17]:[6:20:0:17]:[6:7:800:17]:[6:8:-500:18]:[6:28:276:19]:[6:24:333:19]:[6:4:-500:4]:[6:9:500:4:12]];[[6]:[6:i51:4:6]:[6:i86:1:16]]
0;7;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];7;[0011];10;0;0;0;0;0;52;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[7]:[7:12:-1000:13]:[7:16:0:2]:[7:14:0:2]:[7:28:0:2:18]:[7:20:0:2]:[7:4:0:4]:[7:9:0:4:12]:[7:9:1000:13]:[7:8:1000:18]:[7:28:166:19]:[7:24:-500:19]];[[7]:[7:i51:10:13]]
0;8;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];8;[1001];10;0;0;0;0;0;52;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[8]:[8:9:-333:13]:[8:12:0:13]:[8:16:-300:2:4]:[8:14:-200:2]:[8:28:-300:2:18]:[8:20:-200:2]:[8:4:333:4]:[8:9:-333:4:12]:[8:16:-300:5]:[8:26:0:5]:[8:31:100:5]:[8:5:0:5]:[8:6:0:6]:[8:17:0:7]:[8:31:100:2:4]:[8:27:-200:2:11]:[8:7:400:2]:[8:23:0:12]:[8:27:-200:12]:[8:29:0:12]:[8:18:0:12]:[8:22:0:12]:[8:28:-300:19]:[8:24:1000:19]];[[8]:[8:i42:3:1]:[8:i86:10:18]]
0;9;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];9;[0010];10;0;1;0;0;0;52;0;0;0;0;0.0;0.0;0.0;0.0;31.0;31.0;31.0;31.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[9]:[9:12:0:13]:[9:15:-100:17]:[9:20:-200:17]:[9:7:800:17]:[9:8:-1000:18]:[9:28:0:19]:[9:24:500:19]];[[9]:[9:i42:10:4]:[9:i86:5:17]]
0;10;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];10;[0100];10;0;0;0;0;0;52;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[10]:[10:4:1000:4]:[10:9:-1000:4:12]:[10:23:400:12]:[10:27:-400:12]:[10:29:500:12]:[10:18:-100:12:15]:[10:22:100:12:15]:[10:9:-1333:13:16]:[10:12:333:13]:[10:26:10:16]:[10:11:-10:16]:[10:16:10:16]:[10:18:-90:16]:[10:22:80:16]:[10:28:10:16:18]:[10:32:18:17]:[10:9:-1315:17]:[10:15:9:17]:[10:20:18:17]:[10:7:-72:17]:[10:8:83:18]:[10:28:-101:19]:[10:24:-76:19]];[[10]:[10:i42:10:3]]
0;11;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];11;[1010];10;0;0;0;0;0;52;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[11]:[11:22:100:12:15]:[11:9:-833:13:16]:[11:12:333:13]:[11:4:500:4]:[11:9:-500:4:12]:[11:23:400:12]:[11:27:-400:12]:[11:29:500:12]:[11:18:-100:12:15]:[11:16:0:16]:[11:18:-100:16]:[11:22:100:16]:[11:28:0:16:18]:[11:32:0:17]:[11:9:-833:17]:[11:15:0:17]:[11:20:0:17]:[11:7:0:17]:[11:8:0:18]:[11:28:-111:19]:[11:24:0:19]];[[11]:[11:i42:10:2]]
0;12;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];12;[0000];10;0;1;0;1;0;2;0;0;0;0;0.0;0.0;0.0;0.0;31.0;31.0;31.0;31.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[12]:[12:4:1000:4]:[12:28:166:19]:[12:9:-1000:4]:[12:6:20:26]];[[12]:[12:i42:10:3]:[12:i51:10:13]:[12:i98:1:21]]
0;13;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];13;[0001];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[13]];[[13]]
0;14;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];14;[1110];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[14]:[14:4:500:4]:[14:9:-500:4:12]:[14:28:-300:2:18]:[14:20:-200:2]:[14:16:200:5]:[14:26:-200:5]:[14:31:400:5]:[14:5:-400:5]:[14:6:200:6]:[14:17:-133:7]:[14:23:100:12]:[14:27:-100:12]:[14:29:125:12]:[14:18:-25:12]:[14:22:25:12]:[14:9:-611:13]:[14:12:111:13]:[14:8:1000:18]:[14:28:-366:19]:[14:24:-1000:19]];[[14]:[14:i42:5:2]]
0;15;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];15;[0100];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[15]:[15:9:-1000:4]:[15:4:1000:4]:[15:20:-200:17]:[15:7:800:17]:[15:8:-1000:18]:[15:24:500:19]];[[15]:[15:i42:10:3]:[15:i86:6:17]]
0;16;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];16;[1001];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[16]:[16:5:400:5]:[16:6:-400:6]:[16:17:200:7]:[16:23:-114:12]:[16:27:114:12]:[16:29:-142:12]:[16:18:28:12:15]:[16:22:-28:12:15]:[16:9:-375:13:16]:[16:12:-125:13]:[16:9:-500:4:12]:[16:14:-200:2]:[16:28:-300:2:15]:[16:20:-200:2:16]:[16:4:500:4]:[16:26:200:5]:[16:31:-400:5]:[16:18:-72:16]:[16:22:172:16]:[16:28:-400:16:18]:[16:32:-200:17]:[16:9:-575:17]:[16:15:-100:17]:[16:20:-400:17]:[16:7:800:17]:[16:8:-500:18]:[16:28:-329:19]:[16:24:333:19]];[[16]:[16:i42:3:2]:[16:i51:2:5]:[16:i86:1:16]]
0;17;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];17;[0100];10;0;1;0;1;0;1;0;0;0;0;0.0;0.0;0.0;0.0;31.0;31.0;31.0;31.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[17]:[17:21:100:1]:[17:8:-12:8]:[17:23:160:12]:[17:27:-160:12]:[17:29:200:12]:[17:18:-40:12]:[17:22:40:12]:[17:9:-166:13]:[17:12:166:13]:[17:28:-83:19]];[[17]:[17:i42:10:4]]
0;18;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];18;[1100];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[18]:[18:4:500:4]:[18:22:-200:12:15]:[18:9:500:13:16]:[18:12:-1000:13]:[18:9:-500:4:12]:[18:20:-200:2:16]:[18:22:0:16]:[18:28:-100:16:18]:[18:32:-200:17]:[18:9:300:17]:[18:15:-100:17]:[18:20:-400:17]:[18:7:800:17]:[18:8:-500:18]:[18:28:42:19]:[18:24:333:19]];[[18]:[18:i42:8:2]:[18:i51:8:12]:[18:i86:2:16]]
0;19;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];19;[1110];10;0;0;0;1;0;21;0;0;0;0;0.0;0.0;0.0;0.0;31.0;31.0;31.0;31.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[19]:[19:21:0:1]:[19:4:1000:4]:[19:9:-1000:4:16]:[19:8:0:8:17]:[19:9:-1200:17]:[19:15:-100:17]:[19:20:-200:17]:[19:7:800:17]:[19:8:-1000:18]:[19:28:166:19]:[19:24:500:19]];[[19]:[19:i42:10:4]:[19:i51:10:13]:[19:i86:3:17]]
0;20;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];20;[1000];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[20]:[20:4:500:4]:[20:9:-500:4]:[20:7:800:17]:[20:8:-1000:18]:[20:28:200:19]:[20:24:500:19]];[[20]:[20:i42:10:2]:[20:i51:10:14]:[20:i86:8:17]]
0;21;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];21;[1011];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[21]:[21:8:14:8:17]:[21:8:1014:18]:[21:24:-1000:19]:[21:12:0:21]:[21:6:0:26]];[[21]:[21:i33:1:1]:[21:i42:10:4]]
0;22;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];22;[0101];10;0;1;0;0;0;25;0;0;3;0;0.0;0.0;0.0;0.0;31.0;31.0;31.0;31.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[22]:[22:9:-1000:4:12]:[22:9:0:13:16]:[22:12:-1000:13]:[22:4:1000:4]:[22:28:100:16:18]:[22:32:200:17]:[22:9:200:17]:[22:15:100:17]:[22:20:200:17]:[22:7:-800:17]:[22:8:500:18]:[22:28:242:19]:[22:24:-333:19]];[[22]:[22:i42:10:4]:[22:i51:10:12]]
0;23;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];23;[1011];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[23]:[23:4:500:4]:[23:9:-500:4:12]:[23:27:800:12]:[23:29:-1000:12]:[23:18:200:12]:[23:22:-200:12]:[23:9:500:13]:[23:12:-1000:13]:[23:28:142:19]];[[23]:[23:i42:10:2]:[23:i51:8:12]]
0;24;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];24;[0011];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[24]:[24:26:200:5]:[24:31:-400:5]:[24:5:400:5]:[24:6:-200:6]:[24:17:133:7]:[24:23:-100:12]:[24:27:100:12]:[24:29:-125:12]:[24:18:25:12]:[24:22:-25:12]:[24:9:-389:13]:[24:12:-111:13]:[24:28:66:19]:[24:9:-500:4:12]:[24:4:500:4]:[24:14:200:4]:[24:16:-200:5]];[[24]:[24:i42:10:2]:[24:i51:2:4]]
0;25;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];25;[0111];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[25]];[[25]]
0;26;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];26;[1110];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[26]:[26:6:400:6]:[26:17:-200:7]:[26:23:114:12]:[26:27:-114:12]:[26:29:142:12]:[26:18:-28:12:15]:[26:22:28:12:15]:[26:9:-1125:13:16]:[26:12:125:13]:[26:9:-1000:4:12]:[26:4:1000:4]:[26:31:400:5]:[26:5:-400:5]:[26:11:100:16]:[26:16:-100:16]:[26:18:-128:16]:[26:22:228:16]:[26:28:-100:16:18]:[26:32:-200:17]:[26:9:-1325:17]:[26:15:-100:17]:[26:20:-200:17]:[26:7:800:17]:[26:8:-500:18]:[26:28:-171:19]:[26:24:333:19]];[[26]:[26:i42:10:3]:[26:i86:1:16]]
0;27;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];310;0;4;1;0;3;0;[];27;[0001];10;0;0;0;0;0;51;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Idea 4 (id=39) items: { }, parents: { 33 } by Wall-e 7 (id=9) scores{ creativite 0.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[[27]:[27:16:-300:2:15]:[27:14:-200:2]:[27:28:-300:2:15]:[27:20:-200:2:16]:[27:4:500:4]:[27:9:-500:4:12]:[27:7:400:2:16]:[27:29:0:12]:[27:18:0:12:15]:[27:22:0:12:15]:[27:9:-500:13:16]:[27:12:0:13]:[27:26:10:16]:[27:11:-10:16]:[27:16:-290:16]:[27:18:10:16]:[27:22:-20:16]:[27:28:-290:16:18]:[27:32:18:17]:[27:9:-482:17]:[27:15:9:17]:[27:20:-182:17]:[27:7:328:17]:[27:8:83:18]:[27:28:-290:19]:[27:24:-76:19]];[[27]:[27:i42:4:2]]
