min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;nbVoteGraph;weightVoteGraph;persuasionGraph;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;persuasionGraph;tokenGraph
12;7;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[];7;1;9;2;0;5;4;173;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=72): "Personne ne la fais avant ..." +0 by Skyl (id=8) scores{ creativite 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
12;8;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[[8:8:2:10:11]:[8:8:3:12]];[[8:8:10:10:11]:[8:8:10:12]];[];[];8;0;10;16;0;4;1;57;10;0;17;0;6.0;0.0;0.0;0.0;2.0;8.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=72): "Personne ne la fais avant ..." +0 by Skyl (id=8) scores{ creativite 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
12;30;9;[2:3:4:5:6:7:8:30];45;45;31;1;0;32;0;[];[];[];[];30;0;10;1;0;5;2;38;9;0;0;0;0.0;3.0;3.0;1.5;8.0;5.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=72): "Personne ne la fais avant ..." +0 by Skyl (id=8) scores{ creativite 6.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
13;2;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[[4:7:77:13:1:78:77:7:[[13:1:1]]]];2;10;0;0;0;0;0;817;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Maison Allegro (by CR7) (id=78): "Excellent !" +1 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
13;3;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[];3;9;1;1;0;3;3;408;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Maison Allegro (by CR7) (id=78): "Excellent !" +1 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
13;4;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[];4;6;4;5;0;7;2;35;9;0;3;0;8.0;0.0;3.5;4.5;1.0;8.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Maison Allegro (by CR7) (id=78): "Excellent !" +1 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
13;5;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[];5;7;3;5;0;5;2;24;0;0;1;0;2.0;14.0;0.0;0.0;4.0;1.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Maison Allegro (by CR7) (id=78): "Excellent !" +1 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
13;6;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[];6;2;8;1;0;5;4;240;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Maison Allegro (by CR7) (id=78): "Excellent !" +1 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
13;7;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[[7:8:1:13]];[];[];7;0;10;2;0;7;5;23;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Maison Allegro (by CR7) (id=78): "Excellent !" +1 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
13;8;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[];8;0;10;17;0;4;1;10;10;0;18;0;6.0;0.0;0.0;0.0;2.0;9.0;9.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Maison Allegro (by CR7) (id=78): "Excellent !" +1 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
13;30;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[];30;0;10;1;0;5;2;93;9;0;0;0;0.0;3.0;3.0;1.5;8.0;5.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Maison Allegro (by CR7) (id=78): "Excellent !" +1 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[];[]
13;76;10;[2:3:4:5:6:7:8:30:76];54;46;32;1;0;36;0;[];[];[];[];76;10;0;0;0;0;0;14;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Maison Allegro (by CR7) (id=78): "Excellent !" +1 by CR7 (id=7) scores{ creativite 2.0 pertinence 5.0 persuasion 2.0 adaptation 0.0 };[[76]];[[76]]
14;2;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[[2:86:14:[85]:8]:[6:8:86:14]:[5:86:85:14]];2;10;0;0;0;0;0;890;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bowling (id=86) items: { }, parents: { 85 } by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
14;3;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];3;9;1;1;0;3;3;481;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bowling (id=86) items: { }, parents: { 85 } by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
14;4;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];4;5;5;6;0;8;3;23;9;0;3;0;9.0;0.0;3.5;4.5;1.0;9.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bowling (id=86) items: { }, parents: { 85 } by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
14;5;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];5;6;4;5;0;7;3;22;0;0;1;0;2.0;14.0;0.0;0.5;4.0;1.0;9.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bowling (id=86) items: { }, parents: { 85 } by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
14;6;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];6;2;8;1;0;5;4;313;0;0;0;0;0.0;3.0;1.0;5.0;8.0;4.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bowling (id=86) items: { }, parents: { 85 } by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
14;7;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];7;0;10;2;0;7;5;73;4;0;0;0;2.0;5.0;2.0;0.0;4.0;3.0;4.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bowling (id=86) items: { }, parents: { 85 } by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
14;8;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];8;0;10;19;0;4;1;10;10;0;20;0;7.0;0.0;0.0;0.0;2.0;9.0;9.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bowling (id=86) items: { }, parents: { 85 } by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
14;30;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];30;0;10;1;0;7;4;34;9;0;0;0;0.0;3.0;3.0;1.5;9.0;5.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bowling (id=86) items: { }, parents: { 85 } by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
14;76;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];76;10;0;0;0;0;0;87;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bowling (id=86) items: { }, parents: { 85 } by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
15;2;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[[4:6:87:15:0:92:87:6:[[15:0:0]]]];2;10;0;0;0;0;0;922;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée Harry Potter (by playerName4) (id=92): "Ou alors un marathon Avengers" +0 by playerName4 (id=6) scores{ creativite 0.0 pertinence 3.0 persuasion 1.0 adaptation 5.0 };[];[]
15;3;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];3;9;1;1;0;3;3;513;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée Harry Potter (by playerName4) (id=92): "Ou alors un marathon Avengers" +0 by playerName4 (id=6) scores{ creativite 0.0 pertinence 3.0 persuasion 1.0 adaptation 5.0 };[];[]
15;4;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];4;5;5;6;0;9;3;10;9;0;3;0;9.0;0.0;3.5;4.5;1.0;9.0;2.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée Harry Potter (by playerName4) (id=92): "Ou alors un marathon Avengers" +0 by playerName4 (id=6) scores{ creativite 0.0 pertinence 3.0 persuasion 1.0 adaptation 5.0 };[];[]
15;5;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];5;6;4;6;0;7;3;17;0;0;1;0;2.0;14.0;0.0;0.5;4.0;1.0;9.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée Harry Potter (by playerName4) (id=92): "Ou alors un marathon Avengers" +0 by playerName4 (id=6) scores{ creativite 0.0 pertinence 3.0 persuasion 1.0 adaptation 5.0 };[];[]
15;6;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[[6:30:1:15]];[[6:30:0:15]];[];[];6;2;8;1;0;6;4;345;0;0;0;0;0.0;12.0;2.5;5.0;9.0;3.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée Harry Potter (by playerName4) (id=92): "Ou alors un marathon Avengers" +0 by playerName4 (id=6) scores{ creativite 0.0 pertinence 3.0 persuasion 1.0 adaptation 5.0 };[];[]
15;7;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];7;0;10;2;0;8;5;2;4;0;0;0;2.0;5.0;2.0;0.0;4.0;4.0;4.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée Harry Potter (by playerName4) (id=92): "Ou alors un marathon Avengers" +0 by playerName4 (id=6) scores{ creativite 0.0 pertinence 3.0 persuasion 1.0 adaptation 5.0 };[];[]
15;8;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];8;0;10;20;0;4;1;23;10;0;21;0;7.0;0.0;0.0;0.0;2.0;9.0;9.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée Harry Potter (by playerName4) (id=92): "Ou alors un marathon Avengers" +0 by playerName4 (id=6) scores{ creativite 0.0 pertinence 3.0 persuasion 1.0 adaptation 5.0 };[];[]
15;30;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];30;0;10;2;0;7;4;25;9;0;0;0;1.0;12.0;3.5;1.5;5.0;3.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée Harry Potter (by playerName4) (id=92): "Ou alors un marathon Avengers" +0 by playerName4 (id=6) scores{ creativite 0.0 pertinence 3.0 persuasion 1.0 adaptation 5.0 };[];[]
15;76;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];76;10;0;0;0;0;0;119;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Soirée Harry Potter (by playerName4) (id=92): "Ou alors un marathon Avengers" +0 by playerName4 (id=6) scores{ creativite 0.0 pertinence 3.0 persuasion 1.0 adaptation 5.0 };[];[]
16;2;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[[4:4:93:16:0:96:93:4:[[16:0:1]]]];2;10;0;0;0;0;0;1003;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Gros délires (by Titounet) (id=96): "Les blagues de Hugues" +0 by Titounet (id=4) scores{ creativite 9.0 pertinence 0.0 persuasion 3.5 adaptation 4.5 };[];[]
16;3;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];3;9;1;1;0;3;3;594;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Gros délires (by Titounet) (id=96): "Les blagues de Hugues" +0 by Titounet (id=4) scores{ creativite 9.0 pertinence 0.0 persuasion 3.5 adaptation 4.5 };[];[]
16;4;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[[4:5:1:16]];[[4:5:0:16]];[];[];4;5;5;6;0;10;3;91;9;0;3;0;9.0;0.0;3.5;4.5;1.0;9.0;2.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Gros délires (by Titounet) (id=96): "Les blagues de Hugues" +0 by Titounet (id=4) scores{ creativite 9.0 pertinence 0.0 persuasion 3.5 adaptation 4.5 };[];[]
16;5;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];5;6;4;7;0;7;3;37;0;0;1;0;2.0;14.0;0.0;0.5;4.0;1.0;9.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Gros délires (by Titounet) (id=96): "Les blagues de Hugues" +0 by Titounet (id=4) scores{ creativite 9.0 pertinence 0.0 persuasion 3.5 adaptation 4.5 };[];[]
16;6;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];6;2;8;1;0;6;4;81;0;0;0;0;0.0;12.0;2.5;5.0;9.0;3.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Gros délires (by Titounet) (id=96): "Les blagues de Hugues" +0 by Titounet (id=4) scores{ creativite 9.0 pertinence 0.0 persuasion 3.5 adaptation 4.5 };[];[]
16;7;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];7;0;10;2;0;8;5;83;4;0;0;0;2.0;5.0;2.0;0.0;4.0;4.0;4.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Gros délires (by Titounet) (id=96): "Les blagues de Hugues" +0 by Titounet (id=4) scores{ creativite 9.0 pertinence 0.0 persuasion 3.5 adaptation 4.5 };[];[]
16;8;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];8;0;10;20;0;5;1;6;10;0;21;0;7.0;0.0;0.0;0.0;2.0;9.0;9.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Gros délires (by Titounet) (id=96): "Les blagues de Hugues" +0 by Titounet (id=4) scores{ creativite 9.0 pertinence 0.0 persuasion 3.5 adaptation 4.5 };[];[]
16;30;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];30;0;10;3;0;7;4;19;9;0;0;0;1.0;12.0;3.5;1.5;5.0;3.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Gros délires (by Titounet) (id=96): "Les blagues de Hugues" +0 by Titounet (id=4) scores{ creativite 9.0 pertinence 0.0 persuasion 3.5 adaptation 4.5 };[];[]
16;76;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];76;10;0;0;0;0;0;200;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Gros délires (by Titounet) (id=96): "Les blagues de Hugues" +0 by Titounet (id=4) scores{ creativite 9.0 pertinence 0.0 persuasion 3.5 adaptation 4.5 };[];[]
17;2;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[];[];[];[[4:8:42:9:10:53:42:8:[[9:10:0]:[10:0:0]:[12:0:0]:[17:-4:0]:[17:-6:0]]]];2;10;0;0;0;0;0;1064;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=106): "" +-6 by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
17;3;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[];[];[];[];3;9;1;1;0;4;3;4;0;0;0;0;0.0;4.0;0.0;0.0;10.0;5.0;9.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=106): "" +-6 by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
17;4;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[];[];[[4:8:-150:17]];[];4;4;6;7;0;11;4;23;9;0;3;0;12.0;0.0;5.5;5.0;1.0;10.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=106): "" +-6 by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
17;5;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[];[];[[5:8:-120:17]];[];5;6;4;7;0;7;3;98;0;0;2;0;2.0;14.0;0.0;0.5;4.0;1.0;9.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=106): "" +-6 by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
17;6;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[];[];[];[];6;0;10;1;0;7;5;36;0;0;0;0;0.0;12.0;2.5;5.0;9.0;3.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;on Lieu (by Skyl) (id=106): "" +-6 by Skyl (id=8) scores{ creativite 7.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[];[]
