min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
10;57;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;57;4;85;3;3;0;55;15;21;0.2727272727272727;0.38181818181818183;0.34545454545454546;18;28;28;7;29;[34];2;0;0;0;3;1;3;2;1;2;1274775013;1274775013;0.0;1.5;1.0;6.373875065E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;64;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;64;16;98;4;4;0;2;0;1;0.0;0.5;0.5;0;0;0;7;29;[35];2;0;0;0;61;4;61;0;0;0;1274778844;1274778844;0.0;30.5;0.0;6.37389422E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;72;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;72;32;116;4;4;0;5;0;2;0.0;0.4;0.6;0;0;0;7;29;[51];2;0;0;0;3;0;3;0;0;0;1274811939;1274811939;0.0;1.5;0.0;6.374059695E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;74;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;74;12;118;4;4;0;2;0;1;0.0;0.5;0.5;0;0;0;7;29;[55];2;0;0;0;97;6;97;67;5;67;1274819402;1274819402;0.0;48.5;33.5;6.37409701E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;75;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;75;7;119;2;2;0;1;0;0;0.0;0.0;1.0;0;0;0;7;29;[49];2;0;0;0;34;4;34;22;4;22;1274807377;1274807377;0.0;17.0;11.0;6.374036885E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;77;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;77;24;134;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[33];2;0;0;0;13;8;13;4;2;4;1274764873;1274764873;0.0;6.5;2.0;6.373824365E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;81;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;81;14;141;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[45];2;0;0;0;4;2;4;2;1;2;1274802766;1274802766;0.0;2.0;1.0;6.37401383E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;83;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;83;32;149;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;34;5;34;22;4;22;1274807377;1274807377;0.0;17.0;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;129;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;129;29;213;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;34;19;34;22;16;22;1274807377;1274807377;0.0;17.0;11.0;6.374036885E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;147;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;147;12;243;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[55];2;0;0;0;97;34;97;67;29;67;1274819402;1274819402;0.0;48.5;33.5;6.37409701E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;164;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;164;22;275;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[55];2;0;0;0;97;43;97;67;34;67;1274819402;1274819402;0.0;48.5;33.5;6.37409701E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;181;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;181;20;304;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[64];2;0;0;0;2;0;2;0;0;0;1274839202;1274839202;0.0;1.0;0.0;6.37419601E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;182;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;182;4;306;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;34;24;34;22;21;22;1274807377;1274807377;0.0;17.0;11.0;6.374036885E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;224;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;224;4;380;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;34;26;34;22;22;22;1274807377;1274807377;0.0;17.0;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;233;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;233;8;392;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[182];2;0;0;0;0;0;0;0;0;0;1275047352;1275047352;0.0;0.0;0.0;6.37523676E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;249;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;249;32;433;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;34;27;34;22;22;22;1274807377;1274807377;0.0;17.0;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;263;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;263;31;457;5;5;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[74];2;0;0;0;2;2;2;0;0;0;1274858783;1274858783;0.0;1.0;0.0;6.374293915E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;267;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;267;21;466;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[55];2;0;0;0;97;77;97;67;52;67;1274819402;1274819402;0.0;48.5;33.5;6.37409701E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;304;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;304;16;544;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[75];2;0;0;0;1;0;1;0;0;0;1274860113;1274860113;0.0;0.5;0.0;6.374300565E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;306;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;306;22;551;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[129];2;0;0;0;0;0;0;0;0;0;1274954046;1274954046;0.0;0.0;0.0;6.37477023E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;311;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;311;26;558;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[51];2;0;0;0;3;3;3;0;0;0;1274811939;1274811939;0.0;1.5;0.0;6.374059695E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;312;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;312;29;558;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[182];2;0;0;0;0;0;0;0;0;0;1275047352;1275047352;0.0;0.0;0.0;6.37523676E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;313;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;313;9;560;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[49];2;0;0;0;34;30;34;22;22;22;1274807377;1274807377;0.0;17.0;11.0;6.374036885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[]
10;338;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];153;157;34;1;0;292;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;338;8;603;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;29;[50];2;0;0;0;1;1;1;0;0;0;1274810471;1274810471;0.0;0.5;0.0;6.374052355E8;true;1;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  25) (id=358): "value of 477" -0 by Wall-e  25 (id=27) scores{ creativite 0.0 pertinence 829.0 persuasion 36.11053824563005 adaptation 25.10017739446282 };[[338]:[338:8:1:10]:[338:50:1:10]]
11;1;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[[4:6:55:86:1:59:55:6:[[86:1:1]:[215:-1:-1]:[215:9:1]:[714:-9:-1]]]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;1;0.0;1.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;3;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;33;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;28;24;1;1;0;14;2;5;0.14285714285714285;0.35714285714285715;0.5;4;0;3;6;29;[1];2;0;0;0;1;0;1;0;0;0;1274740533;1274740533;0.0;0.5;0.0;6.373702665E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;34;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;20;34;2;2;0;3;1;2;0.3333333333333333;0.6666666666666666;1.1102230246251565E-16;2;0;1;6;29;[33];2;0;0;0;14;0;14;4;0;4;1274764873;1274764873;0.0;7.0;2.0;6.373824365E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;35;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;8;38;3;3;0;70;0;39;0.0;0.5571428571428572;0.44285714285714284;0;0;0;6;29;[34];2;0;0;0;3;0;3;2;0;2;1274775013;1274775013;0.0;1.5;1.0;6.373875065E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;36;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;20;47;3;3;0;9;1;7;0.1111111111111111;0.7777777777777778;0.11111111111111105;2;0;1;6;29;[34];2;0;0;0;3;0;3;2;0;2;1274775013;1274775013;0.0;1.5;1.0;6.373875065E8;true;1;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;45;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;45;9;62;4;4;0;4;1;2;0.25;0.5;0.25;2;0;2;6;29;[35];2;0;0;0;70;0;70;0;0;0;1274778844;1274778844;0.0;35.0;0.0;6.37389422E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;49;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;49;25;66;1;1;0;37;12;20;0.32432432432432434;0.5405405405405406;0.1351351351351351;22;0;37;6;29;[1];2;0;0;0;1;0;1;0;0;0;1274740533;1274740533;0.0;0.5;0.0;6.373702665E8;false;0;9;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;50;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;50;8;69;2;2;0;2;0;1;0.0;0.5;0.5;0;0;0;6;29;[49];2;0;0;0;37;0;37;22;0;22;1274807377;1274807377;0.0;18.5;11.0;6.374036885E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;51;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;51;5;71;3;3;0;3;0;2;0.0;0.6666666666666666;0.33333333333333337;0;0;0;6;29;[50];2;0;0;0;2;0;2;0;0;0;1274810471;1274810471;0.0;1.0;0.0;6.374052355E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;53;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;53;17;75;2;2;0;1;0;0;0.0;0.0;1.0;0;0;0;6;29;[49];2;0;0;0;37;0;37;22;0;22;1274807377;1274807377;0.0;18.5;11.0;6.374036885E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;55;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;55;29;78;3;3;0;101;42;41;0.4158415841584158;0.40594059405940597;0.17821782178217827;70;140;226;7;29;[53];2;0;0;0;1;0;1;0;0;0;1274815633;1274815633;0.0;0.5;0.0;6.374078165E8;false;0;4;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
11;57;31;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23:24:25:26:27:28:29:30:31:32];151;159;36;1;0;321;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;57;4;85;3;3;0;60;15;26;0.25;0.43333333333333335;0.31666666666666665;21;19;28;7;29;[34];2;0;0;0;3;1;3;2;1;2;1274775013;1274775013;0.0;1.5;1.0;6.373875065E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 10 (by Wall-e  4) (id=389): "value of 105" --9 by Wall-e  4 (id=6) scores{ creativite 0.0 pertinence 0.0 persuasion 30.324446732178085 adaptation 26.530555136823054 };[]
