min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
5;35;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;10;272;2;2;0;4;0;2;0.0;0.5;0.5;0;0;0;6;29;[23];2;0;0;0;24;8;24;19;8;19;1548395736;1548395736;0.0;12.0;9.5;7.74197868E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[]
5;42;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;42;14;288;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[20];2;0;0;0;1;1;1;0;0;0;1548365199;1548365199;0.0;0.5;0.0;7.741825995E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[]
5;45;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;45;18;295;3;3;0;2;2;0;1.0;0.0;0.0;2;2;2;6;29;[35];2;0;0;0;4;1;4;0;0;0;1548437269;1548437269;0.0;2.0;0.0;7.742186345E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[]
5;57;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];72;108;9;1;0;34;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;57;7;332;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;1548165259;1548165259;0.0;0.0;0.0;7.740826295E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  14) (id=62): "value of 469" +0 by Wall-e  14 (id=16) scores{ creativite 0.0 pertinence 315.0 persuasion 18.674242424242422 adaptation 22.45011804071401 };[[57]]
6;1;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[[4:5:35:326:0:54:35:5:[[326:0:-1]:[417:0:0]]]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;4;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;20;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;20;12;199;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;6;29;[1];2;0;0;0;0;0;0;0;0;0;1548165259;1548165259;0.0;0.0;0.0;7.740826295E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;21;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;21;12;211;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;29;[20];2;0;0;0;1;0;1;0;0;0;1548365199;1548365199;0.0;0.5;0.0;7.741825995E8;true;1;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;22;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;22;19;228;2;2;0;2;0;1;0.0;0.5;0.5;0;0;0;6;29;[20];2;0;0;0;1;0;1;0;0;0;1548365199;1548365199;0.0;0.5;0.0;7.741825995E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;23;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;23;5;230;1;1;0;30;18;8;0.6;0.26666666666666666;0.13333333333333336;21;105;116;6;29;[1];2;0;0;0;0;0;0;0;0;0;1548165259;1548165259;0.0;0.0;0.0;7.740826295E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
6;25;18;[2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19];58;122;10;1;0;49;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;25;4;243;2;2;0;3;0;0;0.0;0.0;1.0;0;0;0;6;29;[23];2;0;0;0;30;0;30;21;0;21;1548395736;1548395736;0.0;15.0;10.5;7.74197868E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Idea 6 (by Wall-e  3) (id=78): "value of 131" +0 by Wall-e  3 (id=5) scores{ creativite 116.0 pertinence 0.0 persuasion 0.0 adaptation 0.0 };[]
