min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;nbVoteGraph;weightVoteGraph
18;4;40;204;196;49;0;162;0;4;10;0;0;0;0;0;1095;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;5;40;204;196;49;0;162;0;5;10;0;0;0;0;0;1090;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;6;40;204;196;49;0;162;0;6;10;0;0;0;0;0;1087;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;7;40;204;196;49;0;162;0;7;2;8;6;0;8;5;42;0;0;0;0;12.0;244.0;-5.959126984126985;4.733333333333333;7.0;9.0;40.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;8;40;204;196;49;0;162;0;8;3;7;1;0;6;6;54;13;0;0;0;18.0;77.0;0.0;-3.625301132559197;4.0;21.0;36.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;9;40;204;196;49;0;162;0;9;0;10;0;0;6;5;107;0;0;0;0;0.0;0.0;0.0;-2.1863374992665614;40.0;40.0;38.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;10;40;204;196;49;0;162;0;10;10;0;0;0;12;12;36;0;0;0;0;0.0;0.0;0.0;4.461310839800005;40.0;40.0;36.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;11;40;204;196;49;0;162;0;11;0;10;3;0;5;5;238;2;0;0;0;3.0;40.0;0.0;0.0;13.0;20.0;38.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;12;40;204;196;49;0;162;0;12;10;0;0;0;0;0;1067;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;13;40;204;196;49;0;162;0;13;10;0;0;0;0;0;1063;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;14;40;204;196;49;0;162;0;14;6;4;2;0;3;2;93;0;0;3;0;4.0;123.0;8.43580352396142;1.35;10.0;12.0;3.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;15;40;204;196;49;0;162;0;15;0;10;1;0;4;4;114;0;0;1;0;20.0;0.0;0.0;0.0;2.0;40.0;39.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;16;40;204;196;49;0;162;0;16;4;6;0;0;4;4;129;0;0;0;0;0.0;68.0;0.0;1.2023809523809523;40.0;16.0;39.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;17;40;204;196;49;0;162;0;17;6;4;0;0;6;6;209;0;0;0;0;0.0;0.0;0.0;-0.7426368952684742;40.0;40.0;39.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;18;40;204;196;49;0;162;0;18;10;0;0;0;0;0;969;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;19;40;204;196;49;0;162;0;19;10;0;3;0;3;0;7;0;0;2;0;15.0;0.0;1.0;0.0;6.0;40.0;10.0;34.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;20;40;204;196;49;0;162;0;20;1;9;2;0;9;4;10;0;0;1;0;0.0;227.0;7.922491710691975;5.0;40.0;3.0;3.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;21;40;204;196;49;0;162;0;21;3;7;3;0;12;8;29;66;0;3;0;92.0;120.0;-2.0;1.3292999484175954;1.0;11.0;39.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;22;40;204;196;49;0;162;0;22;10;0;0;0;0;0;917;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;23;40;204;196;49;0;162;0;23;0;10;5;0;10;10;112;0;0;1;0;3.0;112.0;2.9181818181818184;4.279918106900204;13.0;11.0;6.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;24;40;204;196;49;0;162;0;24;1;9;3;0;5;5;35;0;0;1;0;3.0;188.0;6.517774923734676;4.577182539682539;13.0;10.0;4.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;25;40;204;196;49;0;162;0;25;0;10;2;0;5;4;112;0;0;4;0;14.0;173.0;0.0;5.357142857142857;6.0;3.0;39.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;26;40;204;196;49;0;162;0;26;3;7;0;0;6;5;47;0;0;0;0;0.0;160.0;0.0;-2.0;40.0;14.0;36.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;27;40;204;196;49;0;162;0;27;10;0;0;0;0;0;911;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;28;40;204;196;49;0;162;0;28;0;10;3;0;4;2;182;12;0;0;0;15.0;115.0;3.0;0.0;4.0;8.0;6.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;29;40;204;196;49;0;162;0;29;0;10;1;0;5;5;186;0;0;0;0;0.0;160.0;0.0;0.75;40.0;6.0;39.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;30;40;204;196;49;0;162;0;30;0;10;1;0;5;5;227;0;0;0;0;0.0;245.0;0.0;2.0;39.0;2.0;38.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;31;40;204;196;49;0;162;0;31;0;10;0;0;3;2;165;0;0;0;0;0.0;25.0;0.0;4.273809523809524;40.0;20.0;39.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;32;40;204;196;49;0;162;0;32;10;0;0;0;0;0;902;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;35;40;204;196;49;0;162;0;35;2;8;3;0;7;6;70;0;0;0;0;0.0;97.0;-0.9166666666666665;0.0;40.0;15.0;38.0;35.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;37;40;204;196;49;0;162;0;37;3;7;2;0;6;4;86;5;0;0;0;4.0;69.0;0.0;-1.0;10.0;17.0;37.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;39;40;204;196;49;0;162;0;39;0;10;0;0;11;9;82;0;0;0;0;0.0;152.0;8.798292787774882;0.9500249750249745;40.0;8.0;2.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;40;40;204;196;49;0;162;0;40;0;10;0;0;8;7;18;0;0;0;0;0.0;170.0;1.0;5.4659616853734505;40.0;8.0;10.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;42;40;204;196;49;0;162;0;42;0;10;3;0;4;3;73;0;0;0;0;3.0;0.0;2.0;4.177126177193481;13.0;40.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;44;40;204;196;49;0;162;0;44;10;0;0;0;0;0;744;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;45;40;204;196;49;0;162;0;45;10;0;1;0;3;3;218;0;0;3;0;0.0;0.0;0.0;0.08333333333333337;39.0;39.0;38.0;15.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;115;40;204;196;49;0;162;0;115;10;0;0;0;0;0;560;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
18;194;40;204;196;49;0;162;0;194;10;0;0;0;0;0;211;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;2;40;198;202;51;0;178;0;2;10;0;4;0;0;0;889;0;0;12;0;0.0;0.0;0.0;0.0;33.0;33.0;33.0;33.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;3;40;198;202;51;0;178;0;3;10;0;0;0;2;2;88;0;0;0;0;0.0;0.0;5.0;-0.5866924635466833;40.0;40.0;5.0;35.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;4;40;198;202;51;0;178;0;4;10;0;0;0;0;0;1154;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;5;40;198;202;51;0;178;0;5;10;0;0;0;0;0;1149;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;6;40;198;202;51;0;178;0;6;10;0;0;0;0;0;1146;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;7;40;198;202;51;0;178;0;7;0;10;6;0;9;6;101;0;0;0;0;12.0;168.0;-3.7457465350267216;4.733333333333333;7.0;7.0;40.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;8;40;198;202;51;0;178;0;8;0;10;1;0;7;7;48;27;0;0;0;18.0;77.0;0.0;-3.625301132559197;4.0;17.0;37.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;9;40;198;202;51;0;178;0;9;0;10;0;0;6;5;166;0;0;0;0;0.0;0.0;0.0;-2.1863374992665614;40.0;40.0;38.0;40.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;10;40;198;202;51;0;178;0;10;10;0;0;0;14;14;7;0;0;0;0;0.0;0.0;0.0;7.900354683342999;40.0;40.0;37.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;11;40;198;202;51;0;178;0;11;0;10;3;0;5;5;297;2;0;0;0;3.0;40.0;0.0;0.0;13.0;20.0;38.0;36.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;12;40;198;202;51;0;178;0;12;10;0;0;0;0;0;1126;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;13;40;198;202;51;0;178;0;13;10;0;0;0;0;0;1122;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;14;40;198;202;51;0;178;0;14;4;6;2;0;4;3;44;0;0;3;0;4.0;123.0;8.505599831859481;1.711807411807412;10.0;11.0;2.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;15;40;198;202;51;0;178;0;15;0;10;2;0;4;4;30;0;0;1;0;20.0;70.0;0.0;0.0;4.0;20.0;37.0;34.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;16;40;198;202;51;0;178;0;16;4;6;0;0;4;4;188;0;0;0;0;0.0;68.0;0.0;1.2023809523809523;40.0;16.0;39.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;17;40;198;202;51;0;178;0;17;6;4;0;0;6;6;268;0;0;0;0;0.0;0.0;0.0;-0.7426368952684742;40.0;40.0;39.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;18;40;198;202;51;0;178;0;18;10;0;0;0;0;0;1028;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;19;40;198;202;51;0;178;0;19;10;0;3;0;3;0;66;0;0;2;0;15.0;0.0;1.0;0.0;6.0;40.0;10.0;34.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;20;40;198;202;51;0;178;0;20;1;9;2;0;10;4;26;0;0;1;0;0.0;223.0;7.8850500673679775;5.0;40.0;3.0;3.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;21;40;198;202;51;0;178;0;21;2;8;3;0;13;9;38;66;0;3;0;92.0;127.0;-1.5;1.3292999484175954;1.0;10.0;39.0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;22;40;198;202;51;0;178;0;22;10;0;0;0;0;0;976;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;23;40;198;202;51;0;178;0;23;0;10;5;0;11;10;52;0;0;1;0;3.0;156.0;3.639392446492998;4.279918106900204;13.0;7.0;6.0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;24;40;198;202;51;0;178;0;24;1;9;3;0;5;5;94;0;0;1;0;3.0;188.0;6.517774923734676;4.577182539682539;13.0;10.0;4.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;25;40;198;202;51;0;178;0;25;2;8;2;0;6;5;3;0;0;4;0;15.0;173.0;0.0;4.519589579520297;6.0;6.0;37.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;26;40;198;202;51;0;178;0;26;3;7;0;0;6;5;106;0;0;0;0;0.0;160.0;0.0;-2.0;40.0;14.0;36.0;38.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;27;40;198;202;51;0;178;0;27;10;0;0;0;0;0;970;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;28;40;198;202;51;0;178;0;28;0;10;3;0;4;2;241;12;0;0;0;15.0;115.0;3.0;0.0;4.0;8.0;6.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;29;40;198;202;51;0;178;0;29;0;10;1;0;8;8;45;0;0;0;0;0.0;186.0;0.0;1.1071428571428572;40.0;4.0;37.0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;30;40;198;202;51;0;178;0;30;0;10;1;0;5;5;286;0;0;0;0;0.0;245.0;0.0;2.0;39.0;2.0;38.0;11.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;31;40;198;202;51;0;178;0;31;0;10;0;0;3;2;224;0;0;0;0;0.0;25.0;0.0;4.273809523809524;40.0;20.0;39.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;32;40;198;202;51;0;178;0;32;10;0;0;0;0;0;961;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;35;40;198;202;51;0;178;0;35;2;8;4;0;7;6;12;0;0;0;0;0.0;97.0;-0.9166666666666665;0.0;40.0;17.0;38.0;34.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;37;40;198;202;51;0;178;0;37;3;7;2;0;6;4;145;5;0;0;0;4.0;69.0;0.0;-1.0;10.0;17.0;37.0;37.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;39;40;198;202;51;0;178;0;39;0;10;0;0;15;13;8;0;0;0;0;0.0;134.0;9.124807317508955;1.2537825586607165;40.0;12.0;2.0;13.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;40;40;198;202;51;0;178;0;40;0;10;0;0;8;7;77;0;0;0;0;0.0;170.0;1.0;5.4659616853734505;40.0;8.0;10.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;42;40;198;202;51;0;178;0;42;0;10;3;0;4;3;132;0;0;0;0;3.0;0.0;2.0;4.177126177193481;13.0;40.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
19;44;40;198;202;51;0;178;0;44;10;0;0;0;0;0;803;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;false;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];[]
