min;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercréativité;playerpertinence;playerpersuasion;playeradaptation;rankcréativité;rankpertinence;rankpersuasion;rankadaptation
16;68;0;10;4;0;23;22;78.8571428571429;0;0;0;0;22;58;0;4.58333333333333;5;20;38;1
16;146;10;0;0;0;0;0;554.857142857143;0;0;0;0;0;0;0;0;0;0;0;0
16;169;10;0;0;0;0;0;500.857142857143;0;0;0;0;0;0;0;0;0;0;0;0
16;194;10;0;0;0;0;0;422.857142857143;0;0;0;0;0;0;0;0;0;0;0;0
16;199;10;0;0;0;0;0;393.857142857143;0;0;0;0;0;0;0;0;0;0;0;0
16;234;10;0;0;0;0;0;342.772727272727;0;0;0;0;0;0;0;0;0;0;0;0
16;251;10;0;0;0;0;0;292.772727272727;0;0;0;0;0;0;0;0;0;0;0;0
16;281;10;0;0;0;0;0;190.772727272727;0;0;0;0;0;0;0;0;0;0;0;0
16;303;10;0;0;0;0;0;125.772727272727;0;0;0;0;0;0;0;0;0;0;0;0
17;2;10;0;4;0;0;0;829;0;0;11;0;0;0;0;0;32;32;32;32
17;3;9;10;1;1;6;6;64.6;65;0;2;0;67;213;0;1.19517543859649;1;20;37;38
17;4;2;8;0;0;6;4;29;0;0;0;0;0;56;1;0;42;21;6;37
17;5;0;10;0;0;6;6;67;0;0;0;0;0;101;0;1;42;15;37;12
17;6;0;10;0;0;4;4;287;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
17;7;2;8;2;0;6;6;47;15;0;1;0;16;178;0;1.39682539682539;6;6;37;8
17;8;0;10;0;0;5;5;331;0;0;0;0;0;132;0;1;40;11;36;10
17;9;0;10;1;0;6;3;69.5;0;0;0;0;5;68;-0.808694083694083;0;13;21;40;37
17;10;10;0;1;0;0;0;746;0;0;1;0;0;0;0;0;34;34;34;33
17;11;5;5;1;0;6;4;109;0;0;0;0;0;25;2.33066378066378;0.888888888888888;42;25;5;13
17;12;0;10;0;0;3;3;486;0;0;0;0;0;132;0;1;36;10;34;9
17;13;0;10;5;0;17;11;31.2;0;0;1;0;13;276;0.823809523809523;0.559523809523809;7;2;10;16
17;14;0;10;2;0;3;3;428;31;0;1;0;45;274;0;0.8;2;1;37;14
17;15;10;0;0;0;0;0;975;0;0;0;0;0;0;0;0;0;0;0;0
17;16;0;10;1;0;12;11;56;0;0;0;0;8;86;4.16666666666666;-0.981393606393606;11;17;2;39
17;17;0;10;0;0;23;23;52;0;0;0;0;0;97;0;3.17916666666666;42;15;37;4
17;18;0;10;2;0;15;10;84;16;0;0;0;11;16;3.21666666666666;2.06666666666666;9;26;3;7
17;19;2;9;4;0;23;9;14.85;0;0;1;0;27;46;-0.84047619047619;4.35940170940171;4;23;40;3
17;20;0;10;1;0;19;13;38;0;0;0;0;2;12;14.3122123791241;-0.503535353535353;17;27;1;38
17;21;10;0;1;0;0;0;812;0;0;1;0;0;0;0;0;32;32;32;32
17;22;3;7;0;0;2;2;380;0;0;0;0;0;100;0;0;39;14;35;36
17;23;6;4;0;0;3;3;634;0;0;0;0;0;0;0;0;34;34;34;33
17;24;0;10;0;0;7;7;84;0;0;0;0;0;127;0;-1.8;42;11;37;40
17;25;0;10;0;0;10;8;46;0;0;0;0;0;204;0;0.45;42;5;37;17
17;26;0;10;0;0;11;9;143.9;0;0;0;0;0;76;0;2.54285714285714;42;18;38;6
17;27;0;10;1;0;13;11;15.75;0;0;1;0;6;104;0.916666666666666;-4.5;12;13;9;42
17;28;1;10;1;0;18;16;104.85;0;0;2;0;0;89;-4.26666666666666;3.99276377217553;42;16;42;3
17;29;10;0;2;0;0;0;210;0;0;0;0;1;0;0;0;16;41;37;36
17;30;10;0;0;0;0;0;934;0;0;0;0;0;0;0;0;0;0;0;0
17;31;0;10;1;0;11;9;61;0;0;0;0;0;162;-0.5;2.83333333333333;42;8;38;5
17;33;10;0;0;0;0;0;868;0;0;0;0;0;0;0;0;0;0;0;0
17;35;3;9;5;0;20;14;25.25;0;0;2;0;11;261;0;-1.36931818181818;10;3;37;41
17;65;2;8;0;0;12;4;21.8;0;0;0;0;0;50;-1.68333333333333;0.111111111111111;42;23;41;18
17;68;5;10;4;0;27;26;29.45;0;0;0;0;23;58;0;7.82619047619047;5;24;38;2
17;146;10;0;0;0;0;0;610;0;0;0;0;0;0;0;0;0;0;0;0
17;169;10;0;0;0;0;0;556;0;0;0;0;0;0;0;0;0;0;0;0
17;194;10;0;0;0;0;0;478;0;0;0;0;0;0;0;0;0;0;0;0
17;199;10;0;0;0;0;0;449;0;0;0;0;0;0;0;0;0;0;0;0
17;234;10;0;0;0;0;0;398;0;0;0;0;0;0;0;0;0;0;0;0
17;251;10;0;0;0;0;0;348;0;0;0;0;0;0;0;0;0;0;0;0
17;281;10;0;0;0;0;0;246;0;0;0;0;0;0;0;0;0;0;0;0
17;303;10;0;0;0;0;0;181;0;0;0;0;0;0;0;0;0;0;0;0
18;2;10;0;4;0;0;0;888.058823529412;0;0;11;0;0;0;0;0;32;32;32;32
18;3;9;1;1;1;8;6;24;65;0;2;0;67;60;0;-0.804824561403508;1;20;37;38
18;4;2;8;0;0;6;4;88.0588235294118;0;0;0;0;0;56;1;0;42;21;6;37
18;5;0;10;0;0;6;6;126.058823529412;0;0;0;0;0;101;0;1;42;15;37;12
18;6;0;10;0;0;4;4;346.058823529412;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
18;7;2;8;2;0;6;6;106.058823529412;15;0;1;0;16;178;0;1.39682539682539;6;6;37;8
18;8;0;10;0;0;5;5;390.058823529412;0;0;0;0;0;132;0;1;40;11;36;10
18;9;0;10;1;0;6;3;34.0588235294118;0;0;0;0;5;66;-1.11638639138639;0;13;18;40;36
18;10;10;0;1;0;0;0;805.058823529412;0;0;1;0;0;0;0;0;34;34;34;33
18;11;5;5;2;0;6;4;168.058823529412;0;0;0;0;14;25;2.33066378066378;0.888888888888888;42;25;5;13
18;12;0;10;0;0;3;3;545.058823529412;0;0;0;0;0;132;0;1;36;10;34;9
18;13;0;10;5;0;18;11;29.1764705882353;0;0;1;0;14;262;0.823809523809523;0.559523809523809;8;2;10;15
18;14;0;10;2;0;3;3;487.058823529412;31;0;1;0;45;274;0;0.8;2;1;37;14
18;15;10;0;0;0;0;0;1034.05882352941;0;0;0;0;0;0;0;0;0;0;0;0
18;16;0;10;1;0;12;11;115.058823529412;0;0;0;0;8;86;4.16666666666666;-0.981393606393606;11;17;2;39
18;17;1;10;0;0;25;25;40;0;0;0;0;0;97;0;3.625;42;15;37;4
18;18;0;10;2;0;15;10;143.058823529412;16;0;0;0;11;16;3.21666666666666;2.06666666666666;9;26;3;7
18;19;1;10;4;0;26;11;8.88235294117647;0;0;1;0;27;41;-0.34047619047619;4.36589521589521;3;24;39;2
18;20;0;10;1;0;19;13;97.0588235294118;0;0;0;0;2;12;14.3122123791241;-0.503535353535353;17;27;1;38
18;21;10;0;1;0;0;0;871.058823529412;0;0;1;0;0;0;0;0;32;32;32;32
18;22;3;10;0;0;3;3;306.117647058824;0;0;0;0;0;147;0.93015873015873;0;42;14;35;36
18;23;6;4;0;0;3;3;693.058823529412;0;0;0;0;0;0;0;0;34;34;34;33
18;24;0;10;0;0;7;7;143.058823529412;0;0;0;0;0;127;0;-1.8;42;11;37;40
18;25;2;10;0;0;11;9;55.2941176470588;0;0;0;0;0;204;2.2;0.488095238095238;42;6;37;17
18;26;0;10;0;0;11;9;38.0588235294118;0;0;0;0;0;76;0;2.54285714285714;42;17;37;6
18;27;0;10;1;0;14;11;29.7647058823529;0;0;1;0;6;98;0.916666666666666;-4.5;12;13;9;42
18;28;1;9;1;0;18;16;28.0588235294118;0;0;2;0;0;87;-5.17738095238095;3.74276377217553;42;16;42;3
18;29;10;0;2;0;0;0;269.058823529412;0;0;0;0;1;0;0;0;16;41;37;36
18;30;10;0;0;0;0;0;993.058823529412;0;0;0;0;0;0;0;0;0;0;0;0
18;31;0;10;1;0;12;9;35.3529411764706;0;0;0;0;2;162;-0.166666666666666;2.83333333333333;42;9;38;5
18;33;10;0;0;0;0;0;927.058823529412;0;0;0;0;0;0;0;0;0;0;0;0
18;35;1;9;5;0;21;14;57.5294117647059;0;0;3;0;12;239;0;-1.36931818181818;10;3;37;40
18;65;2;8;0;0;13;4;41.8235294117647;0;0;0;0;0;50;-1.68333333333333;0.111111111111111;42;21;41;18
18;68;3;8;4;0;29;28;15.7058823529412;0;0;0;0;23;37;0;7.78730158730158;5;23;37;1
18;146;10;0;0;0;0;0;669.058823529412;0;0;0;0;0;0;0;0;0;0;0;0
18;169;10;0;0;0;0;0;615.058823529412;0;0;0;0;0;0;0;0;0;0;0;0
18;194;10;0;0;0;0;0;537.058823529412;0;0;0;0;0;0;0;0;0;0;0;0
18;199;10;0;0;0;0;0;508.058823529412;0;0;0;0;0;0;0;0;0;0;0;0
18;234;10;0;0;0;0;0;457.058823529412;0;0;0;0;0;0;0;0;0;0;0;0
18;251;10;0;0;0;0;0;407.058823529412;0;0;0;0;0;0;0;0;0;0;0;0
18;281;10;0;0;0;0;0;305.058823529412;0;0;0;0;0;0;0;0;0;0;0;0
18;303;10;0;0;0;0;0;240.058823529412;0;0;0;0;0;0;0;0;0;0;0;0
19;2;10;0;4;0;0;0;951.066666666667;0;0;11;0;0;0;0;0;32;32;32;32
19;3;9;8;1;1;10;8;22.7333333333333;71;0;2;0;67;60;0;-0.804824561403508;1;20;37;38
19;4;2;10;0;0;7;5;72.1333333333333;0;0;0;0;0;61;1.58333333333333;0;42;21;6;37
19;5;0;10;0;0;6;6;189.066666666667;0;0;0;0;0;101;0;1;42;15;37;12
19;6;0;10;0;0;4;4;409.066666666667;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
19;7;2;8;2;0;6;6;169.066666666667;15;0;1;0;16;178;0;1.39682539682539;6;6;37;8
19;8;0;10;0;0;5;5;453.066666666667;0;0;0;0;0;132;0;1;40;11;36;10
19;9;0;10;1;0;7;3;69.0666666666667;0;0;0;0;5;72;-1.11638639138639;0;13;18;40;36
19;10;10;0;1;0;0;0;868.066666666667;0;0;1;0;0;0;0;0;34;34;34;33
19;11;5;5;2;0;6;4;30.0666666666667;0;0;0;0;14;24;2.23066378066378;0.888888888888888;8;25;4;13
19;12;0;10;0;0;3;3;608.066666666667;0;0;0;0;0;132;0;1;36;10;34;9
19;13;2;10;5;0;20;13;25.0666666666667;0;0;1;0;14;262;0.823809523809523;0.559523809523809;8;2;10;36
19;14;0;10;2;0;3;3;550.066666666667;31;0;1;0;45;274;0;0.8;2;1;37;14
19;15;10;0;0;0;0;0;1097.06666666667;0;0;0;0;0;0;0;0;0;0;0;0
19;16;0;10;1;0;13;11;139.666666666667;0;0;0;0;8;94;6.23452380952381;-0.981393606393606;11;17;2;39
19;17;0;10;0;0;25;25;81.0666666666667;0;0;0;0;0;91;0;3.625;42;14;37;4
19;18;0;10;2;0;15;10;206.066666666667;16;0;0;0;11;16;3.21666666666666;2.06666666666666;9;26;3;7
19;19;1;9;4;0;27;11;18.1333333333333;0;0;1;0;27;32;-0.173809523809523;4.36589521589521;3;24;39;2
19;20;1;10;1;0;21;15;37;0;0;0;0;2;16;15.7125285103613;-0.503535353535353;17;27;1;38
19;21;10;0;1;0;0;0;934.066666666667;0;0;1;0;0;0;0;0;32;32;32;32
19;22;0;10;0;0;3;3;50.0666666666667;0;0;0;0;0;147;0.93015873015873;0;42;8;9;36
19;23;6;4;0;0;3;3;756.066666666667;0;0;0;0;0;0;0;0;34;34;34;33
19;24;0;10;0;0;7;7;206.066666666667;0;0;0;0;0;127;0;-1.8;42;11;37;40
19;25;2;8;0;0;12;9;22.7333333333333;0;0;0;0;0;155;2.2;0.488095238095238;42;6;5;16
19;26;0;10;0;0;11;9;101.066666666667;0;0;0;0;0;76;0;2.54285714285714;42;17;37;6
19;27;0;10;1;0;14;11;86.0666666666667;0;0;1;0;6;98;0.916666666666666;-4.5;12;12;9;42
19;28;1;10;1;0;19;17;83.5333333333333;0;0;2;0;0;91;-5.17738095238095;3.74276377217553;42;16;42;5
19;29;10;0;2;0;0;0;332.066666666667;0;0;0;0;1;0;0;0;16;41;37;36
19;30;10;0;0;0;0;0;1056.06666666667;0;0;0;0;0;0;0;0;0;0;0;0
19;31;1;10;1;0;13;10;38.4666666666667;0;0;0;0;2;143;-0.166666666666666;3.95;17;9;38;5
19;33;10;0;0;0;0;0;990.066666666667;0;0;0;0;0;0;0;0;0;0;0;0
19;35;1;9;5;0;21;14;32.0666666666667;0;0;3;0;12;239;0;-1.36931818181818;9;3;37;40
19;65;2;8;0;0;14;4;42.6666666666667;0;0;0;0;0;48;-2.08214285714285;0.111111111111111;42;21;41;17
19;68;3;8;4;0;30;29;48.4;0;0;0;0;23;39;0;8.78730158730158;5;23;37;1
19;146;10;0;0;0;0;0;732.066666666667;0;0;0;0;0;0;0;0;0;0;0;0
19;169;10;0;0;0;0;0;678.066666666667;0;0;0;0;0;0;0;0;0;0;0;0
19;194;10;0;0;0;0;0;600.066666666667;0;0;0;0;0;0;0;0;0;0;0;0
19;199;10;0;0;0;0;0;571.066666666667;0;0;0;0;0;0;0;0;0;0;0;0
19;234;10;0;0;0;0;0;520.066666666667;0;0;0;0;0;0;0;0;0;0;0;0
19;251;10;0;0;0;0;0;470.066666666667;0;0;0;0;0;0;0;0;0;0;0;0
19;281;10;0;0;0;0;0;368.066666666667;0;0;0;0;0;0;0;0;0;0;0;0
19;303;10;0;0;0;0;0;303.066666666667;0;0;0;0;0;0;0;0;0;0;0;0
20;2;10;0;4;0;0;0;1013;0;0;11;0;0;0;0;0;32;32;32;32
20;3;2;10;1;1;11;9;23.6;71;0;2;0;67;60;0;-0.804824561403508;1;20;37;38
20;4;0;10;0;0;8;5;31.5;0;0;0;0;0;81;1.58333333333333;0;42;19;6;35
20;5;0;10;0;0;6;6;251;0;0;0;0;0;101;0;1;42;15;37;12
20;6;0;10;0;0;4;4;471;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
20;7;2;8;2;0;6;6;231;15;0;1;0;16;178;0;1.39682539682539;6;6;37;8
20;8;0;10;0;0;5;5;515;0;0;0;0;0;132;0;1;40;11;36;10
20;9;0;10;1;0;7;3;54;0;0;0;0;5;72;-1.17888639138639;0;13;18;40;35
20;10;10;0;1;0;0;0;930;0;0;1;0;0;0;0;0;34;34;34;33
20;11;5;5;2;0;7;4;71;0;0;0;0;19;28;2.43066378066378;0.888888888888888;8;25;4;14
20;12;0;10;0;0;3;3;670;0;0;0;0;0;132;0;1;36;10;34;9
20;13;0;10;5;0;20;13;79;0;0;1;0;14;256;0.823809523809523;-0.436853002070393;8;2;9;36
20;14;0;10;2;0;3;3;612;31;0;1;0;45;274;0;0.8;2;1;37;14
20;15;10;0;0;0;0;0;1159;0;0;0;0;0;0;0;0;0;0;0;0
20;16;0;10;1;0;13;11;48;0;0;0;0;8;94;6.23452380952381;-0.981393606393606;11;14;2;39
20;17;0;10;0;0;25;25;143;0;0;0;0;0;91;0;3.625;42;14;37;4
20;18;0;10;2;0;15;10;268;16;0;0;0;11;16;3.21666666666666;2.06666666666666;9;26;3;7
20;19;1;10;4;0;29;12;29.4;0;0;1;0;27;35;-0.173809523809523;4.36589521589521;3;24;40;3
20;20;0;10;1;0;21;15;80;0;0;0;0;2;16;15.7125285103613;-0.753535353535353;17;27;1;37
20;21;10;0;1;0;0;0;996;0;0;1;0;0;0;0;0;32;32;32;32
20;22;0;10;0;0;3;3;112;0;0;0;0;0;147;0.93015873015873;0;42;8;9;36
20;23;6;4;0;0;3;3;818;0;0;0;0;0;0;0;0;34;34;34;33
20;24;0;10;0;0;8;7;239.7;0;0;0;0;0;141;0;-1.8;42;11;37;41
20;25;2;9;0;0;13;10;44.6;0;0;0;0;0;167;3.2;1.98809523809523;42;7;5;16
20;26;0;10;0;0;11;9;163;0;0;0;0;0;76;0;2.54285714285714;42;17;37;6
20;27;0;10;1;0;16;11;25.6;0;0;1;0;6;158;1.5595238095238;-4.5;12;9;7;42
20;28;0;10;1;0;19;17;40;0;0;2;0;0;91;-5.19051226551226;3.55228758169934;42;16;42;5
20;29;10;0;2;0;0;0;394;0;0;0;0;1;0;0;0;16;41;37;36
20;30;10;0;0;0;0;0;1118;0;0;0;0;0;0;0;0;0;0;0;0
20;31;1;9;1;0;13;10;68;0;0;0;0;2;143;-0.166666666666666;3.95;17;9;38;3
20;33;10;0;0;0;0;0;1052;0;0;0;0;0;0;0;0;0;0;0;0
20;35;1;9;6;0;21;14;46;0;0;3;0;13;269;0;-1.36931818181818;9;3;37;40
20;65;2;8;0;0;14;4;59;0;0;0;0;0;48;-2.33214285714285;0.111111111111111;42;21;41;16
20;68;3;7;4;0;30;29;41;0;0;0;0;23;39;0;8.78730158730158;5;22;37;1
20;146;10;0;0;0;0;0;794;0;0;0;0;0;0;0;0;0;0;0;0
20;169;10;0;0;0;0;0;740;0;0;0;0;0;0;0;0;0;0;0;0
20;194;10;0;0;0;0;0;662;0;0;0;0;0;0;0;0;0;0;0;0
20;199;10;0;0;0;0;0;633;0;0;0;0;0;0;0;0;0;0;0;0
20;234;10;0;0;0;0;0;582;0;0;0;0;0;0;0;0;0;0;0;0
20;251;10;0;0;0;0;0;532;0;0;0;0;0;0;0;0;0;0;0;0
20;281;10;0;0;0;0;0;430;0;0;0;0;0;0;0;0;0;0;0;0
20;303;10;0;0;0;0;0;365;0;0;0;0;0;0;0;0;0;0;0;0
21;2;10;0;4;0;0;0;1059.66666666667;0;0;11;0;0;0;0;0;32;32;32;32
21;3;0;10;1;1;14;9;28.5555555555556;71;0;2;0;67;60;0.5;-0.804824561403508;1;20;37;40
21;4;0;10;0;0;8;5;44.6666666666667;0;0;0;0;0;81;1.58333333333333;0;42;19;6;35
21;5;0;10;0;0;6;6;297.666666666667;0;0;0;0;0;101;0;1;42;15;37;12
21;6;0;10;0;0;4;4;517.666666666667;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
21;7;2;8;2;0;6;6;277.666666666667;15;0;1;0;16;178;0;1.39682539682539;6;6;37;8
21;8;0;10;0;0;5;5;561.666666666667;0;0;0;0;0;132;0;1;40;11;36;10
21;9;0;10;1;0;7;3;100.666666666667;0;0;0;0;5;72;-1.17888639138639;0;13;18;40;35
21;10;10;0;1;0;0;0;976.666666666667;0;0;1;0;0;0;0;0;34;34;34;33
21;11;5;5;2;0;8;4;25.6666666666667;0;0;0;0;20;28;2.43066378066378;0.888888888888888;6;25;4;14
21;12;0;10;0;0;3;3;716.666666666667;0;0;0;0;0;132;0;1;36;10;34;9
21;13;0;10;5;0;20;13;125.666666666667;0;0;1;0;14;256;0.823809523809523;-0.436853002070393;8;2;9;36
21;14;0;10;2;0;3;3;658.666666666667;31;0;1;0;45;274;0;0.8;2;1;37;14
21;15;10;0;0;0;0;0;1205.66666666667;0;0;0;0;0;0;0;0;0;0;0;0
21;16;2;10;1;0;15;13;24.5555555555556;0;0;0;0;8;96;6.23452380952381;0.0186063936063933;11;16;2;39
21;17;0;10;0;0;25;25;189.666666666667;0;0;0;0;0;91;0;3.625;42;14;37;4
21;18;0;10;2;0;15;10;314.666666666667;16;0;0;0;11;16;3.21666666666666;2.06666666666666;9;26;3;7
21;19;0;10;4;0;29;12;24.6666666666667;0;0;1;0;27;35;-0.673809523809524;3.86589521589521;3;24;40;3
21;20;0;10;1;0;21;15;126.666666666667;0;0;0;0;2;16;15.7125285103613;-0.753535353535353;17;27;1;37
21;21;10;0;1;0;0;0;1042.66666666667;0;0;1;0;0;0;0;0;32;32;32;32
21;22;0;10;0;0;3;3;158.666666666667;0;0;0;0;0;147;0.93015873015873;0;42;8;9;36
21;23;6;4;0;0;3;3;864.666666666667;0;0;0;0;0;0;0;0;34;34;34;33
21;24;0;10;0;0;8;7;31.6666666666667;0;0;0;0;0;141;0;-1.8;42;11;37;41
21;25;1;9;0;0;13;10;36.6666666666667;0;0;0;0;0;167;3.2;1.98809523809523;42;7;3;8
21;26;0;10;0;0;11;9;209.666666666667;0;0;0;0;0;76;0;2.54285714285714;42;17;37;6
21;27;0;10;1;0;16;11;34.6666666666667;0;0;1;0;6;158;1.5595238095238;-4.5;12;9;7;42
21;28;0;10;1;0;19;17;86.6666666666667;0;0;2;0;0;91;-5.19051226551226;3.55228758169934;42;16;42;5
21;29;10;0;2;0;0;0;440.666666666667;0;0;0;0;1;0;0;0;16;41;37;36
21;30;10;0;0;0;0;0;1164.66666666667;0;0;0;0;0;0;0;0;0;0;0;0
21;31;1;9;1;0;13;10;114.666666666667;0;0;0;0;2;143;-0.166666666666666;3.95;17;9;38;3
21;33;10;0;0;0;0;0;1098.66666666667;0;0;0;0;0;0;0;0;0;0;0;0
21;35;2;9;6;0;23;16;34.1111111111111;0;0;3;0;13;269;0;-0.369318181818181;9;3;37;40
21;65;2;8;0;0;14;4;105.666666666667;0;0;0;0;0;48;-2.33214285714285;0.111111111111111;42;21;41;16
21;68;3;8;4;0;31;30;63;0;0;0;0;25;42;0;8.78730158730158;5;23;37;1
21;146;10;0;0;0;0;0;840.666666666667;0;0;0;0;0;0;0;0;0;0;0;0
21;169;10;0;0;0;0;0;786.666666666667;0;0;0;0;0;0;0;0;0;0;0;0
21;194;10;0;0;0;0;0;708.666666666667;0;0;0;0;0;0;0;0;0;0;0;0
21;199;10;0;0;0;0;0;679.666666666667;0;0;0;0;0;0;0;0;0;0;0;0
21;234;10;0;0;0;0;0;628.666666666667;0;0;0;0;0;0;0;0;0;0;0;0
21;251;10;0;0;0;0;0;578.666666666667;0;0;0;0;0;0;0;0;0;0;0;0
21;281;10;0;0;0;0;0;476.666666666667;0;0;0;0;0;0;0;0;0;0;0;0
21;303;10;0;0;0;0;0;411.666666666667;0;0;0;0;0;0;0;0;0;0;0;0
22;2;10;0;4;0;0;0;1140.61538461538;0;0;11;0;0;0;0;0;32;32;32;32
22;3;0;10;1;1;14;9;44.6153846153846;71;0;2;0;67;58;0.5;-0.804824561403508;1;20;10;40
22;4;0;10;0;0;8;5;125.615384615385;0;0;0;0;0;81;1.58333333333333;0;42;19;6;35
22;5;0;10;0;0;6;6;378.615384615385;0;0;0;0;0;101;0;1;42;15;37;12
22;6;0;10;0;0;4;4;598.615384615385;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
22;7;2;8;2;0;6;6;358.615384615385;15;0;1;0;16;178;0;1.39682539682539;6;6;37;8
22;8;0;10;0;0;5;5;642.615384615385;0;0;0;0;0;132;0;1;40;11;36;10
22;9;0;10;1;0;7;3;181.615384615385;0;0;0;0;5;72;-1.17888639138639;0;13;18;40;35
22;10;10;0;1;0;0;0;1057.61538461538;0;0;1;0;0;0;0;0;34;34;34;33
22;11;5;8;2;0;10;5;28.1538461538462;0;0;0;0;20;28;2.43066378066378;0.888888888888888;6;25;4;36
22;12;0;10;0;0;3;3;797.615384615385;0;0;0;0;0;132;0;1;36;10;34;9
22;13;0;10;5;0;21;13;53.4615384615385;0;0;1;0;14;270;0.823809523809523;-0.436853002070393;9;2;9;38
22;14;0;10;2;0;3;3;739.615384615385;31;0;1;0;45;274;0;0.8;2;1;37;14
22;15;10;0;0;0;0;0;1286.61538461538;0;0;0;0;0;0;0;0;0;0;0;0
22;16;0;10;1;0;15;13;96.6153846153846;0;0;0;0;8;96;6.23452380952381;0.0186063936063933;11;16;2;17
22;17;0;10;0;0;25;25;270.615384615385;0;0;0;0;0;91;0;3.625;42;14;37;4
22;18;0;10;2;0;15;10;395.615384615385;16;0;0;0;11;16;3.21666666666666;2.06666666666666;9;26;3;7
22;19;0;10;4;0;30;12;53.9230769230769;0;0;1;0;29;35;-0.673809523809524;3.86589521589521;3;24;40;3
22;20;0;10;1;0;21;15;207.615384615385;0;0;0;0;2;16;15.7125285103613;-0.753535353535353;17;27;1;37
22;21;10;0;1;0;0;0;1123.61538461538;0;0;1;0;0;0;0;0;32;32;32;32
22;22;0;10;0;0;3;3;239.615384615385;0;0;0;0;0;147;0.93015873015873;0;42;8;9;36
22;23;6;4;0;0;3;3;945.615384615385;0;0;0;0;0;0;0;0;34;34;34;33
22;24;0;10;0;0;8;7;112.615384615385;0;0;0;0;0;141;0;-1.8;42;11;37;41
22;25;1;9;0;0;15;10;69.1538461538462;0;0;0;0;0;167;3.2;1.98809523809523;42;7;3;8
22;26;0;10;0;0;12;9;114.615384615385;0;0;0;0;0;82;0;2.54285714285714;42;17;37;6
22;27;0;10;1;0;16;11;115.615384615385;0;0;1;0;6;158;1.5595238095238;-4.5;12;9;7;42
22;28;0;10;1;0;21;17;43.3076923076923;0;0;2;0;0;98;-5.11358918858918;3.55228758169934;42;15;42;5
22;29;10;0;2;0;0;0;521.615384615385;0;0;0;0;1;0;0;0;16;41;37;36
22;30;10;0;0;0;0;0;1245.61538461538;0;0;0;0;0;0;0;0;0;0;0;0
22;31;2;9;1;0;15;12;146.461538461538;0;0;0;0;2;149;-2.77555756156289E-17;3.95;17;9;38;3
22;33;10;0;0;0;0;0;1179.61538461538;0;0;0;0;0;0;0;0;0;0;0;0
22;35;3;9;6;0;24;17;34.7692307692308;0;0;3;0;14;246;0;-0.369318181818181;9;3;37;41
22;65;2;8;0;0;14;4;186.615384615385;0;0;0;0;0;48;-2.33214285714285;0.111111111111111;42;21;41;16
22;68;2;8;4;0;32;30;25.8461538461538;0;0;0;0;25;42;0;8.78730158730158;5;23;37;1
22;146;10;0;0;0;0;0;921.615384615385;0;0;0;0;0;0;0;0;0;0;0;0
22;169;10;0;0;0;0;0;867.615384615385;0;0;0;0;0;0;0;0;0;0;0;0
22;194;10;0;0;0;0;0;789.615384615385;0;0;0;0;0;0;0;0;0;0;0;0
22;199;10;0;0;0;0;0;760.615384615385;0;0;0;0;0;0;0;0;0;0;0;0
22;234;10;0;0;0;0;0;709.615384615385;0;0;0;0;0;0;0;0;0;0;0;0
22;251;10;0;0;0;0;0;659.615384615385;0;0;0;0;0;0;0;0;0;0;0;0
22;281;10;0;0;0;0;0;557.615384615385;0;0;0;0;0;0;0;0;0;0;0;0
22;303;10;0;0;0;0;0;492.615384615385;0;0;0;0;0;0;0;0;0;0;0;0
23;2;10;0;4;0;0;0;1187.85714285714;0;0;11;0;0;0;0;0;32;32;32;32
23;3;0;10;1;1;14;9;91.8571428571429;71;0;2;0;67;58;0.5;-0.804824561403508;1;20;10;40
23;4;0;10;0;0;8;5;172.857142857143;0;0;0;0;0;81;1.58333333333333;0;42;19;6;35
23;5;0;10;0;0;6;6;425.857142857143;0;0;0;0;0;101;0;1;42;15;37;12
23;6;0;10;0;0;4;4;645.857142857143;0;0;0;0;0;104;0;1.16666666666666;40;15;37;7
23;7;2;8;2;0;6;6;405.857142857143;15;0;1;0;16;178;0;1.39682539682539;6;6;37;8
23;8;0;10;0;0;5;5;689.857142857143;0;0;0;0;0;132;0;1;40;11;36;10
23;9;0;10;1;0;7;3;228.857142857143;0;0;0;0;5;72;-1.17888639138639;0;13;18;40;35
23;10;10;0;1;0;0;0;1104.85714285714;0;0;1;0;0;0;0;0;34;34;34;33
23;11;2;8;2;0;10;5;33.8571428571429;0;0;0;0;20;28;2.43066378066378;-0.111111111111111;6;25;4;36
23;12;0;10;0;0;3;3;844.857142857143;0;0;0;0;0;132;0;1;36;10;34;9
23;13;0;10;5;0;22;13;72.8571428571429;0;0;1;0;14;278;0.823809523809523;-0.436853002070393;9;2;38;38
23;14;0;10;2;0;3;3;786.857142857143;31;0;1;0;45;274;0;0.8;2;1;37;14
23;15;10;0;0;0;0;0;1333.85714285714;0;0;0;0;0;0;0;0;0;0;0;0
