108	-8.784920611753948	-1.7896811559579873	250	250	500	14
109	16.879921171564348	-7.891959265320303	250	250	500	20
110	-12.648334390670346	12.279951711927355	250	250	500	15
111	11.138176671184414	-0.5981251817966595	250	250	500	18
112	14.379662155259512	-12	250	250	500	20
113	20.291684291493667	8.838316757058474	250	250	500	22
114	-0.5265148251280188	14.211988338263415	250	250	500	18
115	11.934449627866686	-14.250755818050749	250	250	500	20
116	1.6062489974592111	-9.326692276319148	250	250	500	18
117	-15.301659372091454	11.97360822469565	250	250	500	17
118	0.8803444256951146	5.004178464728703	250	250	500	13
119	-7.608011525093617	-10.880420529586367	250	250	500	16
120	8.757308248886325	-4.182881351978249	250	250	500	17
