IDBuyer;Day;Hour;Seller;Buyer;Prod;QualID;FinPrice;TransPrice;StdPrice;ProdPrice;Age;r;Qty;Quality;QualAdmId;IDAdmin;AdminPrice;Hour;supply;NewOffer;margBuyer;margSeller;VmargBuyer;VmargSeller;dem2;sup2;sup/dem;qty/dem;qty/off;BuyType;TypeXP;Idbuyer;dertrans
290035;29;80;2;35;0;0;20;18,67;18,73;13,81;1;Qty;10;0,0609281;0;290000;23,6682;80;181;0;0,071237279;0,351918899;0,712372791;3,519188993;200;79;0,4;0,05;0,126582278;B;XP4;290035;150
290039;29;80;19;39;0;0;20;18,51;20,2;16,75;1;Qty;10;0,148251;0;290000;23,6682;80;181;0;0,080497029;0,105074627;0,804970286;1,050746269;200;79;0,4;0,05;0,126582278;B;XP4;290039;80
290025;29;83;18;25;1;1;20;18,84;20;18;2;Qty;8;0,15993;0;291000;22,0189;80;172;0;0,061571125;0,046666667;0,492569002;0,373333333;220;108;0,5;0,036363636;0,074074074;B;XP4;291025;170
290050;29;84;18;50;1;4;28;18,67;18,86;16,43;1;Qty;10;0,496672;1;291100;21,3072;80;322;147;0,499732191;0,136335971;4,997321907;1,363359708;230;313;1,4;0,043478261;0,031948882;N;XP4;291150;100
290040;29;86;2;40;0;0;20;18,57;18,73;13,81;1;Qty;4;0,0609281;0;290000;23,6682;90;181;0;0,077005924;0,34467777;0,308023694;1,378711079;200;79;0,4;0,02;0,050632911;B;XP4;290040;90
290030;29;89;18;30;1;3;24;18,22;19,16;17,02;1;Qty;10;0,349514;1;291100;21,3072;90;322;147;0,317233809;0,070505288;3,17233809;0,705052879;230;313;1,4;0,043478261;0,031948882;B;XP4;291130;90
290035;29;90;18;35;1;3;24;18,41;19,16;17,02;1;Qty;5;0,349514;1;291100;21,3072;90;322;147;0,303639326;0,081668625;1,518196632;0,408343126;230;313;1,4;0,02173913;0,015974441;B;XP4;291135;150
290023;29;91;19;23;0;0;20;18,47;20,2;16,75;1;Qty;7;0,148251;0;290000;23,6682;90;181;0;0,082837033;0,102686567;0,579859231;0,71880597;200;79;0,4;0,035;0,088607595;B;XP4;290023;100
290030;29;91;8;30;2;1;24;19,9;20,11;17,11;1;Qty;10;0,365766;1;292100;23,1208;90;764;295;0,206030151;0,163062537;2,060301508;1,630625365;230;716;3,1;0,043478261;0,01396648;B;XP4;292130;90
290050;29;98;2;50;2;3;32;20,16;20,16;15,09;0;Qty;10;0,670061;2;292200;25,2437;100;461;355;0,587301587;0,335984095;5,873015873;3,359840954;70;566;8,1;0,142857143;0,017667845;N;XP4;292250;100
290023;29;98;6;23;0;0;20;18,66;19,49;15,32;1;Qty;3;0,284033;0;290000;23,6682;100;181;0;0,071811361;0,218015666;0,215434084;0,654046997;200;79;0,4;0,015;0,037974684;B;XP4;290023;100
290041;29;102;18;41;1;7;32;23,27;23,27;17,52;0;Qty;6;0,78986;2;291200;29,0271;100;296;248;0,375161152;0,328196347;2,25096691;1,969178082;50;333;6,7;0,12;0,018018018;N;XP4;291241;120
290061;29;103;4;61;2;3;36;21,38;28,38;18,46;0;Qty;10;0,815421;2;292200;25,2437;100;461;355;0,683816651;0,158179848;6,838166511;1,581798483;70;566;8,1;0,142857143;0,017667845;R;XP4;292261;290
290027;29;104;11;27;0;2;20;18,46;19,87;18,03;1;Qty;10;0,3812;1;290100;21,72;100;339;198;0,083423619;0,02384914;0,834236186;0,238491403;230;394;1,7;0,043478261;0,025380711;B;XP4;290127;240
290041;29;105;12;41;0;3;36;21,78;21,9;19,27;0;Qty;10;0,869142;2;290200;24,55;110;355;355;0,652892562;0,130254281;6,52892562;1,302542813;70;365;5,2;0,142857143;0,02739726;N;XP4;290241;120
290037;29;105;5;37;2;0;20;17,44;18,55;15,07;2;Qty;6;0,15303;0;292000;22,0476;110;355;0;0,146788991;0,157266092;0,880733945;0,943596549;200;277;1,4;0,03;0,02166065;B;XP4;292037;130
290044;29;107;11;44;0;5;32;21,68;21,9;19,25;0;Qty;2;0,851583;2;290200;24,55;110;355;355;0,47601476;0,126233766;0,95202952;0,252467532;70;365;5,2;0,028571429;0,005479452;N;XP4;290244;140
290049;29;110;9;49;1;1;32;19,59;19,79;18,28;0;Qty;4;0,650124;1;291100;21,3072;110;322;147;0,633486473;0,07166302;2,533945891;0,286652079;230;313;1,4;0,017391304;0,012779553;N;XP4;291149;110
290049;29;110;9;49;0;2;32;20,53;20,74;16,93;0;Qty;10;0,855667;2;290200;24,55;110;355;355;0,558694593;0,212640284;5,586945933;2,126402835;70;365;5,2;0,142857143;0,02739726;N;XP4;290249;110
290044;29;110;12;44;0;3;32;21,9;21,9;19,27;0;Qty;2;0,869142;2;290200;24,55;110;355;355;0,461187215;0,136481578;0,922374429;0,272963155;70;365;5,2;0,028571429;0,005479452;N;XP4;290244;140
290049;29;112;8;49;2;4;36;20,55;20,76;16,29;0;Qty;10;0,829586;2;292200;25,2437;110;461;355;0,751824818;0,261510129;7,518248175;2,615101289;70;566;8,1;0,142857143;0,017667845;N;XP4;292249;110
290024;29;115;18;24;1;1;20;18,84;19,89;17,77;2;Qty;10;0,17473;0;291000;22,0189;120;172;0;0,061571125;0,060213844;0,615711253;0,602138436;220;108;0,5;0,045454545;0,092592593;B;XP4;291024;170
290041;29;116;2;41;2;3;28;20,16;22,45;19,66;1;Qty;10;0,695427;2;292200;25,2437;120;461;355;0,388888889;0,02543235;3,888888889;0,254323499;70;566;8,1;0,142857143;0,017667845;N;XP4;292241;120
290044;29;121;13;44;0;1;32;23,81;23,81;19,08;0;Qty;6;0,959123;2;290200;24,55;120;355;355;0,343973121;0,247903564;2,063838723;1,487421384;70;365;5,2;0,085714286;0,016438356;N;XP4;290244;140
290037;29;125;6;37;0;0;24;18,13;19,49;15,32;1;Qty;10;0,284033;0;290000;23,6682;130;181;0;0,323772752;0,183420366;3,237727523;1,834203655;200;79;0,4;0,05;0,126582278;B;XP4;290037;130
290025;29;125;1;25;0;2;20;18,3;19,46;17,2;1;Qty;1;0,357621;1;290100;21,72;130;339;198;0,092896175;0,063953488;0,092896175;0,063953488;230;394;1,7;0,004347826;0,002538071;B;XP4;290125;170
290042;29;125;9;42;0;2;32;20,53;20,74;16,93;0;Qty;7;0,855667;2;290200;24,55;130;355;355;0,558694593;0,212640284;3,910862153;1,488481985;70;365;5,2;0,1;0,019178082;N;XP4;290242;150
290060;29;125;11;60;0;2;28;18,07;18,07;14,43;0;Qty;10;0,435762;1;290100;21,72;130;339;198;0,549529607;0,252252252;5,495296071;2,522522523;230;394;1,7;0,043478261;0,025380711;R;XP4;290160;130
290042;29;131;2;42;2;3;32;20,16;22,45;19,66;1;Qty;2;0,695427;2;292200;25,2437;130;461;355;0,587301587;0,02543235;1,174603175;0,0508647;70;566;8,1;0,028571429;0,003533569;N;XP4;292242;150
290028;29;132;18;28;1;1;20;19,03;19,89;17,77;2;Qty;10;0,17473;0;291000;22,0189;130;172;0;0,050972149;0,070906021;0,509721492;0,709060214;220;108;0,5;0,045454545;0,092592593;B;XP4;291028;200
290051;29;132;11;51;0;5;32;21,68;22,14;19,73;0;Qty;9;0,897689;2;290200;24,55;130;355;355;0,47601476;0,098834263;4,284132841;0,889508363;70;365;5,2;0,128571429;0,024657534;N;XP4;290251;200
290042;29;135;13;42;0;1;32;23,81;23,81;19,08;0;Qty;3;0,959123;2;290200;24,55;140;355;355;0,343973121;0,247903564;1,031919362;0,743710692;70;365;5,2;0,042857143;0,008219178;N;XP4;290242;150
290044;29;136;8;44;2;4;32;19,95;20,76;16,29;0;Qty;10;0,829586;2;292200;25,2437;140;461;355;0,604010025;0,224677716;6,040100251;2,246777164;70;566;8,1;0,142857143;0,017667845;N;XP4;292244;140
290051;29;138;8;51;2;2;28;19,12;19,12;15,13;0;Qty;10;0,452325;1;292100;23,1208;140;764;295;0,464435146;0,263714475;4,644351464;2,637144746;230;716;3,1;0,043478261;0,01396648;N;XP4;292151;200
290026;29;139;20;26;2;2;24;19,74;19,94;16,77;1;Qty;10;0,410464;1;292100;23,1208;140;764;295;0,215805471;0,177101968;2,158054711;1,771019678;230;716;3,1;0,043478261;0,01396648;B;XP4;292126;140
290021;29;140;5;21;2;0;20;18,1;18,55;15,07;2;Qty;10;0,15303;0;292000;22,0476;140;355;0;0,104972376;0,201061712;1,049723757;2,01061712;200;277;1,4;0,05;0,036101083;B;XP4;292021;150
290033;29;145;19;33;2;0;24;19,28;19,48;16,92;2;Qty;1;0,303395;0;292000;22,0476;150;355;0;0,244813278;0,139479905;0,244813278;0,139479905;200;277;1,4;0,005;0,003610108;B;XP4;292033;160
290068;29;146;18;68;1;1;20;18,42;19,89;17,77;2;Qty;4;0,17473;0;291000;22,0189;150;172;0;0,08577633;0,036578503;0,34310532;0,146314012;220;108;0,5;0,018181818;0,037037037;T;XP4;291068;150
290029;29;147;9;29;0;1;20;18,84;19,52;17,32;1;Qty;10;0,356928;1;290100;21,72;150;339;198;0,061571125;0,087759815;0,615711253;0,877598152;230;394;1,7;0,043478261;0,025380711;B;XP4;290129;180
290028;29;147;6;28;0;1;28;18,56;18,56;15,41;0;Qty;2;0,454054;1;290100;21,72;150;339;198;0,50862069;0,204412719;1,017241379;0,408825438;230;394;1,7;0,008695652;0,005076142;B;XP4;290128;200
290021;29;151;9;21;1;0;20;18,84;19,42;14,53;2;Qty;10;0,046268;0;291000;22,0189;150;172;0;0,061571125;0,296627667;0,615711253;2,966276669;220;108;0,5;0,045454545;0,092592593;B;XP4;291021;150
290042;29;151;5;42;2;1;32;20,34;23,66;19,74;1;Qty;8;0,691662;2;292200;25,2437;150;461;355;0,573254671;0,030395137;4,586037365;0,243161094;70;566;8,1;0,114285714;0,014134276;N;XP4;292242;150
290035;29;152;4;35;2;0;20;17,65;18,87;15,71;3;Qty;10;0,102391;0;292000;22,0476;150;355;0;0,133144476;0,123488224;1,331444759;1,234882241;200;277;1,4;0,05;0,036101083;B;XP4;292035;150
290067;29;153;2;67;2;4;32;20,16;30,73;17,59;0;Qty;10;0,836759;2;292200;25,2437;150;461;355;0,587301587;0,146105742;5,873015873;1,461057419;70;566;8,1;0,142857143;0,017667845;T;XP4;292267;150
290033;29;155;20;33;2;2;24;19,94;19,65;16,19;0;Qty;9;0,530599;1;292100;23,1208;160;764;295;0,203610832;0,23162446;1,832497492;2,084620136;230;716;3,1;0,039130435;0,012569832;B;XP4;292133;160
290024;29;157;4;24;2;0;20;18,36;18,87;15,71;3;Qty;10;0,102391;0;292000;22,0476;160;355;0;0,089324619;0,168682368;0,893246187;1,686823679;200;277;1,4;0,05;0,036101083;B;XP4;292024;170
290036;29;157;8;36;2;2;28;19,12;19,12;15,13;0;Qty;10;0,452325;1;292100;23,1208;160;764;295;0,464435146;0,263714475;4,644351464;2,637144746;230;716;3,1;0,043478261;0,01396648;B;XP4;292136;160
290059;29;164;11;59;0;2;28;18,07;18,07;14,43;0;Qty;7;0,435762;1;290100;21,72;160;339;198;0,549529607;0,252252252;3,84670725;1,765765766;230;394;1,7;0,030434783;0,017766497;R;XP4;290159;210
290024;29;166;9;24;0;1;24;19,52;19,52;17,32;1;Qty;7;0,356928;1;290100;21,72;170;339;198;0,229508197;0,127020785;1,606557377;0,889145497;230;394;1,7;0,030434783;0,017766497;B;XP4;290124;170
290032;29;167;9;32;1;0;20;18,49;19,42;14,53;2;Qty;10;0,046268;0;291000;22,0189;170;172;0;0,081665765;0,272539573;0,816657653;2,725395733;220;108;0,5;0,045454545;0,092592593;B;XP4;291032;200
290029;29;170;8;29;2;1;24;19,16;20,11;17,11;1;Qty;10;0,365766;1;292100;23,1208;170;764;295;0,252609603;0,119812975;2,526096033;1,198129749;230;716;3,1;0,043478261;0,01396648;B;XP4;292129;180
290059;29;170;13;59;0;0;28;23,88;23,88;18,08;1;Qty;3;0,466232;1;290100;21,72;170;339;198;0,172529313;0,32079646;0,51758794;0,962389381;230;394;1,7;0,013043478;0,007614213;R;XP4;290159;210
290025;29;170;11;25;0;2;20;18,67;19,87;18,03;1;Qty;2;0,3812;1;290100;21,72;170;339;198;0,071237279;0,035496395;0,142474558;0,07099279;230;394;1,7;0,008695652;0,005076142;B;XP4;290125;170
290032;29;176;5;32;2;0;20;18,55;18,55;15,07;2;Qty;4;0,15303;0;292000;22,0476;180;355;0;0,078167116;0,230922362;0,312668464;0,923689449;200;277;1,4;0,02;0,014440433;B;XP4;292032;200
290066;29;176;13;66;0;1;32;23,81;23,81;19,08;0;Qty;1;0,959123;2;290200;24,55;180;355;355;0,343973121;0,247903564;0,343973121;0,247903564;70;365;5,2;0,014285714;0,002739726;R;XP4;290266;260
290029;29;180;9;29;1;0;20;18,46;19,42;14,53;2;Qty;1;0,046268;0;291000;22,0189;180;172;0;0,083423619;0,27047488;0,083423619;0,27047488;220;108;0,5;0,004545455;0,009259259;B;XP4;291029;180
290028;29;180;8;28;2;0;20;18,23;19,38;16,72;2;Qty;10;0,092259;0;292000;22,0476;180;355;0;0,097092704;0,090311005;0,970927043;0,903110048;200;277;1,4;0,05;0,036101083;B;XP4;292028;200
290064;29;182;13;64;0;1;32;22,29;23,81;19,08;0;Qty;4;0,959123;2;290200;24,55;180;355;355;0,435621355;0,168238994;1,742485419;0,672955975;70;365;5,2;0,057142857;0,010958904;R;XP4;290264;180
290058;29;190;13;58;0;0;28;21,86;23,88;18,08;1;Qty;10;0,466232;1;290100;21,72;190;339;198;0,280878317;0,209070796;2,808783166;2,090707965;230;394;1,7;0,043478261;0,025380711;R;XP4;290158;280
290028;29;197;13;28;0;0;28;23,64;23,88;18,08;1;Qty;8;0,466232;1;290100;21,72;200;339;198;0,184433164;0,307522124;1,475465313;2,460176991;230;394;1,7;0,034782609;0,020304569;B;XP4;290128;200
290051;29;198;13;51;0;1;32;24,18;24,18;19,69;0;Qty;1;0,9999;2;290200;24,55;200;355;355;0,323407775;0,228034535;0,323407775;0,228034535;70;365;5,2;0,014285714;0,002739726;N;XP4;290251;200
290032;29;199;15;32;2;0;20;18,36;20,38;18,73;3;Qty;6;0,10101;0;292000;22,0476;200;355;0;0,089324619;-0,019754405;0,535947712;-0,118526428;200;277;1,4;0,03;0,02166065;B;XP4;292032;200
290022;29;202;19;22;2;0;24;18,9;19,84;16,56;1;Qty;10;0,386866;1;292100;23,1208;200;764;295;0,26984127;0,141304348;2,698412698;1,413043478;230;716;3,1;0,043478261;0,01396648;B;XP4;292122;260
290038;29;202;8;38;2;2;28;18,92;19,12;15,13;0;Qty;6;0,452325;1;292100;23,1208;200;764;295;0,479915433;0,250495704;2,8794926;1,502974223;230;716;3,1;0,026086957;0,008379888;B;XP4;292138;200
290059;29;214;13;59;0;0;28;23,88;23,88;18,08;1;Qty;1;0,466232;1;290100;21,72;210;339;198;0,172529313;0,32079646;0,172529313;0,32079646;230;394;1,7;0,004347826;0,002538071;R;XP4;290159;210
290066;29;224;13;66;0;1;32;23,81;24,18;19,69;0;Qty;1;0,9999;2;290200;24,55;220;355;355;0,343973121;0,209243271;0,343973121;0,209243271;70;365;5,2;0,014285714;0,002739726;R;XP4;290266;260
290027;29;236;13;27;2;0;20;17,64;21,42;19,72;3;Qty;10;0,3999;1;292100;23,1208;240;764;295;0,133786848;-0,105476673;1,337868481;-1,054766734;230;716;3,1;0,043478261;0,01396648;B;XP4;292127;240
290058;29;240;13;58;0;0;28;21,86;24,42;18,49;0;Qty;10;0,493598;1;290100;21,72;240;339;198;0,280878317;0,182260681;2,808783166;1,822606814;230;394;1,7;0,043478261;0,025380711;R;XP4;290158;280
290022;29;259;6;22;0;0;24;19,49;19,49;15,32;1;Qty;1;0,284033;0;290000;23,6682;260;181;0;0,231400718;0,272193211;0,231400718;0,272193211;200;79;0,4;0,005;0,012658228;B;XP4;290022;260
290066;29;262;13;66;0;1;32;23,81;24,18;19,69;0;Qty;1;0,9999;2;290200;24,55;260;355;355;0,343973121;0,209243271;0,343973121;0,209243271;70;365;5,2;0,014285714;0,002739726;R;XP4;290266;260
290031;29;264;8;31;2;1;24;18,7;20,11;17,11;1;Qty;2;0,365766;1;292100;23,1208;260;764;295;0,28342246;0,092928112;0,56684492;0,185856224;230;716;3,1;0,008695652;0,002793296;B;XP4;292131;280
290034;29;266;4;34;2;0;20;18,27;18,87;15,71;3;Qty;5;0,102391;0;292000;22,0476;270;355;0;0,09469075;0,162953533;0,473453749;0,814767664;200;277;1,4;0,025;0,018050542;B;XP4;292034;280
290034;29;277;5;34;2;0;20;18,55;30,85;19,28;3;Qty;5;0,296445;0;292000;22,0476;280;355;0;0,078167116;-0,037863071;0,39083558;-0,189315353;200;277;1,4;0,025;0,018050542;B;XP4;292034;280
290058;29;281;13;58;0;0;28;21,86;24,42;18,49;0;Qty;6;0,493598;1;290100;21,72;280;339;198;0,280878317;0,182260681;1,685269899;1,093564089;230;394;1,7;0,026086957;0,015228426;R;XP4;290158;280
290031;29;283;14;31;2;1;24;18,75;20,74;19,44;3;Qty;8;0,237306;0;292000;22,0476;280;355;0;0,28;-0,035493827;2,24;-0,283950617;200;277;1,4;0,04;0,028880866;B;XP4;292031;280
290061;29;291;13;61;0;1;32;21,24;24,18;19,69;0;Qty;10;0,9999;2;290200;24,55;290;355;355;0,506591337;0,078720163;5,065913371;0,787201625;70;365;5,2;0,142857143;0,02739726;R;XP4;290261;290
300057;30;3;2;57;2;4;36;25,23;35,62;18,58;0;Qty;10;0,914066;2;302200;25,5648;0;566;442;0,426872771;0,357911733;4,268727705;3,57911733;70;490;7;0,142857143;0,020408163;R;XP4;302257;160
300057;30;3;2;57;1;3;24;20,97;23,22;18,93;0;Qty;10;0,740984;2;301200;27,53;0;333;255;0,144492132;0,107765452;1,444921316;1,077654517;50;342;6,8;0,2;0,029239766;R;XP4;301257;160
300060;30;11;4;60;2;1;28;17,86;22,56;15,92;1;Qty;10;0,41982;1;302100;23,1658;10;716;216;0,56774916;0,121859296;5,677491601;1,218592965;230;772;3,4;0,043478261;0,012953368;R;XP4;302160;80
300054;30;13;6;54;2;1;32;18,95;21,01;15,25;0;Qty;6;0,618215;1;302100;23,1658;10;716;216;0,688654354;0,242622951;4,131926121;1,455737705;230;772;3,4;0,026086957;0,007772021;R;XP4;302154;240
300054;30;15;6;54;2;1;32;18,95;24,31;19,66;0;Qty;4;0,656417;1;302100;23,1658;20;716;216;0,688654354;-0,036113937;2,754617414;-0,144455748;230;772;3,4;0,017391304;0,005181347;R;XP4;302154;240
300060;30;16;7;60;1;4;36;28,13;32,62;19,56;0;Qty;10;0,845354;2;301200;27,53;20;333;255;0,279772485;0,438139059;2,797724849;4,381390593;50;342;6,8;0,2;0,029239766;R;XP4;301260;80
300062;30;16;13;62;2;1;36;22,01;28,86;20,4;0;Qty;10;0,860853;2;302200;25,5648;20;566;442;0,635620173;0,078921569;6,356201726;0,789215686;70;490;7;0,142857143;0,020408163;R;XP4;302262;240
300065;30;21;3;65;0;2;28;19,12;22,01;16,65;0;Qty;10;0,563526;1;300100;22,245;20;394;154;0,464435146;0,148348348;4,644351464;1,483483483;230;325;1,4;0,043478261;0,030769231;R;XP4;300165;40
300056;30;25;3;56;0;3;36;21,05;31,37;15,6;0;Qty;10;0,809339;2;300200;26,715;30;365;365;0,710213777;0,349358974;7,102137767;3,493589744;70;358;5,1;0,142857143;0,027932961;R;XP4;300256;200
300056;30;29;5;56;2;1;36;23,37;28,99;18,97;0;Qty;10;0,849589;2;302200;25,5648;30;566;442;0,540436457;0,231945177;5,40436457;2,319451766;70;490;7;0,142857143;0,020408163;R;XP4;302256;200
300055;30;32;5;55;2;1;36;24,41;28,99;18,97;0;Qty;10;0,849589;2;302200;25,5648;30;566;442;0,474805408;0,286768582;4,748054076;2,86768582;70;490;7;0,142857143;0,020408163;R;XP4;302255;200
300048;30;35;19;48;0;1;32;20,42;20,63;15,09;0;Qty;10;0,610404;1;300100;22,245;40;394;154;0,567091087;0,353214049;5,670910872;3,53214049;230;325;1,4;0,043478261;0,030769231;N;XP4;300148;40
300048;30;40;7;48;1;3;32;23,12;23,36;19,21;1;Qty;10;0,733233;2;301200;27,53;40;333;255;0,384083045;0,203539823;3,84083045;2,03539823;50;342;6,8;0,2;0,029239766;N;XP4;301248;40
300054;30;40;7;54;1;4;36;33,5;32,62;19,56;0;Qty;10;0,845354;2;301200;27,53;40;333;255;0,074626866;0,712678937;0,746268657;7,126789366;50;342;6,8;0,2;0,029239766;R;XP4;301254;240
300048;30;42;14;48;2;4;36;21,61;21,83;18,11;0;Qty;10;0,815704;2;302200;25,5648;40;566;442;0,665895419;0,19326339;6,658954188;1,932633904;70;490;7;0,142857143;0,020408163;N;XP4;302248;40
300065;30;44;10;65;1;4;32;18,76;18,76;16,63;0;Qty;10;0,62327;1;301100;20,9056;40;313;139;0,70575693;0,12808178;7,057569296;1,280817799;230;333;1,4;0,043478261;0,03003003;R;XP4;301165;40
300053;30;45;15;53;1;2;36;22,87;22,87;18,22;0;Qty;10;0,9999;2;301200;27,53;50;333;255;0,574114561;0,25521405;5,741145606;2,552140505;50;342;6,8;0,2;0,029239766;N;XP4;301253;50
300053;30;48;1;53;2;3;32;18,38;18,57;13,99;0;Qty;6;0,60229;1;302100;23,1658;50;716;216;0,741022851;0,313795568;4,446137106;1,88277341;230;772;3,4;0,026086957;0,007772021;N;XP4;302153;50
300039;30;48;1;39;2;1;20;17,51;17,51;14,45;1;Qty;9;0,291639;0;302000;20,5844;50;277;0;0,142204455;0,211764706;1,279840091;1,905882353;200;320;1,6;0,045;0,028125;B;XP4;302039;130
300053;30;52;16;53;2;4;32;22,73;22,87;20,18;1;Qty;4;0,67406;2;302200;25,5648;50;566;442;0,40783106;0,126362735;1,631324241;0,505450942;70;490;7;0,057142857;0,008163265;N;XP4;302253;50
300023;30;54;19;23;0;0;20;17,73;17,91;15,42;1;Qty;10;0,180499;0;300000;20,202;50;79;0;0,128031585;0,149805447;1,280315849;1,498054475;200;130;0,7;0,05;0,076923077;B;XP4;300023;90
300053;30;54;17;53;0;5;32;21,99;22,22;17,73;0;Qty;10;0,742123;2;300200;26,715;50;365;365;0,455206912;0,240270728;4,552069122;2,402707276;70;358;5,1;0,142857143;0,027932961;N;XP4;300253;50
300052;30;57;19;52;0;1;32;20,42;20,63;15,09;0;Qty;9;0,610404;1;300100;22,245;60;394;154;0,567091087;0,353214049;5,103819785;3,178926441;230;325;1,4;0,039130435;0,027692308;N;XP4;300152;70
300066;30;58;2;66;1;3;32;22,01;23,22;18,93;0;Qty;10;0,740984;2;301200;27,53;60;333;255;0,453884598;0,162704702;4,538845979;1,627047015;50;342;6,8;0,2;0,029239766;R;XP4;301266;60
300047;30;58;18;47;1;6;32;20,86;21,08;14,64;0;Qty;10;0,69826;2;301200;27,53;60;333;255;0,534036433;0,424863388;5,340364334;4,24863388;50;342;6,8;0,2;0,029239766;N;XP4;301247;60
300035;30;59;4;35;0;1;20;17,71;17,89;15,58;1;Qty;10;0,264176;0;300000;20,202;60;79;0;0,129305477;0,136713736;1,293054771;1,367137356;200;130;0,7;0,05;0,076923077;B;XP4;300035;100
300066;30;60;6;66;2;1;32;21,15;24,31;19,66;0;Qty;10;0,656417;1;302100;23,1658;60;716;216;0,513002364;0,075788403;5,130023641;0,757884028;230;772;3,4;0,043478261;0,012953368;R;XP4;302166;60
300047;30;61;19;47;0;1;32;20,42;26,36;20,63;0;Qty;10;0,933646;2;300200;26,715;60;365;365;0,567091087;-0,01017935;5,670910872;-0,101793505;70;358;5,1;0,142857143;0,027932961;N;XP4;300247;60
300043;30;61;18;43;2;7;32;18,88;21,12;16,69;0;Qty;10;0,723759;2;302200;25,5648;60;566;442;0,694915254;0,131216297;6,949152542;1,312162972;70;490;7;0,142857143;0,020408163;N;XP4;302243;90
300023;30;61;6;23;2;0;20;17,15;18,51;16,45;2;Qty;10;0,180726;0;302000;20,5844;60;277;0;0,166180758;0,042553191;1,66180758;0,425531915;200;320;1,6;0,05;0,03125;B;XP4;302023;90
300043;30;61;18;43;1;6;32;20,86;21,08;14,64;0;Qty;2;0,69826;2;301200;27,53;60;333;255;0,534036433;0,424863388;1,068072867;0,849726776;50;342;6,8;0,04;0,005847953;N;XP4;301243;90
300047;30;61;20;47;2;3;32;20,66;20,87;18,58;0;Qty;10;0,66135;1;302100;23,1658;60;716;216;0,548886738;0,111948332;5,488867377;1,119483315;230;772;3,4;0,043478261;0,012953368;N;XP4;302147;60
300046;30;61;18;46;2;7;32;20,9;21,12;16,69;0;Qty;1;0,723759;2;302200;25,5648;60;566;442;0,531100478;0,252246854;0,531100478;0,252246854;70;490;7;0,014285714;0,002040816;N;XP4;302246;70
300043;30;62;8;43;0;3;32;22,82;22,93;19,16;0;Qty;10;0,68433;2;300200;26,715;60;365;365;0,402278703;0,191022965;4,022787029;1,910229645;70;358;5,1;0,142857143;0,027932961;N;XP4;300243;90
300059;30;63;4;59;2;1;28;18,32;22,56;15,92;1;Qty;7;0,41982;1;302100;23,1658;60;716;216;0,528384279;0,150753769;3,698689956;1,055276382;230;772;3,4;0,030434783;0,009067358;R;XP4;302159;260
300052;30;63;17;52;1;7;36;22,47;23,15;18,79;0;Qty;10;0,9999;2;301200;27,53;60;333;255;0,602136182;0,195848856;6,021361816;1,958488558;50;342;6,8;0,2;0,029239766;N;XP4;301252;70
300052;30;65;17;52;0;5;32;20,85;22,22;17,73;0;Qty;1;0,742123;2;300200;26,715;70;365;365;0,534772182;0,175972927;0,534772182;0,175972927;70;358;5,1;0,014285714;0,002793296;N;XP4;300252;70
300046;30;65;15;46;2;2;32;24,18;24,18;16,31;0;Qty;9;0,851857;2;302200;25,5648;70;566;442;0,323407775;0,482526058;2,910669975;4,342734519;70;490;7;0,128571429;0,018367347;N;XP4;302246;70
300046;30;65;15;46;1;2;32;22,05;22,87;18,22;0;Qty;10;0,9999;2;301200;27,53;70;333;255;0,451247166;0,210208562;4,512471655;2,10208562;50;342;6,8;0,2;0,029239766;N;XP4;301246;70
300039;30;67;2;39;0;0;20;17,64;17,82;15,08;1;Qty;10;0,0928526;0;300000;20,202;70;79;0;0,133786848;0,169761273;1,337868481;1,697612732;200;130;0,7;0,05;0,076923077;B;XP4;300039;130
300037;30;67;15;37;1;1;24;19,67;19,87;18,85;1;Qty;10;0,525774;1;301100;20,9056;70;313;139;0,220132181;0,043501326;2,20132181;0,435013263;230;333;1,4;0,043478261;0,03003003;B;XP4;301137;80
300052;30;67;7;52;2;3;32;20,17;20,96;16,36;0;Qty;10;0,737424;2;302200;25,5648;70;566;442;0,586514626;0,232885086;5,865146257;2,328850856;70;490;7;0,142857143;0,020408163;N;XP4;302252;70
300043;30;68;15;43;1;2;32;22,87;22,87;18,22;0;Qty;4;0,9999;2;301200;27,53;70;333;255;0,399212943;0,25521405;1,596851771;1,020856202;50;342;6,8;0,08;0,011695906;N;XP4;301243;90
300064;30;69;13;64;2;1;32;21,12;26,98;19,07;1;Qty;10;0,7999;2;302200;25,5648;70;566;442;0,515151515;0,107498689;5,151515152;1,07498689;70;490;7;0,142857143;0,020408163;R;XP4;302264;220
300040;30;70;6;40;2;0;24;17,26;17,26;13,94;1;Qty;10;0,271883;0;302000;20,5844;70;277;0;0,390498262;0,238163558;3,904982619;2,381635581;200;320;1,6;0,05;0,03125;B;XP4;302040;170
300058;30;71;4;58;2;1;28;19,47;21,62;14,56;0;Qty;10;0,452443;1;302100;23,1658;70;716;216;0,438109913;0,337225275;4,381099127;3,372252747;230;772;3,4;0,043478261;0,012953368;R;XP4;302158;270
300058;30;76;7;58;1;3;32;19,84;23,36;19,21;1;Qty;10;0,733233;2;301200;27,53;80;333;255;0,612903226;0,032795419;6,129032258;0,327954191;50;342;6,8;0,2;0,029239766;R;XP4;301258;270
