Day;Seller;NbBuyer;MoyHour;SumQty;NbProd;MoyTransPrice;MoyFinPrice;MoyQualID;MoyStdPrice;MoyProdPrice;MoyAge;MoyQuality;MoyQty;MoyQualAdmId;MoyIDAdmin;MoyAdminPrice;Moysupply;MoyHour2;MoymargBuyer;MoyNewOffer;MoymargSeller;MoyVmargBuyer;MoyVmargSeller;Moydem2;Moysup2;Moysup/dem;Moyqty/dem;Moyqty/off;SumVmargBuyer;SumVmargSeller;Moydertrans
19;9;8;120.25;56;8;19.3775;25.5;0.625;19.83125;16.71875;1;0.446855625;7;0.625;191062.5;22.95095;189.25;120;0.313894773875;64.375;0.16107041475;2.32837082375;1.124983438125;226.25;266;1.1625;0.03097826075;0.034766932875;18.62696659;8.999867505;145
19;10;12;111.416666666667;87;12;19.1866666666667;26.3333333333333;2.5;19.68;16.9508333333333;0.916666666666667;0.435551166666667;7.25;0.75;191575;22.3266333333333;368.75;110.833333333333;0.363756966416667;118.583333333333;0.138962651916667;2.68080323258333;0.983321745;194.166666666667;369.25;2.35;0.0492937135;0.0256177908333333;32.169638791;11.79986094;153.333333333333
19;11;6;111.5;49;6;28;34.6666666666667;5;28.6733333333333;18.1566666666667;0;0.880559333333333;8.16666666666667;2;190200;27.2239;314;111.666666666667;0.238280316166667;314;0.543160278;1.92295189316667;4.39250698366667;70;383;5.5;0.116666666666667;0.0213228896666667;11.537711359;26.355041902;115
19;14;3;115.333333333333;27;3;21.11;32;4;23.08;18.57;1;0.765228666666667;9;1.66666666666667;192166.666666667;24.3482;553.333333333333;113.333333333333;0.505852222666667;337;0.135112141;4.739840908;1.34504070133333;123.333333333333;550.666666666667;5.1;0.105383023;0.019266263;14.219522724;4.035122104;176.666666666667
19;15;9;152.333333333333;71;9;19.53;27.1111111111111;0.888888888888889;20.78;16.1022222222222;1.11111111111111;0.475956444444444;7.88888888888889;0.888888888888889;191866.666666667;23.8501555555556;576.777777777778;153.333333333333;0.382694116777778;186.444444444444;0.214242128555556;3.24891328777778;1.97554949933333;180;567.444444444444;3.63333333333333;0.0648792271111111;0.0156480342222222;29.24021959;17.779945494;161.111111111111
19;16;5;89.6;36;5;20.252;29.6;3.4;21.844;16.72;0;0.7313568;7.2;1.2;191320;23.24476;260.2;92;0.4634035314;155.4;0.2136637926;3.4042667412;1.558942759;198;363.2;2.36;0.0511801242;0.0196813734;17.021333706;7.794713795;148
19;17;11;164.272727272727;80;11;21.1945454545455;28.3636363636364;4.18181818181818;21.6754545454545;18.3918181818182;0.454545454545455;0.605984636363636;7.27272727272727;1.54545454545455;190154.545454545;24.9662181818182;327.636363636364;165.454545454545;0.330624781;228.090909090909;0.152589955818182;2.35778722063636;1.14389558663636;142.727272727273;336.181818181818;3.54545454545455;0.0713721061818182;0.0221321761818182;25.935659427;12.582851453;177.272727272727
19;18;2;75.5;17;2;19.44;24;2;19.71;16.56;1;0.234613;8.5;0;191000;22.8622;158;75;0.234583909;0;0.1739130435;2.0006315015;1.4719202895;220;121;0.6;0.0386363635;0.070247934;4.001263003;2.943840579;140
19;19;5;71;44;5;20.722;28;0.6;21.804;19.288;0.4;0.6480284;8.8;1.2;190120;24.32966;230.4;72;0.3342759218;195.6;0.0756602316;2.9635592984;0.7022459942;122;272.6;3.5;0.0941428572;0.0458749178;14.817796492;3.511229971;152
19;20;9;99;74;9;19.4622222222222;28.4444444444444;2.22222222222222;20.6066666666667;16.3844444444444;0.444444444444444;0.518590555555556;8.22222222222222;1;191766.666666667;24.0884666666667;550.666666666667;98.8888888888889;0.460697815444444;221.666666666667;0.190274489777778;3.93122750033333;1.63653155655556;230;680.333333333333;2.96666666666667;0.0357487923333333;0.0135873657777778;35.381047503;14.728784009;112.222222222222
20;2;6;50.3333333333333;50;6;22.5183333333333;32.6666666666667;3.16666666666667;32.3483333333333;17.995;0.666666666666667;0.7333675;8.33333333333333;1.66666666666667;202000;23.6948;356.833333333333;51.6666666666667;0.451691419666667;276.666666666667;0.257468934;4.24798392083333;2.41978104616667;95;367.5;5.08333333333333;0.117424242666667;0.0210317461666667;25.487903525;14.518686277;100
20;3;12;61.0833333333333;94;12;19.6616666666667;27.6666666666667;1.83333333333333;21.6175;16.335;0.333333333333333;0.553889333333333;7.83333333333333;0.833333333333333;200500;22.9404333333333;281.583333333333;60.8333333333333;0.41216584125;124.583333333333;0.2057709065;3.15810882658333;1.50938315458333;225;267.916666666667;1.2;0.0351449275;0.03384914075;37.897305919;18.112597855;80.8333333333333
20;4;21;92.1904761904762;155;21;19.5919047619048;26.2857142857143;1.28571428571429;20.6352380952381;16.5866666666667;1;0.458623666666667;7.38095238095238;0.857142857142857;201228.571428571;22.8196809523809;421.285714285714;93.8095238095238;0.337544819761905;176.761904761905;0.184529368952381;2.62449419795238;1.38217900247619;171.428571428571;429.619047619048;3.10952380952381;0.0560647737619048;0.022692157;55.114378157;29.025759052;125.238095238095
20;5;11;129.090909090909;71;11;22.2863636363636;29.8181818181818;0.727272727272727;22.6563636363636;18.81;0.363636363636364;0.736822818181818;6.45454545454545;1.36363636363636;200318.181818182;24.3351545454545;300.272727272727;129.090909090909;0.337675650181818;252.727272727273;0.186213670090909;2.34381878618182;0.977717823818182;120;313.090909090909;3.86363636363636;0.0662902314545455;0.0265125056363636;25.782006648;10.754896062;151.818181818182
20;6;10;132.5;76;10;19.3;26;0.7;19.707;17.129;1.7;0.36360312;7.6;0.7;202070;21.97398;430.6;135;0.3249833459;130;0.131208385;2.8289104436;0.9604512281;164;442.9;3.36;0.0633478261;0.0175845343;28.289104436;9.604512281;170
20;7;17;119.235294117647;119;17;22.3305882352941;27.2941176470588;2.17647058823529;23.7511764705882;17.6494117647059;0.470588235294118;0.557422117647059;7;1.17647058823529;201352.941176471;23.9697470588235;333.529411764706;117.647058823529;0.243880239705882;169.588235294118;0.253253795;1.60464201364706;1.83553262929412;154.705882352941;331.117647058824;3.68235294117647;0.0750621117647059;0.0281095199411765;27.278914232;31.204054698;138.235294117647
20;8;13;112.923076923077;107;13;19.1776923076923;24.9230769230769;1.53846153846154;19.7630769230769;17.0023076923077;0.769230769230769;0.413383469230769;8.23076923076923;0.692307692307692;200684.615384615;21.9747692307692;361.384615384615;113.846153846154;0.290556710384615;158.538461538462;0.136145772692308;2.41883825330769;1.23598576707692;176.923076923077;368;2.57692307692308;0.0586215958461539;0.0381957328461538;31.444897293;16.067814972;140
20;9;8;91.75;57;8;20.53125;30;1.5;20.8375;16.90875;0.25;0.65411075;7.125;1.5;200525;24.7772875;284;95;0.45146040575;231.375;0.2177266235;3.1917466605;1.573964835;95;317.875;5.05;0.10125;0.027597425375;25.533973284;12.59171868;105
20;10;10;124.4;67;10;19.121;27.2;2.4;19.458;16.216;1;0.40001456;6.7;0.6;202060;22.20642;656.4;127;0.4167953811;182.4;0.1869544921;2.8541138072;1.412873487;218;647;2.96;0.0306956522;0.0113856068;28.541138072;14.12873487;139
20;11;7;107.571428571429;43;7;20.1971428571429;26.8571428571429;3.14285714285714;21.4885714285714;17.1071428571429;0;0.612082571428571;6.14285714285714;1.57142857142857;200157.142857143;25.8758428571429;338.857142857143;110;0.320059132857143;283.142857142857;0.184646965714286;2.13721338257143;1.005209612;138.571428571429;354.857142857143;3.74285714285714;0.0664596272857143;0.0172040491428571;14.960493678;7.036467284;120
20;12;11;141.727272727273;87;11;22.6736363636364;30.9090909090909;2.27272727272727;22.6645454545455;19.5990909090909;0.727272727272727;0.726350272727273;7.90909090909091;1.81818181818182;201181.818181818;25.735;312.090909090909;140.909090909091;0.361696814272727;218.545454545455;0.158148224454545;2.76048430436364;1.24217148154545;82.7272727272727;356.727272727273;6.35454545454546;0.129723320181818;0.0228026339090909;30.365327348;13.663886297;161.818181818182
20;14;5;122.6;29;5;24.1;32.8;4.8;27.784;19.082;0.2;0.9085478;5.8;2;201600;25.3326;343.4;124;0.3824499194;273.2;0.2637476208;2.6716253726;1.079836946;58;392.4;6.9;0.1022857144;0.0148051948;13.358126863;5.39918473;154
20;15;8;72.875;64;8;21.2725;29;1.375;23.9825;16.40375;0.75;0.5680534625;8;1.375;201762.5;23.8765125;394.75;75;0.38847844925;221;0.2971946185;3.382402580625;2.571294009125;120;415.25;4.8875;0.10046725025;0.0192925475;27.059220645;20.570352073;78.75
20;16;2;133.5;3;2;20.395;28;2.5;20.395;18.455;1.5;0.484441;1.5;1;202100;22.35165;389.5;130;0.36899573;166;0.1068619415;0.471707935;0.13080931;135;406;4;0.012142857;0.0037414965;0.94341587;0.26161862;150
20;17;5;65.4;42;5;21.734;30.4;5.4;35.24;17.812;0;0.7586366;8.4;2;200200;27.0647;383;66;0.4001387904;383;0.2216861528;3.3993011162;1.6830654124;70;387;5.5;0.1200000002;0.0217054262;16.996505581;8.415327062;124
20;18;15;101.266666666667;112;15;19.4486666666667;25.8666666666667;3.6;20.1713333333333;16.544;0.933333333333333;0.41813756;7.46666666666667;0.933333333333333;201360;23.8068533333333;342.866666666667;102.666666666667;0.319268108533333;138.4;0.178747854733333;2.3041574012;1.30978586586667;163.333333333333;351.066666666667;3.54;0.0699855072;0.0342919434666667;34.562361018;19.646787988;119.333333333333
20;19;6;132.166666666667;44;6;18.885;23.3333333333333;0.166666666666667;19.3616666666667;17.0816666666667;1.83333333333333;0.337576166666667;7.33333333333333;0.333333333333333;201700;21.0434666666667;335.166666666667;133.333333333333;0.229368815833333;55.3333333333333;0.109824971;1.91359789866667;0.776599853833333;178.333333333333;353;2.45;0.0521428571666667;0.0218515611666667;11.481587392;4.659599123;168.333333333333
20;20;4;156.5;28;4;20.9025;29;2.5;21.9725;17.6275;0.75;0.582323125;7;1.25;200875;25.0213;432.75;157.5;0.3773843325;267.5;0.18685724325;2.4917386495;1.40158729325;147.5;424;3.775;0.06054489;0.02509762775;9.966954598;5.606349173;175
21;1;11;137.090909090909;83;11;19.3227272727273;27.2727272727273;2.90909090909091;20.2536363636364;17.0881818181818;0.636363636363636;0.572361272727273;7.54545454545455;1.27272727272727;210672.727272727;23.4260363636364;460.454545454545;136.363636363636;0.398264991181818;253.909090909091;0.13939117;2.95894384336364;1.00440531863636;169;393.727272727273;3.04545454545455;0.0609736838181818;0.0240098137272727;32.548382277;11.048458505;172.727272727273
21;2;10;79.8;71;10;18.885;24;1.5;21.512;17.109;0.8;0.4354509;7.1;0.9;211690;22.33207;557.7;80;0.2616971137;210;0.1050650775;2.2011317301;0.8770710055;189.5;498.6;3.18;0.0527857143;0.018252332;22.011317301;8.770710055;130
21;3;5;82.8;50;5;18.14;23.2;0.8;24.67;16.85;0.6;0.4155646;10;0.8;210080;21.24068;232.8;82;0.276520087;154.8;0.0815117892;2.7652008692;0.8151178934;147.6;233.8;2.52;0.0879710144;0.0496778788;13.826004346;4.075589467;154
21;4;4;27;40;4;20.73;30;1.5;31.7575;17.6675;1;0.585664;10;1.25;212125;23.552625;717.75;27.5;0.47882517525;299.25;0.2012727395;4.7882517535;2.01272739575;190.75;614.75;3.875;0.068181818;0.0165985455;19.153007014;8.050909583;155
21;5;6;98.8333333333333;42;6;19.9316666666667;30.6666666666667;0.833333333333333;20.69;17.645;0.833333333333333;0.621610338333333;7;1.33333333333333;212133.333333333;23.5111666666667;547.666666666667;100;0.534427204666667;255.5;0.138902397666667;3.63729644133333;1.09572545066667;145.333333333333;527.5;4.71666666666667;0.0546536796666667;0.0134566028333333;21.823778648;6.574352704;135
21;6;10;82.2;68;10;18.404;25.2;0.4;20.788;15.768;1;0.35899685;6.8;0.4;211640;21.60244;509.6;82;0.3594837016;117.6;0.1680820662;2.3742078281;1.1129416007;212.4;461.8;2.16;0.0320541125;0.0181406495;23.742078281;11.129416007;117
21;8;13;146.230769230769;110;13;18.4315384615385;23.0769230769231;1;19.4376923076923;16.4092307692308;1.15384615384615;0.334241153846154;8.46153846153846;0.615384615384615;211600;21.9402615384615;447.923076923077;146.923076923077;0.246420528615385;125.615384615385;0.127139974615385;2.17784532576923;1.08599181038462;189.461538461538;429.923076923077;2.73846153846154;0.0540354573076923;0.0243717444615385;28.311989235;14.117893535;173.076923076923
21;10;11;121.727272727273;75;11;20.0090909090909;25.4545454545455;2.09090909090909;20.1481818181818;16.7218181818182;1;0.366161454545455;6.81818181818182;0.363636363636364;211400;23.5844363636364;265.454545454545;121.818181818182;0.281118263181818;42.7272727272727;0.200100163909091;1.96360690381818;1.31670499690909;198.909090909091;263.272727272727;1.75454545454545;0.0399644518181818;0.0381324270909091;21.599675942;14.483754966;150.909090909091
21;12;8;97;68;8;22.0875;32;2.5;32.1325;18.76625;0.5;0.752779;8.5;1.5;210775;24.8046625;321.5;97.5;0.456235613375;244.125;0.179588951;3.7330685425;1.51937518425;123.125;289;3.95;0.095077109375;0.036181179875;29.86454834;12.155001474;153.75
21;13;18;136.5;161;18;19.6883333333333;29.7777777777778;0.777777777777778;20.14;17.4377777777778;0.444444444444444;0.645857333333333;8.94444444444444;1.27777777777778;210683.333333333;22.8476555555555;344.444444444444;137.222222222222;0.503821322833333;220.722222222222;0.136085399444444;4.61568904888889;1.22544821533333;143.111111111111;333.222222222222;3.53333333333333;0.0869569922777778;0.0313183151666667;83.08240288;22.058067876;166.111111111111
21;14;4;127;24;4;21.3825;33;4.25;24.0675;18.06;0.25;0.799388;6;2;211200;24.95755;403.5;130;0.54323701625;351;0.18585550825;3.4580147535;1.134284676;69.5;412.5;5.95;0.08633540375;0.0148985095;13.832059014;4.537138704;130
21;15;3;63.3333333333333;19;3;18.3866666666667;22.6666666666667;0.333333333333333;21.3466666666667;16.2133333333333;2;0.310576666666667;6.33333333333333;0.333333333333333;212033.333333333;22.1271666666667;533.666666666667;63.3333333333333;0.226261750333333;98;0.138240038333333;1.79467560866667;0.867744957;210.333333333333;497;2.36666666666667;0.0294300143333333;0.01227178;5.384026826;2.603234871;113.333333333333
21;16;4;122.75;33;4;21.2675;33;4.25;21.2675;18.495;0.25;0.79831675;8.25;1.75;212175;24.056475;519.25;125;0.5496708785;309.75;0.149908406;4.86806801075;1.236242072;110.25;522.25;5.825;0.1103896105;0.01689094675;19.472272043;4.944968288;145
21;17;8;109.625;69;8;22.2075;30.5;4.25;22.4725;19.525;1;0.620757125;8.625;1.25;211125;25.43125;273.125;110;0.37463761025;201.25;0.137482726375;3.525909949625;1.17473733675;113.75;254.375;4.5;0.131931818125;0.04244186025;28.207279597;9.397898694;116.25
21;19;10;78.5;87;10;19.672;27.6;0.6;20.459;16.669;0.6;0.564349;8.7;1;210600;23.41517;260.3;77;0.3972033249;159.5;0.1867098302;3.4475594118;1.6007545692;151.9;243.5;3.08;0.0870658761;0.0448649932;34.475594118;16.007545692;87
21;20;5;145.4;40;5;18.9;25.6;1.4;19.248;16.404;1;0.36844;8;0.4;212040;22.094;397.6;146;0.3498221588;63;0.152130009;2.8970931756;1.1961107106;174;427.2;3.04;0.0585714286;0.018659512;14.485465878;5.980553553;156
22;1;8;169.25;54;8;22.5725;30;3.625;23.0575;18.58875;1;0.6653435;6.75;1.5;221275;27.535225;323;170;0.3156719415;231;0.2144958975;2.26085365025;1.391203620375;90.125;297.5;5.025;0.11004748975;0.028031588625;18.086829202;11.129628963;188.75
22;2;10;136;72;10;19.937;25.6;1.6;23.904;17.031;0.8;0.41415462;7.2;0.8;221380;23.05375;362;137;0.2696491146;134.6;0.169284183;2.2703946238;1.310543824;163;364.3;3.02;0.0680684076;0.0230311804;22.703946238;13.10543824;180
22;3;10;121.8;71;10;18.911;26;1.5;20.403;15.663;0.5;0.4814241;7.1;0.9;220090;20.20998;254.2;122;0.3666960301;142.2;0.2138251228;2.7998068356;1.6634997534;227.8;300.1;1.35;0.0308055427;0.0228644224;27.998068356;16.634997534;147
22;4;16;70.375;133;16;19.640625;30;1.8125;20.885;16.59625;0.5;0.578566375;8.3125;1.125;221237.5;23.38566875;460.125;70.625;0.5352512275625;222.375;0.1904240054375;4.4943762014375;1.6137487766875;173.8125;500.1875;3.2375;0.0607498849375;0.0214839415;71.910019223;25.819980427;129.375
22;5;11;168.090909090909;73;11;20.7390909090909;28;0.727272727272727;21.8263636363636;18.3845454545454;0.727272727272727;0.612343;6.63636363636364;1.18181818181818;220663.636363636;24.0135545454546;332.181818181818;170;0.337871776181818;207.909090909091;0.136817599909091;2.41822041918182;0.843664985818182;149.454545454545;315.272727272727;2.86363636363636;0.0650739144545455;0.0229323596363636;26.600424611;9.280314844;203.636363636364
22;6;13;125.461538461538;105;13;17.5730769230769;22.1538461538462;0.307692307692308;19.8715384615385;15.5615384615385;1.76923076923077;0.257368307692308;8.07692307692308;0.307692307692308;221415.384615385;21.1014384615385;356.923076923077;125.384615384615;0.261224;56.3846153846154;0.140721486153846;2.07268386330769;1.19009277238462;195.230769230769;339.307692307692;1.90769230769231;0.0467611092307692;0.0255836175384615;26.944890223;15.471206041;156.153846153846
22;7;9;80.1111111111111;74;9;21.9511111111111;28.8888888888889;2.44444444444444;21.56;17.7844444444444;0.666666666666667;0.542203444444444;8.22222222222222;0.888888888888889;221088.888888889;25.3428555555556;213.777777777778;82.2222222222222;0.324499297777778;124;0.233005490777778;2.59103468788889;2.02280823388889;165.555555555556;238.111111111111;2.67777777777778;0.0851251645555556;0.0439083336666667;23.319312191;18.205274105;95.5555555555556
22;8;19;147.315789473684;119;19;19.4915789473684;27.1578947368421;2.26315789473684;22.4884210526316;16.4415789473684;0.315789473684211;0.544015368421053;6.26315789473684;1.21052631578947;220857.894736842;23.861747368421;364.368421052632;147.894736842105;0.389540229157895;232.263157894737;0.186346182105263;2.50879120731579;1.06923690189474;135.842105263158;351.421052631579;3.27894736842105;0.0553950267894737;0.0223792215263158;47.667032939;20.315501136;163.157894736842
22;9;10;135.5;78;10;19.421;26.8;1.1;20.426;17.437;0.5;0.5323943;7.8;1.1;220710;23.41949;258.4;136;0.3752015635;152.8;0.1200460588;2.9417583396;0.8905698279;170;302.1;2.83;0.0662653092;0.0278335889;29.417583396;8.905698279;147
22;10;14;145.714285714286;99;14;20.0514285714286;28.5714285714286;3.35714285714286;20.5071428571429;16.635;1.14285714285714;0.533896357142857;7.07142857142857;1;221885.714285714;23.5337071428571;436.928571428571;147.142857142857;0.420451752928571;185.857142857143;0.213854457;2.998739325;1.55795082435714;160.928571428571;426.285714285714;3.28571428571429;0.0529008625;0.0178324824285714;41.98235055;21.811311541;174.285714285714
22;11;6;91;46;6;18.7316666666667;25.3333333333333;2.16666666666667;19.5916666666667;17.1683333333333;0.666666666666667;0.448694833333333;7.66666666666667;0.666666666666667;220066.666666667;21.8187;221;93.3333333333333;0.343654905166667;116.333333333333;0.0950583768333333;2.7161387925;0.528122823833333;156;219;2.06666666666667;0.055503709;0.039305103;16.296832755;3.168736943;130
22;13;1;57;10;1;20.75;28;1;39.8;19.55;2;0.598095;10;1;222100;23.0992;661;60;0.34939759;217;0.061381074;3.493975904;0.613810742;229;791;3.5;0.043668122;0.012642225;3.493975904;0.613810742;270
22;14;3;139;28;3;19.9166666666667;28;3;23.35;18.6666666666667;2;0.574787333333333;9.33333333333333;1.33333333333333;222133.333333333;23.7543666666667;599.333333333333;140;0.395604812666667;283.666666666667;0.0677184956666667;3.80887959633333;0.647059141;176;645;4;0.073819921;0.0170282056666667;11.426638789;1.941177423;213.333333333333
22;15;5;148.6;27;5;19.56;25.6;1;20.74;16.892;1.4;0.4135784;5.4;1;222100;23.17422;574.8;148;0.3048781062;213.6;0.1647739228;2.1995710824;1.2941734642;191.6;622.2;3.48;0.043661915;0.010497351;10.997855412;6.470867321;154
22;16;6;150.833333333333;48;6;19.795;26;1.66666666666667;19.9066666666667;17.23;1.33333333333333;0.368121;8;0.666666666666667;221400;22.592;295.666666666667;151.666666666667;0.313029878666667;64;0.149965504;2.51272432416667;1.21498618666667;220.333333333333;373.666666666667;1.7;0.0362463048333333;0.0214591566666667;15.076345945;7.28991712;183.333333333333
22;17;5;51.2;46;5;21.57;32;5;21.942;18.234;0;0.7037512;9.2;1.6;220160;25.6651;315.4;54;0.4915747356;272.6;0.1859627702;4.554730235;1.6517521432;134.4;309.8;3.2;0.0916017318;0.0296769642;22.773651175;8.258760716;78
22;18;8;92.5;55;8;19.54125;27;5;20.475;16.7225;0.5;0.535478875;6.875;1;221225;24.238125;308.375;93.75;0.374149539625;130.125;0.16886413325;2.509726758125;1.075787275125;180.25;357.75;2.6125;0.05163970525;0.0191664455;20.077814065;8.606298201;126.25
22;19;5;107;42;5;19.51;24.8;0.2;23.672;16.724;1.8;0.3838154;8.4;0.8;221880;23.6839;499.2;108;0.262537213;148.4;0.1668305322;2.383349189;1.4112843284;182;533;3.42;0.069894197;0.0187469768;11.916745945;7.056421642;150
22;20;8;164.75;64;8;20.51625;27.5;2.125;21.10625;16.76125;0.75;0.51892775;8;1.25;221250;25.4578125;313.25;163.75;0.3366509615;178.625;0.222193244;2.633089892125;1.81094979975;161.125;368.875;3.4625;0.083954554;0.02961009925;21.064719137;14.487598398;180
23;1;9;84.7777777777778;58;9;18.8533333333333;27.5555555555556;2.33333333333333;19.0477777777778;17.4266666666667;0.444444444444444;0.487449222222222;6.44444444444444;0.777777777777778;230077.777777778;20.6559888888889;250.666666666667;84.4444444444444;0.442563990222222;123.888888888889;0.0814360592222222;3.02398714766667;0.584106994;181.111111111111;224.555555555556;1.77777777777778;0.0430089717777778;0.0386330227777778;27.215884329;5.256962946;123.333333333333
23;2;12;111.833333333333;80;12;20.5191666666667;27.6666666666667;2.08333333333333;22.9333333333333;16.395;0.833333333333333;0.5222086;6.66666666666667;1.33333333333333;231550;24.315025;417.666666666667;113.333333333333;0.340134634083333;234.583333333333;0.256031257333333;2.40277867316667;1.71902189925;143.416666666667;449.333333333333;4.48333333333333;0.0717199996666667;0.0156881550833333;28.833344078;20.628262791;125.833333333333
23;3;7;60.2857142857143;59;7;18.2442857142857;24.5714285714286;1.14285714285714;22.3;16.2728571428571;0.571428571428571;0.451120285714286;8.42857142857143;0.714285714285714;230357.142857143;19.8152714285714;289.714285714286;60;0.344134791857143;101.571428571429;0.131987181714286;3.14590402571429;1.28834603628571;221.428571428571;235;1.05714285714286;0.0377639752857143;0.0405697001428571;22.02132818;9.018422254;112.857142857143
23;4;6;141.5;45;6;18.1383333333333;23.3333333333333;0.833333333333333;24.5383333333333;16.5816666666667;1.66666666666667;0.288745033333333;7.5;0.5;232050;22.5954;588;140;0.286560563666667;134.5;0.0965441786666667;2.3261598965;0.698040423333333;215;482;2.25;0.0351086956666667;0.0161620211666667;13.956959379;4.18824254;178.333333333333
23;5;3;168;25;3;23.3666666666667;30.6666666666667;0.666666666666667;23.71;18.2966666666667;1.33333333333333;0.624182666666667;8.33333333333333;1.66666666666667;232166.666666667;25.6375666666667;499;166.666666666667;0.313698614333333;318.333333333333;0.286043591;3.04695540166667;2.548479011;123.333333333333;556;6.03333333333333;0.102484472;0.0150672673333333;9.140866205;7.645437033;200
23;6;5;190.4;46;5;18.624;25.6;0.8;21.516;17.068;2;0.4015334;9.2;0.8;232080;23.66334;372.2;190;0.355556114;137.2;0.090427319;3.4461315254;0.8312415734;148;456;4.32;0.0831428572;0.020483944;17.230657627;4.156207867;198
23;7;17;112.764705882353;141;17;24.55;29.4117647058824;2.52941176470588;27.9111764705882;18.0864705882353;0.705882352941177;0.620100176470588;8.29411764705882;1.29411764705882;231305.882352941;24.3359705882353;295.705882352941;113.529411764706;0.226260801764706;172.294117647059;0.354178819588235;1.83411404329412;2.98715655276471;120.529411764706;295.411764705882;4.07058823529412;0.104967094411765;0.0320523146470588;31.179938736;50.781661397;141.764705882353
23;8;8;129.125;65;8;18.76375;25.5;2;23.6825;16.14375;0.375;0.532785625;8.125;1.125;231612.5;23.7196625;493.25;131.25;0.353119867625;225;0.17020885725;3.07454372275;1.602330031375;162.5;455.5;3.8125;0.07324534175;0.023274744375;24.596349782;12.818640251;170
23;10;3;68.3333333333333;22;3;21.2266666666667;32;4;21.3;15.93;0;0.676597;7.33333333333333;2;232200;26.6853;353;70;0.507573800333333;343;0.332496338333333;3.73614488966667;2.42603055033333;70;549;7.8;0.104761905;0.0133576196666667;11.208434669;7.278091651;103.333333333333
23;11;13;134.769230769231;105;13;20.2084615384615;27.3846153846154;3;21.0530769230769;16.9638461538462;0.461538461538462;0.555552076923077;8.07692307692308;1.23076923076923;230123.076923077;22.5883384615385;289.923076923077;134.615384615385;0.358342794692308;195.153846153846;0.195971943461538;2.91734682169231;1.463847433;163.846153846154;291.615384615385;2.60769230769231;0.0628762542307692;0.0356773406153846;37.925508682;19.030016629;156.153846153846
23;12;6;125.833333333333;44;6;20.3566666666667;28;2;20.92;19.09;0.5;0.624369;7.33333333333333;1;230100;22.05585;241;125;0.361423802833333;153.5;0.0655624568333333;2.6366702935;0.4353864735;135;221;2.7;0.0707142856666667;0.0477270271666667;15.820021761;2.612318841;141.666666666667
23;13;5;110;39;5;18.976;28.8;0.6;20.264;16.71;0.4;0.59142;7.8;1.2;230520;22.98174;263.4;112;0.5069061444;191.4;0.1316293888;3.8745409576;1.0976647944;122;286.6;3.72;0.0854285714;0.040672171;19.372704788;5.488323972;216
23;14;9;122.777777777778;53;9;21.6166666666667;30.6666666666667;4;22.9744444444444;18.9866666666667;0.222222222222222;0.741312555555556;5.88888888888889;1.77777777777778;230733.333333333;25.2284888888889;321;123.333333333333;0.419957780666667;263.444444444444;0.14084251;2.85661837744444;0.789587262222222;101.333333333333;342.888888888889;4.63333333333333;0.0812852676666667;0.0173819431111111;25.709565397;7.10628536;138.888888888889
23;15;14;131.571428571429;113;14;19.7092857142857;26.2857142857143;0.857142857142857;20.3964285714286;16.9792857142857;0.928571428571429;0.423355714285714;8.07142857142857;0.857142857142857;231514.285714286;22.8832928571429;414.642857142857;131.428571428571;0.325959418285714;136.714285714286;0.169904723071429;2.62649766664286;1.3824684035;183.785714285714;348.214285714286;2.56428571428572;0.0594851695;0.0259612027857143;36.770967333;19.354557649;151.428571428571
23;16;6;130.5;36;6;20.7033333333333;29.3333333333333;3.16666666666667;21.175;17.645;0.833333333333333;0.6206765;6;1.16666666666667;231783.333333333;24.7174333333333;347.333333333333;130;0.407124489;216.333333333333;0.17337961;2.82714251066667;1.12612033266667;146.666666666667;423.5;4.55;0.0612977601666667;0.0203345086666667;16.962855064;6.756721996;205
23;18;11;73.4545454545455;86;11;20.7845454545455;24.7272727272727;3.90909090909091;21.1627272727273;16.65;0.818181818181818;0.434082;7.81818181818182;0.818181818181818;231263.636363636;22.7676727272727;287.636363636364;74.5454545454545;0.191784595454545;100.636363636364;0.241989621454545;1.41250655645455;1.87967303381818;173;266.636363636364;2.46363636363636;0.0672558529090909;0.0329183767272727;15.537572121;20.676403372;92.7272727272727
23;19;7;57.8571428571429;50;7;19.8571428571429;29.7142857142857;0.857142857142857;20.6957142857143;17.6485714285714;0.285714285714286;0.658024857142857;7.14285714285714;1.42857142857143;231000;23.7575714285714;392.285714285714;58.5714285714286;0.492843410428571;251.857142857143;0.138484143428571;3.54731950942857;0.857643252714286;161.428571428571;421.428571428571;3.88571428571429;0.0622892635714286;0.0194496864285714;24.831236566;6.003502769;65.7142857142857
23;20;10;131.5;88;10;18.996;26;1.6;19.934;16.395;1.4;0.4307633;8.8;0.6;232060;22.90972;544.2;131;0.3566334412;141.9;0.1625718058;3.1219243853;1.4922984988;199;479.9;2.78;0.0508726709;0.0187188133;31.219243853;14.922984988;153
24;1;3;67;19;3;19.3466666666667;24;2;19.5866666666667;15.45;1;0.400228633333333;6.33333333333333;1;242100;23.7308;504.333333333333;66.6666666666667;0.236773519;209.333333333333;0.254681978333333;1.56745089133333;1.58172673933333;166.666666666667;496.666666666667;4;0.048498965;0.012727213;4.702352674;4.745180218;116.666666666667
