min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;nbVoteGraph;weightVoteGraph;persuasionGraph;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract
14;30;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[[30:30:1:8:13]:[30:30:2:14]:[30:4:1:6:13]:[30:4:1:14]];[[30:30:9:8:13]:[30:30:8:14]:[30:4:1:6:13]:[30:4:1:14]];[[30:5:200:14]];[];30;0;10;1;0;7;4;34;9;0;0;0;0.0;3.0;3.0;1.5;9.0;5.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;76;10;[2:3:4:5:6:7:8:30:76];52;48;35;1;0;41;0;[];[];[];[];76;10;0;0;0;0;0;87;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;2;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[[2:87:15:[1]:30]:[6:30:87:15]:[5:87:1:15]:[2:88:15:[85]:8]:[6:8:88:15]:[5:88:85:15]:[2:89:15:[1]:5]:[6:5:89:15]:[5:89:1:15]:[4:4:87:15:0:90:87:4:[[15:0:-1]]]:[4:7:87:15:0:91:87:7:[[15:0:-1]]]:[4:6:87:15:0:92:87:6:[[15:0:0]]]];2;10;0;0;0;0;0;922;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;3;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];3;9;1;1;0;3;3;513;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;4;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[[4:30:1:15]];[[4:30:0:15]];[];[];4;5;5;6;0;9;3;10;9;0;3;0;9.0;0.0;3.5;4.5;1.0;9.0;2.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;5;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];5;6;4;6;0;7;3;17;0;0;1;0;2.0;14.0;0.0;0.5;4.0;1.0;9.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;6;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[[6:30:1:15]];[[6:30:0:15]];[];[];6;2;8;1;0;6;4;345;0;0;0;0;0.0;12.0;2.5;5.0;9.0;3.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;7;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[[7:30:1:15]];[[7:30:0:15]];[];[];7;0;10;2;0;8;5;2;4;0;0;0;2.0;5.0;2.0;0.0;4.0;4.0;4.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;8;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];8;0;10;20;0;4;1;23;10;0;21;0;7.0;0.0;0.0;0.0;2.0;9.0;9.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;30;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];30;0;10;2;0;7;4;25;9;0;0;0;1.0;12.0;3.5;1.5;5.0;3.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;76;10;[2:3:4:5:6:7:8:30:76];52;48;38;1;0;44;0;[];[];[];[];76;10;0;0;0;0;0;119;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;2;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[[2:93:16:[1]:5]:[6:5:93:16]:[5:93:1:16]:[2:94:16:[1]:30]:[6:30:94:16]:[5:94:1:16]:[4:8:94:16:0:95:94:8:[[16:0:-1]]]:[4:4:93:16:0:96:93:4:[[16:0:1]]]];2;10;0;0;0;0;0;1003;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;3;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];3;9;1;1;0;3;3;594;0;0;0;0;0.0;4.0;0.0;0.0;8.0;3.0;8.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;4;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[[4:5:1:16]];[[4:5:0:16]];[];[];4;5;5;6;0;10;3;91;9;0;3;0;9.0;0.0;3.5;4.5;1.0;9.0;2.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;5;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];5;6;4;7;0;7;3;37;0;0;1;0;2.0;14.0;0.0;0.5;4.0;1.0;9.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;6;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];6;2;8;1;0;6;4;81;0;0;0;0;0.0;12.0;2.5;5.0;9.0;3.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;7;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];7;0;10;2;0;8;5;83;4;0;0;0;2.0;5.0;2.0;0.0;4.0;4.0;4.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;8;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[[8:30:1:16]];[[8:30:0:16]];[];[];8;0;10;20;0;5;1;6;10;0;21;0;7.0;0.0;0.0;0.0;2.0;9.0;9.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;30;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];30;0;10;3;0;7;4;19;9;0;0;0;1.0;12.0;3.5;1.5;5.0;3.0;2.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;76;10;[2:3:4:5:6:7:8:30:76];52;48;40;1;0;46;0;[];[];[];[];76;10;0;0;0;0;0;200;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;2;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[];[];[];[[2:97:17:[93]:4]:[6:4:97:17]:[5:97:93:17]:[4:6:97:17:2:98:97:6:[[17:2:1]]]:[1:99:17]:[4:8:42:9:10:53:42:8:[[9:10:0]:[10:0:0]:[12:0:0]:[17:-4:0]]]:[4:8:97:17:1:101:97:8:[[17:1:0]]]:[2:102:17:[1:77:87:24]:7]:[6:7:102:17]:[5:102:1:17]:[5:102:77:17]:[5:102:87:17]:[5:102:24:17]:[4:4:97:17:1:103:97:4:[[17:1:1]]]:[4:30:102:17:0:104:102:30:[[17:0:1]]]:[4:3:102:17:0:105:102:3:[[17:0:0]]]:[4:8:42:9:10:53:42:8:[[9:10:0]:[10:0:0]:[12:0:0]:[17:-4:0]:[17:-6:0]]]];2;10;0;0;0;0;0;1064;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;3;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[[3:7:1:17]:[3:7:1:5:16]];[[3:7:0:17]:[3:7:1:5:16]];[];[];3;9;1;1;0;4;3;4;0;0;0;0;0.0;4.0;0.0;0.0;10.0;5.0;9.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;4;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[[4:4:1:14:16]:[4:4:1:17]];[[4:4:1:14:16]:[4:4:1:17]];[[4:8:-100:17]:[4:8:-150:17]];[];4;4;6;7;0;11;4;23;9;0;3;0;12.0;0.0;5.5;5.0;1.0;10.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;5;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[];[];[[5:8:-80:17]:[5:8:-120:17]];[];5;6;4;7;0;7;3;98;0;0;2;0;2.0;14.0;0.0;0.5;4.0;1.0;9.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;6;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[[6:4:1:8:16]:[6:4:1:17]];[[6:4:2:8:16]:[6:4:2:17]];[[6:8:100:17]];[];6;0;10;1;0;7;5;36;0;0;0;0;0.0;12.0;2.5;5.0;9.0;3.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;7;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[];[];[[7:8:100:17]:[7:8:150:17]];[];7;0;10;3;0;8;5;25;4;0;1;0;2.0;5.0;-2.0;0.0;4.0;4.0;10.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;8;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[[8:8:3:12:16]:[8:8:4:17]:[8:4:1:17]:[8:8:5:17]];[[8:8:10:12:16]:[8:8:6:17]:[8:4:1:17]:[8:8:0:17]];[];[];8;9;1;20;0;8;4;28;10;0;22;0;7.0;1.0;0.0;0.19999999999999996;2.0;6.0;9.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;30;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[[30:7:1:10:16]:[30:7:1:17]];[[30:7:0:10:16]:[30:7:0:17]];[];[];30;0;10;3;0;8;4;12;9;0;1;0;1.0;12.0;3.5;1.5;5.0;3.0;3.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;76;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[];[];[];[];76;10;0;0;0;0;0;261;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;99;11;[2:3:4:5:6:7:8:30:76:99];68;42;42;1;0;53;0;[[99]];[[99]];[[99]];[];99;10;0;0;0;0;0;33;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;2;12;[2:3:4:5:6:7:8:30:76:99];79;41;44;1;0;56;0;[];[];[];[[4:7:10:4:1:15:10:7:[[4:1:1]:[18:-1:0]]]:[4:7:13:9:2:60:13:7:[[9:2:0]:[18:-2:0]]]:[2:109:18:[85]:8]:[6:8:109:18]:[5:109:85:18]:[4:99:44:18:2:110:44:99:[[18:2:0]]]:[2:111:18:[109]:3]:[6:3:111:18]:[5:111:109:18]];2;10;0;0;0;0;0;1122;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;3;12;[2:3:4:5:6:7:8:30:76:99];79;41;44;1;0;56;0;[];[];[];[];3;9;1;2;0;4;3;62;0;0;0;0;0.0;4.0;0.0;0.0;10.0;4.0;9.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;4;12;[2:3:4:5:6:7:8:30:76:99];79;41;44;1;0;56;0;[];[];[];[];4;4;6;7;0;11;4;81;9;0;3;0;12.0;0.0;5.5;5.0;1.0;10.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;5;12;[2:3:4:5:6:7:8:30:76:99];79;41;44;1;0;56;0;[];[];[[5:99:-25:18]];[];5;6;0;0;0;0;0;21;0;0;0;0;2.0;14.0;0.0;0.5;4.0;1.0;9.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;6;12;[2:3:4:5:6:7:8:30:76:99];79;41;44;1;0;56;0;[];[];[[6:7:21:18]];[];6;0;10;1;0;7;5;94;0;0;0;0;0.0;12.0;2.5;5.0;9.0;3.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;7;12;[2:3:4:5:6:7:8:30:76:99];79;41;44;1;0;56;0;[];[];[];[];7;3;7;3;0;10;7;44;4;0;1;0;2.0;3.0;-5.0;-1.0;4.0;5.0;10.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;8;12;[2:3:4:5:6:7:8:30:76:99];79;41;44;1;0;56;0;[];[];[];[];8;9;1;21;0;8;4;29;10;0;24;0;7.0;1.0;0.0;0.19999999999999996;2.0;6.0;9.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;30;12;[2:3:4:5:6:7:8:30:76:99];79;41;44;1;0;56;0;[];[];[[30:99:25:18]];[];30;0;10;3;0;8;4;70;9;0;1;0;1.0;12.0;3.5;1.5;5.0;3.0;3.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;76;12;[2:3:4:5:6:7:8:30:76:99];79;41;44;1;0;56;0;[];[];[];[];76;10;0;0;0;0;0;319;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;99;12;[2:3:4:5:6:7:8:30:76:99];79;41;44;1;0;56;0;[[99:30:1:18]];[[99:30:2:18]];[];[];99;8;2;0;0;1;1;13;0;0;0;0;0.0;0.0;0.0;2.6666666666666665;10.0;10.0;9.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;2;12;[2:3:4:5:6:7:8:30:76:99];76;44;47;1;0;66;0;[];[];[];[[4:8:39:19:0:112:39:8:[[19:0:0]]]:[2:113:19:[1:64:65:66:77:9:10:12:13:85:16:87:19:86:18:80:20:22:93:24:94:89:29:88:102:32:33:39:36:97:37:42:43:109:41:47:44:45:50:49:55:54:52:57:111]:7]:[6:7:113:19]:[5:113:1:19]:[5:113:64:19]:[5:113:65:19]:[5:113:66:19]:[5:113:77:19]:[5:113:9:19]:[5:113:10:19]:[5:113:12:19]:[5:113:13:19]:[5:113:85:19]:[5:113:16:19]:[5:113:87:19]:[5:113:19:19]:[5:113:86:19]:[5:113:18:19]:[5:113:80:19]:[5:113:20:19]:[5:113:22:19]:[5:113:93:19]:[5:113:24:19]:[5:113:94:19]:[5:113:89:19]:[5:113:29:19]:[5:113:88:19]:[5:113:102:19]:[5:113:32:19]:[5:113:33:19]:[5:113:39:19]:[5:113:36:19]:[5:113:97:19]:[5:113:37:19]:[5:113:42:19]:[5:113:43:19]:[5:113:109:19]:[5:113:41:19]:[5:113:47:19]:[5:113:44:19]:[5:113:45:19]:[5:113:50:19]:[5:113:49:19]:[5:113:55:19]:[5:113:54:19]:[5:113:52:19]:[5:113:57:19]:[5:113:111:19]:[2:114:19:[1]:99]:[6:99:114:19]:[5:114:1:19]:[4:3:113:19:0:115:113:3:[[19:0:0]]]:[4:7:113:19:3:116:113:7:[[19:3:0]]]:[4:30:113:19:0:117:113:30:[[19:0:-1]]]:[2:118:19:[1:114]:4]:[6:4:118:19]:[5:118:1:19]:[5:118:114:19]:[4:5:113:19:0:119:113:5:[[19:0:-1]]]:[4:7:54:9:3:56:54:7:[[9:3:0]:[19:-3:0]]]:[4:7:77:13:1:78:77:7:[[13:1:1]:[19:-1:0]]]:[4:7:24:5:3:26:24:7:[[5:3:0]:[19:-3:0]]]:[4:7:113:19:3:116:113:7:[[19:3:0]:[19:7:0]]]:[4:8:113:19:0:124:113:8:[[19:0:0]]]];2;10;0;0;0;0;0;1182;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;3;12;[2:3:4:5:6:7:8:30:76:99];76;44;47;1;0;66;0;[[3:7:1:17:18]:[3:7:1:19]];[[3:7:0:17:18]:[3:7:0:19]];[[3:7:-200:5:18]:[3:7:-200:19]:[3:30:0:19]:[3:7:-172:19]];[];3;9;1;2;0;5;3;18;0;0;2;0;0.0;4.0;0.0;0.0;10.0;4.0;9.0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;4;12;[2:3:4:5:6:7:8:30:76:99];76;44;47;1;0;66;0;[];[];[];[];4;4;6;8;0;11;4;8;9;0;10;0;12.0;0.0;7.5;5.0;1.0;10.0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;5;12;[2:3:4:5:6:7:8:30:76:99];76;44;47;1;0;66;0;[[5:7:1:19]:[5:7:1:5:18]];[[5:7:0:19]:[5:7:1:5:18]];[[5:7:-20:19]:[5:7:8:19]];[];5;6;0;0;0;1;0;7;0;0;7;0;2.0;16.0;4.2;0.5;5.0;3.0;2.0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;6;12;[2:3:4:5:6:7:8:30:76:99];76;44;47;1;0;66;0;[];[];[];[];6;0;10;1;0;7;5;154;0;0;1;0;0.0;12.0;2.5;5.0;9.0;3.0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;7;12;[2:3:4:5:6:7:8:30:76:99];76;44;47;1;0;66;0;[[7:7:1:19]:[7:7:1:9:18]:[7:8:1:13:18]:[7:8:2:19]:[7:7:2:19]];[[7:7:3:19]:[7:7:3:9:18]:[7:8:1:13:18]:[7:8:0:19]:[7:7:10:19]];[[7:30:300:10:18]:[7:30:600:19]:[7:30:1000:19]];[];7;0;10;4;0;15;12;2;10;0;4;0;2.0;0.0;-5.0;-16.5;5.0;10.0;10.0;10.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;8;12;[2:3:4:5:6:7:8:30:76:99];76;44;47;1;0;66;0;[[8:8:5:17:18]:[8:8:1:19]:[8:7:1:19]];[[8:8:0:17:18]:[8:8:0:19]:[8:7:0:19]];[];[];8;9;1;21;0;10;4;43;10;0;45;0;7.0;1.0;0.0;0.19999999999999996;2.0;5.0;7.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;30;12;[2:3:4:5:6:7:8:30:76:99];76;44;47;1;0;66;0;[[30:7:1:17:18]:[30:7:1:19]];[[30:7:0:17:18]:[30:7:0:19]];[[30:7:33:19]];[];30;0;10;3;0;9;4;10;9;0;4;0;3.0;28.0;4.166666666666666;1.5;3.0;1.0;3.0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;76;12;[2:3:4:5:6:7:8:30:76:99];76;44;47;1;0;66;0;[];[];[];[];76;10;0;0;0;0;0;379;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;99;12;[2:3:4:5:6:7:8:30:76:99];76;44;47;1;0;66;0;[];[];[];[];99;8;2;1;0;1;1;32;0;0;1;0;0.0;0.0;0.0;2.6666666666666665;10.0;10.0;9.0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
