40042		D	4	H	76	Trans	From	9	To	42	Pr	0	Qual	2	FinPrice	32	Price	22.78	StdPrice	22.78	BuyPrice	18.8	Age	0	Qty	10	Qual	0.772069	2	40200	26.7721	80	368	368	0.404741001	0.211702128	4.047410009	2.117021277	70	390	5.6	0.142857143	0.025641026	N	XP4	40242	160	0.0	0.0
40061		D	4	H	76	Trans	From	17	To	61	Pr	0	Qual	5	FinPrice	32	Price	21.76	StdPrice	41.61	BuyPrice	19.21	Age	0	Qty	10	Qual	0.667125	2	40200	26.7721	80	368	368	0.470588235	0.132743363	4.705882353	1.327433628	70	390	5.6	0.142857143	0.025641026	R	XP4	40261	250	0.0	0.0
40049		D	4	H	77	Trans	From	8	To	49	Pr	0	Qual	3	FinPrice	32	Price	21.47	StdPrice	21.69	BuyPrice	16.62	Age	0	Qty	9	Qual	0.68183	2	40200	26.7721	80	368	368	0.490451793	0.291817088	4.414066139	2.626353791	70	390	5.6	0.128571429	0.023076923	N	XP4	40249	80	0.0	0.0
40025		D	4	H	80	Trans	From	8	To	25	Pr	0	Qual	0	FinPrice	20	Price	18.9	StdPrice	20.49	BuyPrice	17.16	Age	1	Qty	10	Qual	0.190304	0	40000	23.82	80	194	0	0.058201058	0.101398601	0.582010582	1.013986014	200	163	0.8	0.05	0.061349693	B	XP4	40025	80	0.0	0.0
40049		D	4	H	80	Trans	From	18	To	49	Pr	1	Qual	7	FinPrice	32	Price	27.97	StdPrice	27.76	BuyPrice	16.33	Age	0	Qty	10	Qual	0.774983	2	41200	24.9478	80	354	287	0.144082946	0.71279853	1.44082946	7.127985303	50	384	7.7	0.2	0.026041667	N	XP4	41249	80	0.0	0.0
40042		D	4	H	80	Trans	From	4	To	42	Pr	2	Qual	2	FinPrice	32	Price	21.24	StdPrice	21.24	BuyPrice	19.6	Age	1	Qty	2	Qual	0.647617	1	42100	22.8917	80	850	264	0.506591337	0.083673469	1.013182674	0.167346939	227	710	3.1	0.008810573	0.002816901	N	XP4	42142	160	0.0	0.0
40039		D	4	H	82	Trans	From	19	To	39	Pr	2	Qual	0	FinPrice	20	Price	17.39	StdPrice	19.51	BuyPrice	17.86	Age	3	Qty	10	Qual	0.126794	0	42000	21.1797	80	650	0	0.150086256	-0.026315789	1.500862565	-0.263157895	200	577	2.9	0.05	0.017331023	B	XP4	42039	170	0.0	0.0
40037		D	4	H	84	Trans	From	6	To	37	Pr	0	Qual	1	FinPrice	24	Price	18.74	StdPrice	18.74	BuyPrice	14.54	Age	0	Qty	10	Qual	0.516768	1	40100	22.9547	80	313	169	0.280683031	0.288858322	2.806830309	2.888583219	230	265	1.2	0.043478261	0.037735849	B	XP4	40137	100	0.0	0.0
40056		D	4	H	86	Trans	From	18	To	56	Pr	1	Qual	7	FinPrice	32	Price	22.51	StdPrice	27.76	BuyPrice	16.33	Age	0	Qty	4	Qual	0.774983	2	41200	24.9478	90	354	287	0.421590404	0.378444581	1.686361617	1.513778322	50	384	7.7	0.08	0.010416667	R	XP4	41256	290	0.0	0.0
40023		D	4	H	88	Trans	From	2	To	23	Pr	2	Qual	0	FinPrice	20	Price	18.16	StdPrice	18.16	BuyPrice	15.16	Age	2	Qty	10	Qual	0.0825681	0	42000	21.1797	90	650	0	0.101321586	0.197889182	1.013215859	1.978891821	200	577	2.9	0.05	0.017331023	B	XP4	42023	120	0.0	0.0
40038		D	4	H	90	Trans	From	5	To	38	Pr	2	Qual	0	FinPrice	28	Price	20.88	StdPrice	20.88	BuyPrice	18.88	Age	2	Qty	10	Qual	0.457434	1	42100	22.8917	90	850	264	0.340996169	0.105932203	3.409961686	1.059322034	227	710	3.1	0.044052863	0.014084507	B	XP4	42138	180	0.0	0.0
40054		D	4	H	92	Trans	From	6	To	54	Pr	0	Qual	1	FinPrice	28	Price	18.55	StdPrice	18.74	BuyPrice	14.54	Age	0	Qty	2	Qual	0.516768	1	40100	22.9547	90	313	169	0.509433962	0.275790922	1.018867925	0.551581843	230	265	1.2	0.008695652	0.00754717	R	XP4	40154	170	0.0	0.0
